S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,447.00,442.00,420.00,420.00,424.55,"9,273.00",447.00,"3,936,822.00",37,-27.00,22.00,0.00,5.24,-1.08,0.00,0.00
2,CBL,-,241.00,241.00,232.00,240.00,234.31,"8,268.00",241.00,"1,937,282.00",17,-1.00,9.00,0.00,3.88,2.37,0.00,0.00
3,CCBL,-,283.00,285.00,275.00,285.00,277.72,"4,666.00",283.00,"1,295,819.00",19,2.00,10.00,0.00,3.64,2.56,0.00,0.00
4,CZBIL,-,525.00,518.00,510.00,513.00,512.33,"18,286.00",525.00,"9,368,500.00",60,-12.00,8.00,0.00,1.57,0.13,0.00,0.00
5,EBL,-,"2,500.00","2,510.00","2,436.00","2,437.00","2,456.35","17,775.00","2,500.00","43,661,576.00",125,-63.00,74.00,0.00,3.04,-0.79,0.00,0.00
6,GBIME,-,375.00,380.00,366.00,375.00,372.29,"11,860.00",375.00,"4,415,327.00",40,0.00,14.00,0.00,3.83,0.72,0.00,0.00
7,HBL,-,"1,250.00","1,243.00","1,225.00","1,243.00","1,236.33","3,453.00","1,250.00","4,269,054.00",25,-7.00,18.00,0.00,1.47,0.54,0.00,0.00
8,KBL,-,370.00,379.00,353.00,357.00,360.18,"6,359.00",370.00,"2,290,403.00",28,-13.00,26.00,0.00,7.37,-0.89,0.00,0.00
9,LBL,-,460.00,451.00,445.00,445.00,447.23,"1,143.00",460.00,"511,183.00",5,-15.00,6.00,0.00,1.35,-0.50,0.00,0.00
10,NABIL,-,"2,100.00","2,100.00","2,000.00","2,020.00","2,020.91","7,340.00","2,100.00","14,833,512.00",66,-80.00,100.00,0.00,5.00,-0.05,0.00,0.00
11,NBB,-,422.00,425.00,399.00,409.00,404.91,"16,243.00",422.00,"6,576,944.00",57,-13.00,26.00,0.00,6.52,1.00,0.00,0.00
12,NBL,-,255.00,255.00,247.00,247.00,249.34,"11,070.00",255.00,"2,760,190.00",22,-8.00,8.00,0.00,3.24,-0.95,0.00,0.00
13,NIB,-,654.00,641.00,617.00,624.00,625.86,"4,608.00",654.00,"2,883,966.00",35,-30.00,24.00,0.00,3.89,-0.30,0.00,0.00
14,NICA,-,815.00,814.00,787.00,787.00,793.18,"10,979.00",815.00,"8,708,352.00",54,-28.00,27.00,0.00,3.43,-0.79,0.00,0.00
15,NMB,-,425.00,417.00,404.00,415.00,346.35,"8,963.00",425.00,"3,104,379.00",28,-10.00,13.00,0.00,3.22,16.54,0.00,0.00
16,PCBL,-,540.00,535.00,517.00,525.00,522.61,"14,510.00",540.00,"7,583,139.00",52,-15.00,18.00,0.00,3.48,0.45,0.00,0.00
17,SANIMA,-,616.00,610.00,598.00,600.00,601.34,"14,623.00",616.00,"8,793,365.00",66,-16.00,12.00,0.00,2.01,-0.22,0.00,0.00
18,SBI,-,"1,265.00","1,260.00","1,205.00","1,221.00","1,221.18","8,120.00","1,265.00","9,915,965.00",26,-44.00,55.00,0.00,4.56,-0.01,0.00,0.00
19,SBL,-,640.00,628.00,590.00,605.00,603.00,"7,379.00",640.00,"4,449,513.00",35,-35.00,38.00,0.00,6.44,0.33,0.00,0.00
20,SCB,-,"2,400.00","2,401.00","2,320.00","2,321.00","2,349.24","1,824.00","2,400.00","4,285,013.00",17,-79.00,81.00,0.00,3.49,-1.22,0.00,0.00
21,SRBL,-,348.00,342.00,331.00,334.00,335.36,"5,810.00",348.00,"1,948,442.00",22,-14.00,11.00,0.00,3.32,-0.41,0.00,0.00
