S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,271.00,270.00,265.00,270.00,266.88,"6,644.00",271.00,"1,773,173.00",41,-1.00,5.00,0.00,1.89,1.15,0.00,0.00
2,CZBIL,-,263.00,260.00,254.00,260.00,257.50,"1,380.00",263.00,"355,349.00",15,-3.00,6.00,0.00,2.36,0.96,0.00,0.00
3,EBL,-,"1,610.00","1,610.00","1,595.00","1,600.00","1,599.66","1,805.00","1,610.00","2,887,381.00",21,-10.00,15.00,0.00,0.94,0.02,0.00,0.00
4,GBIME,-,450.00,458.00,446.00,450.00,449.42,"5,304.00",450.00,"2,383,731.00",35,0.00,12.00,0.00,2.69,0.13,0.00,0.00
5,HBL,-,734.00,735.00,730.00,735.00,733.37,254.00,734.00,"186,275.00",5,1.00,5.00,0.00,0.68,0.22,0.00,0.00
6,KBL,-,300.00,298.00,293.00,293.00,294.93,"4,310.00",300.00,"1,271,163.00",13,-7.00,5.00,0.00,1.71,-0.66,0.00,0.00
7,LBL,-,342.00,342.00,336.00,342.00,337.61,684.00,342.00,"230,928.00",2,0.00,6.00,0.00,1.79,1.28,0.00,0.00
8,MBL,-,237.00,235.00,232.00,232.00,233.18,"3,502.00",237.00,"816,605.00",12,-5.00,3.00,0.00,1.29,-0.51,0.00,0.00
9,MEGA,-,201.00,201.00,198.00,200.00,199.59,"18,437.00",201.00,"3,679,833.00",285,-1.00,3.00,0.00,1.52,0.21,0.00,0.00
10,NABIL,-,"2,160.00","2,201.00","2,117.00","2,200.00","2,180.07","3,228.00","2,160.00","7,037,281.00",33,40.00,84.00,0.00,3.97,0.91,0.00,0.00
11,NBB,-,384.00,392.00,382.00,392.00,384.05,"16,216.00",384.00,"6,227,717.00",28,8.00,10.00,0.00,2.62,2.03,0.00,0.00
12,NBL,-,170.00,168.00,157.00,167.00,162.54,"34,123.00",170.00,"5,546,460.00",36,-3.00,11.00,0.00,7.01,2.67,0.00,0.00
13,NCCB,-,279.00,282.00,276.00,280.00,278.15,"13,020.00",279.00,"3,621,480.00",26,1.00,6.00,0.00,2.17,0.66,0.00,0.00
14,NIB,-,872.00,882.00,861.00,875.00,870.50,"9,982.00",872.00,"8,689,322.00",36,3.00,21.00,0.00,2.44,0.51,0.00,0.00
15,NICA,-,638.00,643.00,610.00,627.00,611.52,"20,010.00",638.00,"12,236,459.00",22,-11.00,33.00,0.00,5.41,2.47,0.00,0.00
16,NMB,-,253.00,251.00,249.00,250.00,250.09,"2,131.00",253.00,"532,940.00",9,-3.00,2.00,0.00,0.80,-0.04,0.00,0.00
17,PCBL,-,322.00,326.00,315.00,318.00,317.98,"2,081.00",322.00,"661,711.00",19,-4.00,11.00,0.00,3.49,0.01,0.00,0.00
18,SANIMA,-,256.00,254.00,250.00,250.00,251.49,"4,008.00",256.00,"1,007,964.00",6,-6.00,4.00,0.00,1.60,-0.60,0.00,0.00
19,SBI,-,780.00,770.00,735.00,749.00,748.38,"1,430.00",780.00,"1,070,179.00",8,-31.00,35.00,0.00,4.76,0.08,0.00,0.00
20,SBL,-,390.00,390.00,383.00,390.00,386.25,"2,704.00",390.00,"1,044,424.00",12,0.00,7.00,0.00,1.83,0.96,0.00,0.00
21,SCB,-,"1,790.00","1,841.00","1,783.00","1,841.00","1,794.60","3,949.00","1,790.00","7,086,887.00",20,51.00,58.00,0.00,3.25,2.52,0.00,0.00
22,SRBL,-,240.00,238.00,222.00,225.00,226.05,"1,128.00",240.00,"254,987.00",23,-15.00,16.00,0.00,7.21,-0.47,0.00,0.00
