S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,540.00,550.00,535.00,550.00,542.63,"10,936.00",540.00,"5,934,234.00",77,10.00,15.00,0.00,2.80,1.34,0.00,0.00
2,CBL,-,295.00,320.00,289.00,317.00,308.51,"147,273.00",295.00,"45,435,612.00",310,22.00,31.00,0.00,10.73,2.68,0.00,0.00
3,CCBL,-,316.00,320.00,310.00,319.00,315.96,"35,908.00",316.00,"11,345,629.00",378,3.00,10.00,0.00,3.23,0.95,0.00,0.00
4,CZBIL,-,484.00,494.00,482.00,485.00,486.96,"23,015.00",484.00,"11,207,378.00",83,1.00,12.00,0.00,2.49,-0.40,0.00,0.00
5,EBL,-,"2,600.00","2,620.00","2,600.00","2,600.00","2,602.05","4,615.00","2,600.00","12,008,450.00",40,0.00,20.00,0.00,0.77,-0.08,0.00,0.00
6,GBIME,-,597.00,600.00,591.00,597.00,596.22,"17,273.00",597.00,"10,298,529.00",98,0.00,9.00,0.00,1.52,0.13,0.00,0.00
7,HBL,-,950.00,955.00,941.00,941.00,946.57,"1,476.00",950.00,"1,397,136.00",8,-9.00,14.00,0.00,1.49,-0.59,0.00,0.00
8,KBL,-,499.00,503.00,496.00,502.00,500.22,"18,457.00",499.00,"9,232,558.00",45,3.00,7.00,0.00,1.41,0.35,0.00,0.00
9,LBL,-,545.00,545.00,535.00,544.00,541.23,"2,540.00",545.00,"1,374,718.00",9,-1.00,10.00,0.00,1.87,0.51,0.00,0.00
10,MBL,-,545.00,549.00,535.00,545.00,542.64,"9,561.00",545.00,"5,188,225.00",26,0.00,14.00,0.00,2.62,0.43,0.00,0.00
11,MEGA,-,427.00,432.00,425.00,430.00,428.57,"11,529.00",427.00,"4,940,996.00",97,3.00,7.00,0.00,1.65,0.33,0.00,0.00
12,NABIL,-,"2,360.00","2,420.00","2,360.00","2,390.00","2,379.92","4,442.00","2,360.00","10,571,610.00",31,30.00,60.00,0.00,2.54,0.42,0.00,0.00
13,NBB,-,660.00,666.00,657.00,660.00,660.41,"23,570.00",660.00,"15,565,765.00",73,0.00,9.00,0.00,1.37,-0.06,0.00,0.00
14,NBL,-,396.00,396.00,386.00,386.00,390.36,"33,005.00",396.00,"12,883,709.00",44,-10.00,10.00,0.00,2.59,-1.13,0.00,0.00
15,NCCB,-,630.00,642.00,628.00,635.00,633.59,"21,348.00",630.00,"13,525,945.00",65,5.00,14.00,0.00,2.23,0.22,0.00,0.00
16,NIB,-,940.00,941.00,930.00,930.00,934.91,"1,386.00",940.00,"1,295,781.00",8,-10.00,11.00,0.00,1.18,-0.53,0.00,0.00
17,NICA,-,885.00,890.00,870.00,890.00,882.96,"18,115.00",885.00,"15,994,805.00",58,5.00,20.00,0.00,2.30,0.79,0.00,0.00
18,NMB,-,491.00,493.00,489.00,491.00,490.74,"5,279.00",491.00,"2,590,635.00",18,0.00,4.00,0.00,0.82,0.05,0.00,0.00
19,PCBL,-,551.00,556.00,541.00,554.00,549.17,"14,097.00",551.00,"7,741,674.00",58,3.00,15.00,0.00,2.77,0.87,0.00,0.00
20,SANIMA,-,561.00,567.00,559.00,564.00,562.79,"15,826.00",561.00,"8,906,650.00",45,3.00,8.00,0.00,1.43,0.22,0.00,0.00
21,SBI,-,"1,285.00","1,290.00","1,272.00","1,279.00","1,278.17","2,463.00","1,285.00","3,148,141.00",16,-6.00,18.00,0.00,1.42,0.06,0.00,0.00
22,SBL,-,736.00,742.00,730.00,739.00,734.86,"8,238.00",736.00,"6,053,779.00",24,3.00,12.00,0.00,1.64,0.56,0.00,0.00
23,SCB,-,"2,488.00","2,510.00","2,470.00","2,488.00","2,483.47","3,076.00","2,488.00","7,639,148.00",27,0.00,40.00,0.00,1.62,0.18,0.00,0.00
24,SRBL,-,428.00,435.00,428.00,434.00,430.86,"5,051.00",428.00,"2,176,264.00",29,6.00,7.00,0.00,1.64,0.72,0.00,0.00
