S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,301.00,309.00,298.00,309.00,304.13,"11,864.00",304.00,"3,608,242.00",73,5.00,11.00,1.64,3.69,1.57,382.00,290.00
2,BOKL,-,249.00,261.00,249.00,261.00,254.44,"63,857.00",249.00,"16,247,693.00",205,12.00,12.00,4.82,4.82,2.51,368.00,231.00
3,CBL,-,160.00,164.00,159.00,164.00,162.06,"45,639.00",160.00,"7,396,030.00",110,4.00,5.00,2.50,3.14,1.19,188.00,141.00
4,CCBL,-,168.00,172.00,165.00,172.00,169.20,"37,843.00",167.00,"6,403,169.00",146,5.00,7.00,2.99,4.24,1.63,205.00,155.00
5,CZBIL,-,216.00,224.00,214.00,220.00,219.04,"43,037.00",216.00,"9,427,006.00",121,4.00,10.00,1.85,4.67,0.43,300.00,199.00
6,EBL,-,600.00,615.00,595.00,614.00,602.59,"26,188.00",596.00,"15,780,704.00",116,18.00,20.00,3.02,3.36,1.86,900.00,501.00
7,GBIME,-,275.00,279.00,266.00,278.00,272.12,"26,194.00",272.00,"7,127,797.00",118,6.00,13.00,2.21,4.89,2.12,344.00,255.00
8,HBL,-,475.00,483.00,473.00,483.00,477.13,"7,566.00",475.00,"3,609,943.00",48,8.00,10.00,1.68,2.11,1.22,682.00,418.00
9,KBL,-,242.00,253.00,241.00,253.00,247.14,"57,138.00",241.00,"14,121,241.00",126,12.00,12.00,4.98,4.98,2.32,287.00,187.00
10,LBL,-,205.00,209.00,202.00,209.00,206.02,"39,374.00",205.00,"8,111,832.00",90,4.00,7.00,1.95,3.47,1.43,292.00,182.00
11,MBL,-,231.00,239.00,228.00,239.00,234.05,"46,794.00",230.00,"10,952,353.00",97,9.00,11.00,3.91,4.82,2.07,271.00,200.00
12,MEGA,-,165.00,169.00,163.00,168.00,166.68,"46,002.00",165.00,"7,667,424.00",130,3.00,6.00,1.82,3.68,0.79,306.00,150.00
13,NABIL,-,730.00,732.00,721.00,732.00,725.40,"23,725.00",727.00,"17,210,068.00",104,5.00,11.00,0.69,1.53,0.90,"1,081.00",678.00
14,NBB,-,209.00,213.00,201.00,212.00,209.33,"52,269.00",205.00,"10,941,684.00",111,7.00,12.00,3.41,5.97,1.26,274.00,178.00
15,NBL,-,295.00,302.00,294.00,301.00,298.26,"62,817.00",296.00,"18,735,628.00",141,5.00,8.00,1.69,2.72,0.91,375.00,280.00
16,NCCB,-,225.00,228.00,220.00,228.00,224.58,"98,250.00",223.00,"22,064,576.00",197,5.00,8.00,2.24,3.64,1.50,302.00,172.00
17,NIB,-,535.00,548.00,535.00,548.00,541.97,"16,664.00",535.00,"9,031,421.00",100,13.00,13.00,2.43,2.43,1.10,700.00,499.00
18,NICA,-,443.00,472.00,439.00,468.00,453.99,"147,987.00",440.00,"67,184,256.00",570,28.00,33.00,6.36,7.52,2.99,472.00,304.00
19,NMB,-,337.00,352.00,335.00,349.00,342.63,"96,825.00",336.00,"33,174,930.00",308,13.00,17.00,3.87,5.07,1.83,502.00,300.00
20,PCBL,-,323.00,338.00,322.00,330.00,327.03,"62,106.00",323.00,"20,310,810.00",105,7.00,16.00,2.17,4.97,0.90,352.00,273.00
21,PRVU,-,246.00,252.00,242.00,251.00,246.70,"90,019.00",244.00,"22,207,972.00",210,7.00,10.00,2.87,4.13,1.71,261.00,175.00
22,SANIMA,-,307.00,328.00,307.00,323.00,317.08,"32,782.00",313.00,"10,394,471.00",91,10.00,21.00,3.19,6.84,1.83,386.00,286.00
23,SBI,-,400.00,417.00,400.00,417.00,404.82,"11,263.00",403.00,"4,559,506.00",53,14.00,17.00,3.47,4.25,2.92,634.00,366.00
24,SBL,-,303.00,316.00,302.00,316.00,309.66,"42,912.00",304.00,"13,288,129.00",148,12.00,14.00,3.95,4.64,2.01,372.00,272.00
25,SCB,-,584.00,585.00,573.00,585.00,579.42,"8,125.00",574.00,"4,707,783.00",73,11.00,12.00,1.92,2.09,0.95,910.00,520.00
26,SRBL,-,229.00,240.00,226.00,239.00,233.11,"48,271.00",229.00,"11,252,493.00",74,10.00,14.00,4.37,6.19,2.46,281.00,203.00
