S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,140.00,146.00,138.00,141.00,142.33,"8,518.00",140.00,"1,212,358.00",76,1.00,8.00,0.00,5.80,-0.94,0.00,0.00
2,CZBIL,-,220.00,220.00,214.00,219.00,216.85,"4,431.00",220.00,"960,851.00",27,-1.00,6.00,0.00,2.80,0.98,0.00,0.00
3,EBL,-,955.00,952.00,930.00,948.00,933.76,410.00,955.00,"382,843.00",10,-7.00,22.00,0.00,2.37,1.50,0.00,0.00
4,HBL,-,588.00,579.00,577.00,577.00,577.77,260.00,588.00,"150,220.00",2,-11.00,2.00,0.00,0.35,-0.13,0.00,0.00
5,KBL,-,224.00,223.00,219.00,222.00,221.99,"1,541.00",224.00,"342,091.00",14,-2.00,4.00,0.00,1.83,0.00,0.00,0.00
6,LBL,-,320.00,316.00,314.00,316.00,315.31,667.00,320.00,"210,312.00",6,-4.00,2.00,0.00,0.64,0.22,0.00,0.00
7,NABIL,-,"1,210.00","1,220.00","1,201.00","1,220.00","1,204.86",197.00,"1,210.00","237,358.00",5,10.00,19.00,0.00,1.58,1.24,0.00,0.00
8,NBB,-,121.00,123.00,118.00,120.00,119.87,"6,810.00",121.00,"816,320.00",40,-1.00,5.00,0.00,4.24,0.11,0.00,0.00
9,NCCB,-,123.00,127.00,123.00,125.00,124.73,670.00,123.00,"83,570.00",5,2.00,4.00,0.00,3.25,0.21,0.00,0.00
10,NIB,-,475.00,475.00,465.00,470.00,466.24,601.00,475.00,"280,213.00",8,-5.00,10.00,0.00,2.15,0.80,0.00,0.00
11,NMB,-,192.00,193.00,188.00,188.00,189.93,"3,083.00",192.00,"585,569.00",12,-4.00,5.00,0.00,2.66,-1.03,0.00,0.00
12,PCBL,-,226.00,230.00,223.00,226.00,225.88,"3,572.00",226.00,"806,839.00",30,0.00,7.00,0.00,3.14,0.05,0.00,0.00
13,SANIMA,-,222.00,225.00,217.00,225.00,220.47,"1,736.00",222.00,"382,738.00",11,3.00,8.00,0.00,3.69,2.01,0.00,0.00
14,SBI,-,565.00,564.00,554.00,556.00,558.83,906.00,565.00,"506,299.00",8,-9.00,10.00,0.00,1.81,-0.51,0.00,0.00
15,SBL,-,296.00,296.00,290.00,290.00,291.72,"7,853.00",296.00,"2,290,904.00",43,-6.00,6.00,0.00,2.07,-0.59,0.00,0.00
16,SCB,-,"1,710.00","1,740.00","1,705.00","1,720.00","1,714.22",316.00,"1,710.00","541,695.00",10,10.00,35.00,0.00,2.05,0.34,0.00,0.00
17,SRBL,-,140.00,140.00,136.00,140.00,138.80,"4,286.00",140.00,"594,909.00",70,0.00,4.00,0.00,2.94,0.86,0.00,0.00
