S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,726.00,740.00,700.00,740.00,720.06,"23,797.00",726.00,"17,135,328.00",128,14.00,40.00,0.00,5.71,2.69,0.00,0.00
2,CBL,-,348.00,360.00,345.00,350.00,350.00,"80,266.00",348.00,"28,093,320.00",148,2.00,15.00,0.00,4.35,-0.00,0.00,0.00
3,CCBL,-,349.00,382.00,349.00,360.00,360.58,"39,296.00",349.00,"14,169,286.00",257,11.00,33.00,0.00,9.46,-0.16,0.00,0.00
4,CZBIL,-,600.00,630.00,585.00,600.00,603.14,"27,210.00",600.00,"16,411,491.00",96,0.00,45.00,0.00,7.69,-0.52,0.00,0.00
5,EBL,-,"2,835.00","2,885.00","2,820.00","2,875.00","2,842.49","8,917.00","2,835.00","25,346,496.00",50,40.00,65.00,0.00,2.30,1.13,0.00,0.00
6,GBIME,-,746.00,765.00,715.00,732.00,741.55,"44,917.00",746.00,"33,308,084.00",179,-14.00,50.00,0.00,6.99,-1.30,0.00,0.00
7,HBL,-,950.00,"1,010.00",940.00,997.00,993.29,"21,932.00",950.00,"21,784,838.00",78,47.00,70.00,0.00,7.45,0.37,0.00,0.00
8,KBL,-,602.00,650.00,610.00,624.00,625.59,"80,308.00",602.00,"50,240,208.00",195,22.00,40.00,0.00,6.56,-0.26,0.00,0.00
9,LBL,-,631.00,677.00,640.00,665.00,660.31,"29,382.00",631.00,"19,401,218.00",83,34.00,37.00,0.00,5.78,0.71,0.00,0.00
10,MBL,-,590.00,601.00,581.00,592.00,592.01,"15,821.00",590.00,"9,366,114.00",50,2.00,20.00,0.00,3.44,-0.00,0.00,0.00
11,MEGA,-,479.00,495.00,471.00,476.00,482.52,"20,390.00",479.00,"9,838,671.00",95,-3.00,24.00,0.00,5.10,-1.37,0.00,0.00
12,NABIL,-,"2,620.00","2,635.00","2,590.00","2,610.00","2,607.73","6,600.00","2,620.00","17,211,016.00",50,-10.00,45.00,0.00,1.74,0.09,0.00,0.00
13,NBB,-,741.00,770.00,727.00,727.00,750.19,"21,070.00",741.00,"15,806,452.00",71,-14.00,43.00,0.00,5.91,-3.19,0.00,0.00
14,NBL,-,490.00,507.00,472.00,505.00,478.84,"639,369.00",490.00,"306,156,736.00",339,15.00,35.00,0.00,7.42,5.18,0.00,0.00
15,NCCB,-,686.00,715.00,682.00,688.00,694.16,"55,566.00",686.00,"38,571,664.00",136,2.00,33.00,0.00,4.84,-0.90,0.00,0.00
16,NIB,-,"1,100.00","1,130.00","1,080.00","1,090.00","1,098.71","19,629.00","1,100.00","21,566,588.00",89,-10.00,50.00,0.00,4.63,-0.80,0.00,0.00
17,NICA,-,985.00,"1,005.00",970.00,982.00,989.45,"21,108.00",985.00,"20,885,260.00",86,-3.00,35.00,0.00,3.61,-0.76,0.00,0.00
18,NMB,-,534.00,547.00,535.00,542.00,539.33,"20,865.00",534.00,"11,253,197.00",54,8.00,12.00,0.00,2.24,0.49,0.00,0.00
19,PCBL,-,609.00,627.00,609.00,615.00,616.17,"19,674.00",609.00,"12,122,434.00",104,6.00,18.00,0.00,2.96,-0.19,0.00,0.00
20,SANIMA,-,652.00,675.00,640.00,646.00,653.09,"17,979.00",652.00,"11,741,904.00",53,-6.00,35.00,0.00,5.47,-1.10,0.00,0.00
21,SBI,-,"1,305.00","1,338.00","1,292.00","1,300.00","1,305.77","5,159.00","1,305.00","6,736,464.00",22,-5.00,46.00,0.00,3.56,-0.44,0.00,0.00
22,SBL,-,876.00,900.00,860.00,865.00,872.93,"12,535.00",876.00,"10,942,192.00",51,-11.00,40.00,0.00,4.65,-0.92,0.00,0.00
23,SCB,-,"3,023.00","3,010.00","2,948.00","2,995.00","2,988.94","6,358.00","3,023.00","19,003,688.00",46,-28.00,62.00,0.00,2.10,0.20,0.00,0.00
24,SRBL,-,511.00,520.00,501.00,510.00,511.84,"17,513.00",511.00,"8,963,808.00",56,-1.00,19.00,0.00,3.79,-0.36,0.00,0.00
