S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,462.00,475.00,441.00,468.00,460.76,"65,735.00",462.00,"30,288,296.00",202,6.00,34.00,0.00,7.71,1.55,0.00,0.00
2,CZBIL,-,435.00,442.00,435.00,435.00,438.89,"10,166.00",435.00,"4,461,784.00",67,0.00,7.00,0.00,1.61,-0.89,0.00,0.00
3,EBL,-,"2,230.00","2,225.00","2,150.00","2,185.00","2,193.55","3,755.00","2,230.00","8,236,793.00",27,-45.00,75.00,0.00,3.49,-0.39,0.00,0.00
4,HBL,-,882.00,888.00,860.00,868.00,869.97,"3,725.00",882.00,"3,240,623.00",13,-14.00,28.00,0.00,3.26,-0.23,0.00,0.00
5,KBL,-,525.00,539.00,510.00,516.00,521.31,"32,736.00",525.00,"17,065,584.00",73,-9.00,29.00,0.00,5.69,-1.03,0.00,0.00
6,LBL,-,521.00,528.00,508.00,514.00,513.20,"7,809.00",521.00,"4,007,562.00",14,-7.00,20.00,0.00,3.94,0.16,0.00,0.00
7,MBL,-,405.00,425.00,400.00,414.00,417.51,"25,051.00",405.00,"10,459,098.00",50,9.00,25.00,0.00,6.25,-0.85,0.00,0.00
8,MEGA,-,395.00,409.00,390.00,395.00,394.74,"11,798.00",395.00,"4,657,186.00",88,0.00,19.00,0.00,4.87,0.06,0.00,0.00
9,NABIL,-,"2,125.00","2,125.00","2,100.00","2,125.00","2,112.01","5,113.00","2,125.00","10,798,683.00",16,0.00,25.00,0.00,1.19,0.61,0.00,0.00
10,NBB,-,624.00,640.00,630.00,635.00,632.56,"29,736.00",624.00,"18,809,656.00",88,11.00,10.00,0.00,1.59,0.39,0.00,0.00
11,NBL,-,346.00,351.00,341.00,345.00,345.47,"27,891.00",346.00,"9,635,555.00",46,-1.00,10.00,0.00,2.93,-0.14,0.00,0.00
12,NCCB,-,405.00,414.00,402.00,402.00,405.22,"18,991.00",405.00,"7,695,568.00",65,-3.00,12.00,0.00,2.99,-0.80,0.00,0.00
13,NIB,-,"1,000.00",996.00,980.00,990.00,984.24,"4,275.00","1,000.00","4,207,645.00",14,-10.00,16.00,0.00,1.63,0.58,0.00,0.00
14,NICA,-,804.00,805.00,791.00,795.00,797.20,"16,534.00",804.00,"13,180,832.00",66,-9.00,14.00,0.00,1.77,-0.28,0.00,0.00
15,NMB,-,395.00,394.00,388.00,394.00,389.12,"4,326.00",395.00,"1,683,352.00",11,-1.00,6.00,0.00,1.55,1.24,0.00,0.00
16,PCBL,-,492.00,491.00,485.00,485.00,487.83,"3,156.00",492.00,"1,539,576.00",30,-7.00,6.00,0.00,1.24,-0.58,0.00,0.00
17,SANIMA,-,500.00,508.00,485.00,495.00,493.62,"43,302.00",500.00,"21,374,664.00",76,-5.00,23.00,0.00,4.74,0.28,0.00,0.00
18,SBI,-,"1,080.00","1,086.00","1,059.00","1,080.00","1,078.45","3,014.00","1,080.00","3,250,442.00",15,0.00,27.00,0.00,2.55,0.14,0.00,0.00
19,SBL,-,600.00,606.00,581.00,587.00,598.25,"1,816.00",600.00,"1,086,424.00",15,-13.00,25.00,0.00,4.30,-1.92,0.00,0.00
20,SCB,-,"2,015.00","2,015.00","2,000.00","2,000.00","2,003.94",750.00,"2,015.00","1,502,954.00",10,-15.00,15.00,0.00,0.75,-0.20,0.00,0.00
21,SRBL,-,400.00,399.00,379.00,391.00,391.52,"6,910.00",400.00,"2,705,427.00",59,-9.00,20.00,0.00,5.28,-0.13,0.00,0.00
