S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,674.00,672.00,665.00,665.00,668.06,"14,604.00",674.00,"9,756,375.00",72,-9.00,7.00,0.00,1.05,-0.46,0.00,0.00
2,CCBL,-,368.00,372.00,365.00,370.00,370.14,"10,154.00",368.00,"3,758,371.00",48,2.00,7.00,0.00,1.92,-0.04,0.00,0.00
3,CZBIL,-,676.00,685.00,676.00,685.00,681.48,"21,843.00",676.00,"14,885,541.00",85,9.00,9.00,0.00,1.33,0.51,0.00,0.00
4,EBL,-,"2,440.00","2,475.00","2,430.00","2,475.00","2,461.34","4,899.00","2,440.00","12,058,120.00",36,35.00,45.00,0.00,1.85,0.55,0.00,0.00
5,GBIME,-,473.00,478.00,470.00,471.00,473.64,"41,100.00",473.00,"19,466,404.00",119,-2.00,8.00,0.00,1.70,-0.56,0.00,0.00
6,HBL,-,"1,105.00","1,115.00","1,101.00","1,101.00","1,108.11","1,884.00","1,105.00","2,087,688.00",11,-4.00,14.00,0.00,1.27,-0.65,0.00,0.00
7,LBL,-,633.00,635.00,630.00,630.00,632.23,"5,846.00",633.00,"3,696,019.00",29,-3.00,5.00,0.00,0.79,-0.35,0.00,0.00
8,NABIL,-,"1,895.00","1,909.00","1,887.00","1,900.00","1,896.26","4,783.00","1,895.00","9,069,788.00",45,5.00,22.00,0.00,1.17,0.20,0.00,0.00
9,NBB,-,550.00,553.00,534.00,548.00,543.14,"93,562.00",550.00,"50,817,248.00",201,-2.00,19.00,0.00,3.56,0.89,0.00,0.00
10,NBL,-,382.00,410.00,382.00,400.00,393.74,"178,022.00",382.00,"70,094,656.00",242,18.00,28.00,0.00,7.33,1.56,0.00,0.00
11,NIB,-,940.00,965.00,944.00,965.00,948.26,"13,283.00",940.00,"12,595,799.00",55,25.00,21.00,0.00,2.22,1.73,0.00,0.00
12,NICA,-,739.00,753.00,741.00,742.00,746.86,"5,356.00",739.00,"4,000,161.00",30,3.00,12.00,0.00,1.62,-0.65,0.00,0.00
13,NMB,-,542.00,554.00,532.00,548.00,546.17,"28,729.00",542.00,"15,690,800.00",79,6.00,22.00,0.00,4.14,0.33,0.00,0.00
14,PCBL,-,536.00,538.00,531.00,535.00,534.50,"15,389.00",536.00,"8,225,346.00",56,-1.00,7.00,0.00,1.32,0.09,0.00,0.00
15,SANIMA,-,768.00,772.00,761.00,768.00,768.45,"10,918.00",768.00,"8,389,903.00",43,0.00,11.00,0.00,1.45,-0.06,0.00,0.00
16,SBI,-,"1,409.00","1,425.00","1,410.00","1,416.00","1,417.49","2,839.00","1,409.00","4,024,256.00",17,7.00,15.00,0.00,1.06,-0.11,0.00,0.00
17,SCB,-,"2,870.00","2,890.00","2,850.00","2,882.00","2,881.61","4,543.00","2,870.00","13,091,142.00",40,12.00,40.00,0.00,1.40,0.01,0.00,0.00
18,SRBL,-,465.00,470.00,464.00,464.00,466.43,"8,100.00",465.00,"3,778,103.00",32,-1.00,6.00,0.00,1.29,-0.52,0.00,0.00
