S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,64.60,470.00,470.00,453.00,459.00,458.24,"113,805.00",470.00,"52,150,043.00",500,-11.00,17.00,-2.34,3.75,0.17,576.00,313.00
2,BOKL,53.29,305.00,311.00,300.00,301.00,303.11,"189,062.00",311.00,"57,307,126.00",698,-10.00,11.00,-3.22,3.67,-0.70,344.00,196.00
3,CBL,52.23,227.00,229.00,220.00,222.00,222.78,"330,635.00",227.00,"73,658,890.00",764,-5.00,9.00,-2.20,4.09,-0.35,245.00,125.00
4,CCBL,62.74,232.00,239.00,225.00,226.00,228.84,"416,043.00",236.00,"95,205,506.00",939,-10.00,14.00,-4.24,6.22,-1.25,242.00,136.00
5,CZBIL,51.80,292.00,293.00,283.00,284.00,285.92,"179,078.00",293.00,"51,202,786.00",538,-9.00,10.00,-3.07,3.53,-0.68,312.00,164.00
6,EBL,58.51,804.00,811.00,790.00,790.00,799.54,"144,917.00",820.00,"115,867,420.00",650,-30.00,21.00,-3.66,2.66,-1.21,932.00,520.00
7,GBIME,62.82,350.00,350.00,336.00,341.00,339.60,"578,619.00",334.00,"196,499,331.00","1,835",7.00,14.00,2.10,4.17,0.41,383.00,211.00
8,HBL,55.91,550.00,554.00,540.00,548.00,547.84,"32,910.00",560.00,"18,029,518.00",323,-12.00,14.00,-2.14,2.59,0.03,749.00,452.00
9,KBL,55.76,291.00,295.00,279.00,281.00,284.95,"308,800.00",291.00,"87,992,159.00","1,111",-10.00,16.00,-3.44,5.73,-1.41,310.00,153.00
10,LBL,52.48,286.00,286.00,272.00,276.00,275.82,"109,992.00",282.00,"30,338,074.00",368,-6.00,14.00,-2.13,5.15,0.06,325.00,184.00
11,MBL,53.24,284.00,286.00,276.00,276.00,280.78,"190,608.00",288.00,"53,518,864.00",483,-12.00,10.00,-4.17,3.62,-1.73,315.00,199.00
12,MEGA,52.77,290.00,293.00,281.00,285.00,285.13,"240,105.00",294.00,"68,460,638.00",711,-9.00,12.00,-3.06,4.27,-0.04,312.00,182.00
13,NABIL,69.36,"1,182.00","1,182.00","1,129.00","1,145.00","1,152.61","143,020.00","1,182.00","164,846,274.00","1,153",-37.00,53.00,-3.13,4.69,-0.66,"1,550.00",594.00
14,NBB,53.40,300.00,303.00,288.00,288.00,294.83,"256,300.00",299.00,"75,564,781.00",572,-11.00,15.00,-3.68,5.21,-2.37,330.00,169.00
15,NBL,70.57,394.00,394.00,376.00,377.00,380.83,"538,692.00",394.00,"205,149,806.00","1,060",-17.00,18.00,-4.31,4.79,-1.02,427.00,214.00
16,NCCB,54.03,345.00,345.00,328.00,336.00,334.52,"295,331.00",350.00,"98,794,935.00","1,001",-14.00,17.00,-4.00,5.18,0.44,385.00,163.00
17,NIB,57.77,465.00,465.00,452.00,456.00,455.36,"100,783.00",465.00,"45,892,471.00",702,-9.00,13.00,-1.94,2.88,0.14,557.00,335.00
18,NICA,54.77,892.00,895.00,868.00,875.00,878.72,"325,484.00",893.00,"286,009,671.00","1,644",-18.00,27.00,-2.02,3.11,-0.43,963.00,422.00
19,NMB,53.13,430.00,438.00,423.00,425.00,428.38,"265,321.00",425.00,"113,659,242.00","1,015",0.00,15.00,0.00,3.55,-0.80,517.00,321.00
20,PCBL,57.98,470.00,474.00,450.00,457.00,457.18,"303,484.00",465.00,"138,746,113.00","1,016",-8.00,24.00,-1.72,5.33,-0.04,482.00,219.19
21,PRVU,52.87,445.00,450.00,428.00,433.00,434.72,"476,317.00",443.00,"207,062,962.00","1,705",-10.00,22.00,-2.26,5.14,-0.40,474.00,195.00
22,SANIMA,50.91,350.00,352.00,342.00,343.00,345.82,"132,572.00",352.00,"45,846,339.00",502,-9.00,10.00,-2.56,2.92,-0.82,437.00,287.00
23,SBI,54.39,445.00,446.00,434.00,438.00,437.42,"75,932.00",446.00,"33,214,444.00",268,-8.00,12.00,-1.79,2.76,0.13,583.00,373.00
24,SBL,50.45,388.00,388.00,377.00,382.00,381.56,"143,389.00",389.00,"54,711,604.00",548,-7.00,11.00,-1.80,2.92,0.12,479.00,252.00
25,SCB,54.86,689.00,689.00,635.00,642.00,643.64,"76,443.00",657.00,"49,202,095.00",575,-15.00,54.00,-2.28,8.50,-0.26,850.00,505.00
26,SRBL,56.66,296.00,296.00,283.00,285.00,287.16,"122,892.00",296.00,"35,289,518.00",345,-11.00,13.00,-3.72,4.59,-0.76,316.00,201.00
