S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,484.00,515.00,485.00,492.00,501.10,"45,578.00",484.00,"22,838,968.00",207,8.00,30.00,0.00,6.19,-1.85,0.00,0.00
2,BOKL,-,445.00,462.00,435.00,440.00,453.75,"31,982.00",445.00,"14,511,977.00",171,-5.00,27.00,0.00,6.21,-3.13,0.00,0.00
3,CBL,-,230.00,244.00,224.00,230.00,231.99,"115,003.00",230.00,"26,679,816.00",260,0.00,20.00,0.00,8.93,-0.87,0.00,0.00
4,CCBL,-,327.00,350.00,322.00,328.00,336.49,"37,078.00",327.00,"12,476,525.00",184,1.00,28.00,0.00,8.70,-2.59,0.00,0.00
5,CZBIL,-,405.00,426.00,408.00,413.00,419.70,"34,804.00",405.00,"14,607,101.00",187,8.00,18.00,0.00,4.41,-1.62,0.00,0.00
6,EBL,-,"1,800.00","1,890.00","1,815.00","1,835.00","1,853.78","12,493.00","1,800.00","23,159,220.00",134,35.00,75.00,0.00,4.13,-1.02,0.00,0.00
7,GBIME,-,385.00,398.00,380.00,380.00,389.92,"23,148.00",385.00,"9,025,753.00",94,-5.00,18.00,0.00,4.74,-2.61,0.00,0.00
8,HBL,-,905.00,957.00,920.00,957.00,944.33,"3,426.00",905.00,"3,235,281.00",36,52.00,37.00,0.00,4.02,1.32,0.00,0.00
9,KBL,-,337.00,357.00,343.00,345.00,351.40,"32,531.00",337.00,"11,431,527.00",159,8.00,14.00,0.00,4.08,-1.86,0.00,0.00
10,LBL,-,770.00,792.00,755.00,770.00,773.58,"25,233.00",770.00,"19,519,670.00",141,0.00,37.00,0.00,4.90,-0.46,0.00,0.00
11,MBL,-,391.00,410.00,385.00,392.00,401.08,"23,485.00",391.00,"9,419,311.00",113,1.00,25.00,0.00,6.49,-2.32,0.00,0.00
12,NABIL,-,"1,475.00","1,538.00","1,480.00","1,481.00","1,513.03","12,277.00","1,475.00","18,575,436.00",107,6.00,58.00,0.00,3.92,-2.16,0.00,0.00
13,NBB,-,711.00,750.00,720.00,725.00,738.44,"60,222.00",711.00,"44,470,336.00",397,14.00,30.00,0.00,4.17,-1.85,0.00,0.00
14,NBL,-,393.00,420.00,392.00,400.00,403.50,"146,081.00",393.00,"58,943,588.00",299,7.00,28.00,0.00,7.14,-0.87,0.00,0.00
15,NCCB,-,359.00,372.00,346.00,353.00,360.98,"142,787.00",359.00,"51,543,004.00",370,-6.00,26.00,0.00,7.51,-2.26,0.00,0.00
16,NIB,-,720.00,753.00,720.00,725.00,734.00,"52,734.00",720.00,"38,706,536.00",348,5.00,33.00,0.00,4.58,-1.24,0.00,0.00
17,NICA,-,432.00,451.00,433.00,436.00,442.18,"21,202.00",432.00,"9,375,120.00",106,4.00,18.00,0.00,4.16,-1.42,0.00,0.00
18,NMB,-,491.00,527.00,490.00,505.00,511.72,"29,378.00",491.00,"15,033,306.00",137,14.00,37.00,0.00,7.55,-1.33,0.00,0.00
19,PCBL,-,396.00,419.00,400.00,406.00,407.82,"54,503.00",396.00,"22,227,644.00",189,10.00,19.00,0.00,4.75,-0.45,0.00,0.00
20,PRVU,-,341.00,359.00,335.00,344.00,347.68,"119,863.00",341.00,"41,673,728.00",395,3.00,24.00,0.00,7.16,-1.07,0.00,0.00
21,SANIMA,-,512.00,561.00,520.00,545.00,542.23,"133,053.00",512.00,"72,144,872.00",571,33.00,41.00,0.00,7.88,0.51,0.00,0.00
22,SBI,-,"1,200.00","1,320.00","1,224.00","1,295.00","1,295.12","20,884.00","1,200.00","27,047,336.00",171,95.00,96.00,0.00,7.84,-0.01,0.00,0.00
23,SBL,-,615.00,645.00,624.00,626.00,633.48,"35,411.00",615.00,"22,432,160.00",182,11.00,21.00,0.00,3.37,-1.19,0.00,0.00
24,SCB,-,"2,050.00","2,184.00","2,050.00","2,080.00","2,099.29","9,180.00","2,050.00","19,271,448.00",92,30.00,134.00,0.00,6.54,-0.93,0.00,0.00
25,SRBL,-,446.00,463.00,439.00,439.00,449.88,"17,841.00",446.00,"8,026,342.00",110,-7.00,24.00,0.00,5.47,-2.48,0.00,0.00
