S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,207.00,207.00,200.00,201.00,204.12,"4,800.00",207.00,"979,797.00",45,-6.00,7.00,0.00,3.50,-1.55,0.00,0.00
2,CZBIL,-,241.00,245.00,237.00,241.00,238.68,"6,458.00",241.00,"1,541,373.00",31,0.00,8.00,0.00,3.38,0.96,0.00,0.00
3,EBL,-,"1,206.00","1,195.00","1,160.00","1,183.00","1,180.30","3,634.00","1,206.00","4,289,209.00",26,-23.00,35.00,0.00,3.02,0.23,0.00,0.00
4,GBIME,-,380.00,380.00,366.00,370.00,369.54,"9,600.00",380.00,"3,547,576.00",39,-10.00,14.00,0.00,3.83,0.12,0.00,0.00
5,HBL,-,851.00,835.00,818.00,831.00,822.54,"2,607.00",851.00,"2,144,371.00",19,-20.00,17.00,0.00,2.08,1.02,0.00,0.00
6,KBL,-,266.00,261.00,250.00,251.00,251.98,"3,820.00",266.00,"962,580.00",24,-15.00,11.00,0.00,4.40,-0.39,0.00,0.00
7,LBL,-,344.00,340.00,340.00,340.00,340.00,"1,349.00",344.00,"458,660.00",1,-4.00,0.00,0.00,0.00,0.00,0.00,0.00
8,MBL,-,190.00,193.00,188.00,190.00,190.45,"2,423.00",190.00,"461,456.00",9,0.00,5.00,0.00,2.66,-0.24,0.00,0.00
9,NABIL,-,"1,460.00","1,461.00","1,426.00","1,445.00","1,443.81","3,251.00","1,460.00","4,693,840.00",23,-15.00,35.00,0.00,2.45,0.08,0.00,0.00
10,NBB,-,235.00,231.00,221.00,227.00,225.56,"55,820.00",235.00,"12,590,680.00",71,-8.00,10.00,0.00,4.52,0.63,0.00,0.00
11,NIB,-,829.00,820.00,800.00,807.00,805.97,"14,149.00",829.00,"11,403,724.00",70,-22.00,20.00,0.00,2.50,0.13,0.00,0.00
12,NMB,-,237.00,237.00,235.00,236.00,235.67,460.00,237.00,"108,410.00",5,-1.00,2.00,0.00,0.85,0.14,0.00,0.00
13,PCBL,-,272.00,275.00,266.00,268.00,270.56,"29,836.00",272.00,"8,072,399.00",152,-4.00,9.00,0.00,3.38,-0.95,0.00,0.00
14,SANIMA,-,228.00,232.00,224.00,229.00,228.50,"2,780.00",228.00,"635,224.00",9,1.00,8.00,0.00,3.57,0.22,0.00,0.00
15,SBI,-,672.00,660.00,653.00,653.00,657.26,553.00,672.00,"363,465.00",6,-19.00,7.00,0.00,1.07,-0.65,0.00,0.00
16,SBL,-,322.00,316.00,315.00,315.00,315.76,386.00,322.00,"121,885.00",3,-7.00,1.00,0.00,0.32,-0.24,0.00,0.00
17,SCB,-,"1,910.00","1,905.00","1,900.00","1,905.00","1,902.04",404.00,"1,910.00","768,425.00",7,-5.00,5.00,0.00,0.26,0.16,0.00,0.00
18,SRBL,-,174.00,176.00,167.00,169.00,168.27,"5,551.00",174.00,"934,089.00",31,-5.00,9.00,0.00,5.39,0.43,0.00,0.00
