S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,49.55,390.00,390.00,382.00,385.00,384.35,"12,291.00",386.00,"4,724,019.00",68,-1.00,8.00,-0.26,2.09,0.17,451.00,290.00
2,BOKL,55.72,237.00,238.00,234.00,236.00,236.33,"8,198.00",238.00,"1,937,418.00",45,-2.00,4.00,-0.84,1.71,-0.14,299.00,210.00
3,CBL,64.14,150.00,162.00,148.00,161.00,157.85,"827,440.00",148.00,"130,612,128.00","1,181",13.00,14.00,8.78,9.46,1.96,175.00,134.00
4,CCBL,50.84,188.00,188.00,185.00,188.00,186.89,"43,941.00",186.00,"8,212,280.00",146,2.00,3.00,1.08,1.62,0.59,197.00,150.00
5,CZBIL,57.64,199.00,200.00,197.00,198.00,198.43,"17,835.00",199.00,"3,538,972.00",72,-1.00,3.00,-0.50,1.52,-0.22,243.00,178.00
6,EBL,52.10,650.00,650.00,643.00,646.00,645.30,"6,916.00",641.00,"4,462,927.00",57,5.00,7.00,0.78,1.09,0.11,707.00,501.00
7,GBIME,52.17,288.00,289.00,285.00,286.00,285.96,"75,127.00",287.00,"21,483,608.00",286,-1.00,4.00,-0.35,1.40,0.01,331.00,245.00
8,HBL,64.47,525.00,540.00,520.00,532.00,529.06,"22,691.00",515.00,"12,004,870.00",121,17.00,20.00,3.30,3.85,0.55,644.00,418.00
9,KBL,53.08,199.00,202.00,197.00,200.00,199.51,"37,266.00",199.00,"7,435,085.00",112,1.00,5.00,0.50,2.54,0.24,269.00,174.00
10,LBL,58.47,228.00,230.00,227.00,229.00,228.42,"17,001.00",227.00,"3,883,409.00",63,2.00,3.00,0.88,1.32,0.25,245.00,182.00
11,MBL,47.44,236.00,237.00,234.00,236.00,236.10,"12,896.00",237.00,"3,044,744.00",43,-1.00,3.00,-0.42,1.28,-0.04,295.00,205.00
12,MEGA,63.96,205.00,207.00,204.00,207.00,205.78,"60,613.00",205.00,"12,472,860.00",166,2.00,3.00,0.98,1.47,0.59,222.00,155.00
13,NABIL,48.61,739.00,739.00,734.00,734.00,736.25,"20,827.00",739.00,"15,333,803.00",83,-5.00,5.00,-0.68,0.68,-0.31,900.00,660.00
14,NBB,55.29,211.00,211.00,207.00,208.00,208.18,"27,174.00",208.00,"5,657,060.00",70,0.00,4.00,0.00,1.93,-0.09,242.00,180.00
15,NBL,43.55,275.00,275.00,270.00,270.00,270.33,"55,989.00",271.00,"15,135,677.00",106,-1.00,5.00,-0.37,1.85,-0.12,355.00,262.00
16,NCCB,51.13,198.00,199.00,197.00,198.00,197.37,"50,398.00",198.00,"9,947,299.00",100,0.00,2.00,0.00,1.02,0.32,276.00,191.00
17,NIB,60.50,400.00,400.00,393.00,395.00,394.84,"12,909.00",397.00,"5,096,936.00",105,-2.00,7.00,-0.50,1.78,0.04,610.00,375.00
18,NICA,48.55,500.00,500.00,480.00,482.00,482.61,"45,781.00",481.00,"22,094,590.00",163,1.00,20.00,0.21,4.17,-0.13,515.00,368.00
19,NMB,48.25,367.00,368.00,364.00,367.00,365.95,"29,230.00",366.00,"10,696,681.00",149,1.00,4.00,0.27,1.10,0.29,407.00,300.00
20,PCBL,53.70,280.00,283.00,279.00,282.00,280.00,"32,098.00",283.00,"8,987,282.00",102,-1.00,4.00,-0.35,1.43,0.71,397.00,233.00
21,PRVU,45.24,251.00,254.00,248.00,250.00,249.35,"86,389.00",251.00,"21,540,946.00",189,-1.00,6.00,-0.40,2.42,0.26,304.00,205.00
22,SANIMA,47.93,350.00,351.00,346.00,348.00,348.28,"12,466.00",349.00,"4,341,710.00",77,-1.00,5.00,-0.29,1.45,-0.08,371.00,286.00
23,SBI,51.90,418.00,422.00,417.00,421.00,419.52,"4,194.00",420.00,"1,759,459.00",26,1.00,5.00,0.24,1.20,0.35,530.00,344.00
24,SBL,50.97,315.00,316.00,313.00,315.00,314.76,"16,021.00",315.00,"5,042,779.00",54,0.00,3.00,0.00,0.96,0.08,361.00,272.00
25,SCB,50.49,606.00,618.00,605.00,615.00,612.53,"6,666.00",611.00,"4,083,118.00",73,4.00,13.00,0.65,2.15,0.40,755.00,520.00
26,SRBL,51.21,246.00,252.00,246.00,252.00,250.20,"8,374.00",249.00,"2,095,200.00",50,3.00,6.00,1.20,2.44,0.71,277.00,203.00
