S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,445.00,448.00,439.00,443.00,442.00,"1,733.00",445.00,"765,978.00",20,-2.00,9.00,0.00,2.05,0.23,0.00,0.00
2,CBL,-,231.00,235.00,226.00,228.00,228.03,"4,682.00",231.00,"1,067,627.00",24,-3.00,9.00,0.00,3.98,-0.01,0.00,0.00
3,CCBL,-,254.00,257.00,248.00,252.00,249.75,"9,702.00",254.00,"2,423,051.00",77,-2.00,9.00,0.00,3.63,0.89,0.00,0.00
4,CZBIL,-,390.00,391.00,389.00,389.00,389.86,"3,352.00",390.00,"1,306,812.00",13,-1.00,2.00,0.00,0.51,-0.22,0.00,0.00
5,EBL,-,"1,725.00","1,730.00","1,700.00","1,709.00","1,706.33","8,647.00","1,725.00","14,754,663.00",45,-16.00,30.00,0.00,1.76,0.16,0.00,0.00
6,GBIME,-,492.00,500.00,480.00,480.00,487.14,"4,166.00",492.00,"2,029,419.00",22,-12.00,20.00,0.00,4.17,-1.49,0.00,0.00
7,HBL,-,726.00,712.00,712.00,712.00,712.00,100.00,726.00,"71,200.00",1,-14.00,0.00,0.00,0.00,0.00,0.00,0.00
8,KBL,-,372.00,379.00,354.00,361.00,359.97,"8,606.00",372.00,"3,097,917.00",26,-11.00,25.00,0.00,7.06,0.28,0.00,0.00
9,LBL,-,441.00,443.00,435.00,441.00,437.66,"2,045.00",441.00,"895,018.00",6,0.00,8.00,0.00,1.84,0.76,0.00,0.00
10,MBL,-,485.00,484.00,472.00,475.00,477.96,"1,956.00",485.00,"934,881.00",15,-10.00,12.00,0.00,2.54,-0.62,0.00,0.00
11,MEGA,-,337.00,339.00,332.00,335.00,334.94,"1,999.00",337.00,"669,547.00",31,-2.00,7.00,0.00,2.11,0.02,0.00,0.00
12,NABIL,-,"1,680.00","1,701.00","1,670.00","1,692.00","1,681.35","3,262.00","1,680.00","5,484,555.00",20,12.00,31.00,0.00,1.86,0.63,0.00,0.00
13,NBB,-,429.00,425.00,405.00,405.00,411.54,"4,149.00",429.00,"1,707,490.00",19,-24.00,20.00,0.00,4.94,-1.62,0.00,0.00
14,NBL,-,344.00,350.00,340.00,340.00,342.73,"4,300.00",344.00,"1,473,750.00",13,-4.00,10.00,0.00,2.94,-0.80,0.00,0.00
15,NCCB,-,519.00,520.00,512.00,515.00,515.61,"2,558.00",519.00,"1,318,930.00",11,-4.00,8.00,0.00,1.56,-0.12,0.00,0.00
16,NIB,-,690.00,686.00,675.00,675.00,679.24,"2,864.00",690.00,"1,945,336.00",16,-15.00,11.00,0.00,1.63,-0.63,0.00,0.00
17,NICA,-,730.00,727.00,718.00,721.00,721.82,"3,984.00",730.00,"2,875,728.00",23,-9.00,9.00,0.00,1.25,-0.11,0.00,0.00
18,PCBL,-,480.00,492.00,470.00,492.00,475.14,"2,145.00",480.00,"1,019,166.00",42,12.00,22.00,0.00,4.68,3.43,0.00,0.00
19,SANIMA,-,480.00,489.00,476.00,489.00,479.75,"4,399.00",480.00,"2,110,401.00",14,9.00,13.00,0.00,2.73,1.89,0.00,0.00
20,SBI,-,952.00,954.00,950.00,954.00,950.32,968.00,952.00,"919,910.00",6,2.00,4.00,0.00,0.42,0.39,0.00,0.00
21,SBL,-,581.00,572.00,558.00,561.00,563.90,"1,773.00",581.00,"999,798.00",8,-20.00,14.00,0.00,2.51,-0.52,0.00,0.00
22,SCB,-,"1,765.00","1,789.00","1,754.00","1,789.00","1,763.11","2,393.00","1,765.00","4,219,122.00",19,24.00,35.00,0.00,2.00,1.45,0.00,0.00
23,SRBL,-,348.00,355.00,345.00,350.00,349.75,"3,389.00",348.00,"1,185,296.00",38,2.00,10.00,0.00,2.90,0.07,0.00,0.00
