S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,322.00,327.00,321.00,327.00,323.80,"5,188.00",322.00,"1,679,864.00",39,5.00,6.00,1.55,1.87,0.98,463.00,283.00
2,BOKL,-,263.00,265.00,257.00,258.00,258.36,"9,139.00",258.00,"2,361,128.00",35,0.00,8.00,0.00,3.11,-0.14,500.00,250.00
3,CBL,-,148.00,149.00,147.00,149.00,148.83,"18,583.00",148.00,"2,765,729.00",31,1.00,2.00,0.68,1.36,0.11,258.00,136.00
4,CCBL,-,165.00,167.00,165.00,167.00,166.34,"4,939.00",168.00,"821,529.00",38,-1.00,2.00,-0.60,1.21,0.40,270.00,155.00
5,CZBIL,-,231.00,233.00,230.00,233.00,231.30,"10,187.00",230.00,"2,356,252.00",44,3.00,3.00,1.30,1.30,0.73,393.00,222.00
6,EBL,-,667.00,670.00,665.00,665.00,667.14,"5,867.00",669.00,"3,914,129.00",38,-4.00,5.00,-0.60,0.75,-0.32,"1,430.00",635.00
7,GBIME,-,287.00,294.00,287.00,293.00,290.60,"37,623.00",286.00,"10,933,141.00",139,7.00,7.00,2.45,2.44,0.82,408.00,275.00
8,HBL,-,562.00,562.00,557.00,557.00,559.82,532.00,562.00,"297,824.00",6,-5.00,5.00,-0.89,0.90,-0.51,932.00,525.00
9,KBL,-,199.00,200.00,199.00,200.00,199.45,"7,845.00",201.00,"1,564,661.00",22,-1.00,1.00,-0.50,0.50,0.28,330.00,187.00
10,LBL,-,246.00,249.00,245.00,246.00,246.96,"6,526.00",250.00,"1,611,686.00",25,-4.00,4.00,-1.60,1.63,-0.39,375.00,209.00
11,MBL,-,204.00,207.00,204.00,207.00,205.99,"3,031.00",205.00,"624,347.00",23,2.00,3.00,0.98,1.47,0.49,361.00,201.00
12,MEGA,-,162.00,164.00,162.00,164.00,163.17,"14,036.00",162.00,"2,290,240.00",72,2.00,2.00,1.23,1.23,0.51,449.00,150.00
13,NABIL,-,908.00,909.00,904.00,906.00,905.14,"5,552.00",908.00,"5,025,364.00",53,-2.00,5.00,-0.22,0.55,0.09,"1,810.00",883.00
14,NBB,-,210.00,210.00,205.00,207.00,206.62,"3,146.00",207.00,"650,031.00",14,0.00,5.00,0.00,2.44,0.18,398.00,204.00
15,NBL,-,292.00,292.00,287.00,289.00,287.91,"7,872.00",289.00,"2,266,430.00",23,0.00,5.00,0.00,1.74,0.38,384.00,280.00
16,NCCB,-,185.00,184.00,179.00,182.00,179.67,"11,035.00",182.00,"1,982,697.00",41,0.00,5.00,0.00,2.79,1.28,382.00,179.00
17,NIB,-,623.00,625.00,621.00,624.00,622.88,"5,179.00",624.00,"3,225,874.00",60,0.00,4.00,0.00,0.64,0.18,805.00,600.00
18,NICA,-,315.00,317.00,314.00,317.00,315.79,"5,531.00",316.00,"1,746,651.00",35,1.00,3.00,0.32,0.96,0.38,481.00,285.00
19,NMB,-,323.00,328.00,316.00,318.00,318.27,"7,604.00",317.00,"2,420,094.00",45,1.00,12.00,0.32,3.80,-0.08,560.00,338.00
20,PCBL,-,287.00,287.00,285.00,286.00,286.46,"5,644.00",285.00,"1,616,766.00",37,1.00,2.00,0.35,0.70,-0.16,464.00,265.00
21,PRVU,-,186.00,188.00,184.00,186.00,185.02,"3,692.00",186.00,"683,089.00",27,0.00,4.00,0.00,2.17,0.53,409.00,173.00
22,SANIMA,-,316.00,317.00,315.00,316.00,316.11,"5,989.00",314.00,"1,893,169.00",24,2.00,2.00,0.64,0.63,-0.03,430.00,299.20
23,SBI,-,500.00,505.00,500.00,502.00,502.30,"1,337.00",505.00,"671,579.00",12,-3.00,5.00,-0.59,1.00,-0.06,963.00,481.00
24,SBL,-,300.00,300.00,296.00,298.00,297.27,"3,398.00",296.00,"1,010,125.00",22,2.00,4.00,0.68,1.35,0.24,475.00,275.00
25,SCB,-,743.00,748.00,740.00,747.00,743.05,"2,531.00",746.00,"1,880,665.00",52,1.00,8.00,0.13,1.08,0.53,"2,365.00",714.00
26,SRBL,-,217.00,220.00,217.00,217.00,217.97,"5,625.00",220.00,"1,226,103.00",36,-3.00,3.00,-1.36,1.38,-0.45,396.00,214.00
