S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,131.00,133.00,130.00,130.00,130.20,911.00,131.00,"118,613.00",15,-1.00,3.00,0.00,2.31,-0.15,0.00,0.00
2,CZBIL,-,218.00,227.00,219.00,222.00,221.64,"3,420.00",218.00,"758,000.00",16,4.00,8.00,0.00,3.65,0.16,0.00,0.00
3,EBL,-,"1,080.00","1,095.00",995.00,"1,094.00","1,043.10",688.00,"1,080.00","717,656.00",27,14.00,100.00,0.00,10.05,4.65,0.00,0.00
4,HBL,-,586.00,580.00,575.00,575.00,576.54,149.00,586.00,"85,905.00",3,-11.00,5.00,0.00,0.87,-0.27,0.00,0.00
5,KBL,-,270.00,275.00,265.00,266.00,268.90,"5,049.00",270.00,"1,357,664.00",31,-4.00,10.00,0.00,3.77,-1.09,0.00,0.00
6,LBL,-,330.00,340.00,245.00,340.00,250.63,"201,180.00",330.00,"50,422,448.00",63,10.00,95.00,0.00,38.78,26.28,0.00,0.00
7,MBL,-,130.00,135.00,130.00,133.00,133.03,"1,021.00",130.00,"135,828.00",12,3.00,5.00,0.00,3.85,-0.03,0.00,0.00
8,NABIL,-,"1,190.00","1,252.00","1,213.00","1,252.00","1,227.25",883.00,"1,190.00","1,083,658.00",17,62.00,39.00,0.00,3.22,1.98,0.00,0.00
9,NBB,-,132.00,138.00,130.00,130.00,131.86,"2,275.00",132.00,"299,990.00",10,-2.00,8.00,0.00,6.15,-1.43,0.00,0.00
10,NIB,-,506.00,520.00,510.00,515.00,514.90,"4,268.00",506.00,"2,197,604.00",21,9.00,10.00,0.00,1.96,0.02,0.00,0.00
11,NMB,-,198.00,201.00,192.00,195.00,195.04,"2,976.00",198.00,"580,428.00",16,-3.00,9.00,0.00,4.69,-0.02,0.00,0.00
12,PCBL,-,222.00,224.00,215.00,222.00,218.13,"6,940.00",222.00,"1,513,798.00",43,0.00,9.00,0.00,4.19,1.74,0.00,0.00
13,SBI,-,540.00,579.00,550.00,565.00,570.95,"1,858.00",540.00,"1,060,822.00",18,25.00,29.00,0.00,5.27,-1.05,0.00,0.00
14,SBL,-,270.00,290.00,270.00,270.00,277.34,"3,458.00",270.00,"959,044.00",19,0.00,20.00,0.00,7.41,-2.72,0.00,0.00
15,SCB,-,"1,700.00","1,800.00","1,690.00","1,800.00","1,711.72",999.00,"1,700.00","1,710,007.00",18,100.00,110.00,0.00,6.51,4.90,0.00,0.00
16,SRBL,-,160.00,168.00,163.00,163.00,165.97,"1,129.00",160.00,"187,382.00",11,3.00,5.00,0.00,3.07,-1.82,0.00,0.00
