S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,976.00,"1,010.00",954.00,984.00,980.77,"43,680.00",976.00,"42,840,236.00",200,8.00,56.00,0.00,5.87,0.33,0.00,0.00
2,CCBL,-,500.00,520.00,497.00,515.00,507.49,"46,111.00",500.00,"23,400,670.00",212,15.00,23.00,0.00,4.63,1.46,0.00,0.00
3,CZBIL,-,731.00,742.00,715.00,736.00,732.99,"26,741.00",731.00,"19,600,950.00",130,5.00,27.00,0.00,3.78,0.41,0.00,0.00
4,EBL,-,"3,405.00","3,440.00","3,400.00","3,410.00","3,417.34","6,976.00","3,405.00","23,839,342.00",49,5.00,40.00,0.00,1.18,-0.22,0.00,0.00
5,GBIME,-,556.00,568.00,550.00,560.00,557.73,"41,417.00",556.00,"23,099,302.00",151,4.00,18.00,0.00,3.27,0.41,0.00,0.00
6,HBL,-,"1,600.00","1,630.00","1,585.00","1,625.00","1,616.43","9,712.00","1,600.00","15,698,721.00",61,25.00,45.00,0.00,2.84,0.53,0.00,0.00
7,LBL,-,870.00,885.00,871.00,876.00,877.00,"8,321.00",870.00,"7,297,540.00",44,6.00,14.00,0.00,1.61,-0.11,0.00,0.00
8,MBL,-,864.00,880.00,845.00,870.00,860.99,"80,867.00",864.00,"69,625,920.00",252,6.00,35.00,0.00,4.14,1.04,0.00,0.00
9,MEGA,-,605.00,610.00,595.00,601.00,600.97,"75,088.00",605.00,"45,125,348.00",409,-4.00,15.00,0.00,2.52,0.01,0.00,0.00
10,NABIL,-,"2,420.00","2,445.00","2,400.00","2,425.00","2,426.53","8,852.00","2,420.00","21,479,672.00",56,5.00,45.00,0.00,1.88,-0.06,0.00,0.00
11,NBB,-,930.00,947.00,914.00,941.00,933.05,"47,416.00",930.00,"44,241,648.00",190,11.00,33.00,0.00,3.61,0.84,0.00,0.00
12,NBL,-,510.00,540.00,514.00,519.00,522.72,"135,856.00",510.00,"71,015,256.00",273,9.00,26.00,0.00,5.06,-0.72,0.00,0.00
13,NIB,-,"1,126.00","1,135.00","1,102.00","1,130.00","1,124.89","41,399.00","1,126.00","46,569,136.00",274,4.00,33.00,0.00,2.99,0.45,0.00,0.00
14,NICA,-,904.00,919.00,880.00,890.00,893.95,"43,448.00",904.00,"38,840,472.00",167,-14.00,39.00,0.00,4.43,-0.44,0.00,0.00
15,NMB,-,822.00,823.00,810.00,810.00,816.24,"19,256.00",822.00,"15,717,572.00",75,-12.00,13.00,0.00,1.60,-0.77,0.00,0.00
16,PCBL,-,810.00,825.00,794.00,817.00,810.36,"21,998.00",810.00,"17,826,284.00",109,7.00,31.00,0.00,3.90,0.81,0.00,0.00
17,SANIMA,-,793.00,793.00,775.00,790.00,788.21,"16,467.00",793.00,"12,979,497.00",80,-3.00,18.00,0.00,2.32,0.23,0.00,0.00
18,SBI,-,"1,960.00","1,985.00","1,950.00","1,975.00","1,968.00","8,581.00","1,960.00","16,887,412.00",40,15.00,35.00,0.00,1.79,0.35,0.00,0.00
19,SBL,-,"1,215.00","1,245.00","1,200.00","1,230.00","1,219.83","106,523.00","1,215.00","129,939,776.00",427,15.00,45.00,0.00,3.75,0.83,0.00,0.00
20,SCB,-,"3,660.00","3,680.00","3,600.00","3,640.00","3,636.40","2,305.00","3,660.00","8,381,910.00",21,-20.00,80.00,0.00,2.22,0.10,0.00,0.00
21,SRBL,-,840.00,854.00,810.00,843.00,830.74,"49,432.00",840.00,"41,064,956.00",156,3.00,44.00,0.00,5.43,1.45,0.00,0.00
