S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,48.02,490.00,503.00,490.00,503.00,498.53,"85,171.00",485.00,"42,460,310.00",462,18.00,13.00,3.71,2.65,0.89,576.00,313.00
2,BOKL,56.50,244.00,250.00,243.00,250.00,247.20,"73,190.00",240.00,"18,092,632.00",300,10.00,7.00,4.17,2.88,1.12,301.00,196.00
3,CBL,56.09,174.00,183.00,174.00,179.00,179.28,"154,890.00",171.00,"27,768,195.00",413,8.00,9.00,4.68,5.17,-0.15,203.00,125.00
4,CCBL,53.93,198.00,214.00,198.00,206.00,205.87,"206,182.00",198.00,"42,447,650.00",601,8.00,16.00,4.04,8.08,0.06,242.00,136.00
5,CZBIL,67.38,236.00,246.00,233.00,243.00,240.42,"179,196.00",232.00,"43,082,904.00",573,11.00,13.00,4.74,5.58,1.06,278.00,164.00
6,EBL,59.96,700.00,715.00,697.00,714.00,706.74,"111,357.00",687.00,"78,700,752.00",488,27.00,18.00,3.93,2.58,1.02,932.00,517.00
7,GBIME,54.42,347.00,347.00,337.00,343.00,341.22,"293,192.00",333.00,"100,042,558.00","1,170",10.00,10.00,3.00,2.97,0.52,383.00,211.00
8,HBL,54.26,632.00,660.00,632.00,643.00,641.59,"36,309.00",629.00,"23,295,369.00",230,14.00,28.00,2.23,4.43,0.22,749.00,452.00
9,KBL,67.23,230.00,246.00,230.00,243.00,238.72,"312,715.00",229.00,"74,652,117.00",815,14.00,16.00,6.11,6.96,1.76,303.00,153.00
10,LBL,48.84,271.00,281.00,270.00,278.00,275.39,"68,298.00",266.00,"18,808,607.00",281,12.00,11.00,4.51,4.07,0.94,325.00,184.00
11,MBL,48.94,244.00,255.00,240.00,245.00,244.99,"94,782.00",240.00,"23,220,710.00",283,5.00,15.00,2.08,6.25,0.00,295.00,199.00
12,MEGA,61.31,270.00,281.00,266.00,277.00,276.18,"435,601.00",265.00,"120,302,773.00","1,059",12.00,15.00,4.53,5.64,0.30,312.00,181.00
13,NABIL,53.72,"1,292.00","1,354.00","1,292.00","1,354.00","1,352.15","48,213.00","1,231.00","65,191,252.00",244,123.00,62.00,9.99,4.80,0.14,"1,354.00",594.00
14,NBB,50.64,264.00,280.00,261.00,269.00,270.02,"175,913.00",259.00,"47,499,819.00",595,10.00,19.00,3.86,7.28,-0.38,330.00,169.00
15,NBL,48.96,378.00,391.00,374.00,385.00,383.00,"361,790.00",371.00,"138,567,206.00",806,14.00,17.00,3.77,4.55,0.52,427.00,214.00
16,NCCB,59.99,325.00,350.00,325.00,350.00,343.84,"794,473.00",319.00,"273,171,809.00","1,802",31.00,25.00,9.72,7.69,1.76,350.00,163.00
17,NIB,51.65,525.00,525.00,503.00,509.00,509.09,"144,671.00",500.00,"73,651,191.00",736,9.00,22.00,1.80,4.37,-0.02,557.00,335.00
18,NICA,70.48,815.00,854.00,814.00,854.00,842.25,"555,811.00",777.00,"468,134,172.00","2,167",77.00,40.00,9.91,4.91,1.38,854.00,405.00
19,NMB,51.57,440.00,441.00,427.00,436.00,436.34,"282,250.00",433.00,"123,156,164.00","1,148",3.00,14.00,0.69,3.28,-0.08,517.00,321.00
20,PCBL,62.84,401.00,426.00,401.00,422.00,416.84,"476,589.00",400.00,"198,659,981.00","1,444",22.00,25.00,5.50,6.23,1.22,436.00,219.19
21,PRVU,62.17,360.00,383.00,356.00,379.00,372.42,"859,544.00",352.00,"320,114,613.00","2,515",27.00,27.00,7.67,7.58,1.74,400.00,195.00
22,SANIMA,50.92,313.00,316.00,308.00,313.00,311.41,"130,399.00",307.00,"40,607,845.00",415,6.00,8.00,1.95,2.60,0.51,437.00,287.00
23,SBI,50.11,416.00,419.00,408.00,417.00,412.14,"47,786.00",410.00,"19,694,315.00",218,7.00,11.00,1.71,2.70,1.17,583.00,348.00
24,SBL,51.95,366.00,377.00,353.00,364.00,362.01,"123,455.00",349.00,"44,692,487.00",397,15.00,24.00,4.30,6.80,0.55,408.00,252.00
25,SCB,49.52,634.00,656.00,634.00,650.00,643.99,"42,181.00",634.00,"27,164,251.00",376,16.00,22.00,2.52,3.47,0.92,850.00,505.00
26,SRBL,49.01,245.00,250.00,238.00,243.00,242.65,"90,032.00",239.00,"21,846,385.00",320,4.00,12.00,1.67,5.04,0.14,316.00,201.00
