S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,499.00,508.00,495.00,503.00,501.57,"29,804.00",499.00,"14,948,839.00",221,4.00,13.00,0.00,2.63,0.28,0.00,0.00
2,CZBIL,-,473.00,475.00,462.00,475.00,466.05,"11,389.00",473.00,"5,307,831.00",49,2.00,13.00,0.00,2.81,1.88,0.00,0.00
3,EBL,-,"2,150.00","2,175.00","2,150.00","2,170.00","2,162.56","2,442.00","2,150.00","5,280,971.00",21,20.00,25.00,0.00,1.16,0.34,0.00,0.00
4,HBL,-,871.00,875.00,865.00,871.00,871.13,"4,203.00",871.00,"3,661,358.00",18,0.00,10.00,0.00,1.16,-0.01,0.00,0.00
5,KBL,-,555.00,567.00,553.00,564.00,557.87,"21,716.00",555.00,"12,114,701.00",47,9.00,14.00,0.00,2.53,1.09,0.00,0.00
6,LBL,-,516.00,510.00,502.00,507.00,503.90,"8,598.00",516.00,"4,332,548.00",9,-9.00,8.00,0.00,1.59,0.61,0.00,0.00
7,MBL,-,454.00,460.00,445.00,455.00,451.49,"10,578.00",454.00,"4,775,830.00",18,1.00,15.00,0.00,3.37,0.77,0.00,0.00
8,MEGA,-,450.00,454.00,440.00,444.00,448.61,"4,980.00",450.00,"2,234,053.00",110,-6.00,14.00,0.00,3.18,-1.04,0.00,0.00
9,NABIL,-,"2,057.00","2,060.00","2,025.00","2,050.00","2,043.31","1,516.00","2,057.00","3,097,660.00",9,-7.00,35.00,0.00,1.73,0.33,0.00,0.00
10,NBB,-,636.00,640.00,627.00,630.00,630.48,"8,624.00",636.00,"5,437,262.00",24,-6.00,13.00,0.00,2.07,-0.08,0.00,0.00
11,NBL,-,341.00,347.00,339.00,346.00,341.94,"16,649.00",341.00,"5,692,982.00",36,5.00,8.00,0.00,2.36,1.17,0.00,0.00
12,NCCB,-,434.00,440.00,431.00,438.00,435.38,"12,606.00",434.00,"5,488,431.00",31,4.00,9.00,0.00,2.09,0.60,0.00,0.00
13,NIB,-,969.00,974.00,950.00,950.00,960.55,"4,460.00",969.00,"4,284,051.00",26,-19.00,24.00,0.00,2.53,-1.11,0.00,0.00
14,NICA,-,792.00,791.00,779.00,781.00,783.67,"10,585.00",792.00,"8,295,129.00",61,-11.00,12.00,0.00,1.54,-0.34,0.00,0.00
15,NMB,-,403.00,405.00,400.00,405.00,401.50,"2,909.00",403.00,"1,167,954.00",14,2.00,5.00,0.00,1.25,0.87,0.00,0.00
16,PCBL,-,481.00,484.00,472.00,475.00,478.50,"6,037.00",481.00,"2,888,708.00",39,-6.00,12.00,0.00,2.54,-0.74,0.00,0.00
17,SANIMA,-,509.00,510.00,497.00,510.00,501.83,"16,353.00",509.00,"8,206,354.00",37,1.00,13.00,0.00,2.62,1.60,0.00,0.00
18,SBI,-,"1,060.00","1,060.00","1,040.00","1,041.00","1,049.61","4,420.00","1,060.00","4,639,292.00",18,-19.00,20.00,0.00,1.92,-0.83,0.00,0.00
19,SBL,-,576.00,578.00,568.00,575.00,573.43,"1,198.00",576.00,"686,973.00",9,-1.00,10.00,0.00,1.76,0.27,0.00,0.00
20,SCB,-,"1,950.00","1,960.00","1,950.00","1,956.00","1,951.90","1,848.00","1,950.00","3,607,116.00",15,6.00,10.00,0.00,0.51,0.21,0.00,0.00
21,SRBL,-,441.00,442.00,433.00,438.00,437.92,"6,995.00",441.00,"3,063,258.00",47,-3.00,9.00,0.00,2.08,0.02,0.00,0.00
