S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,289.00,299.00,284.00,295.00,292.17,"13,094.00",289.00,"3,825,734.00",82,6.00,15.00,0.00,5.28,0.96,0.00,0.00
2,CBL,-,144.00,147.00,144.00,144.00,144.74,"15,496.00",144.00,"2,242,951.00",31,0.00,3.00,0.00,2.08,-0.52,0.00,0.00
3,CZBIL,-,264.00,274.00,265.00,272.00,269.17,"2,134.00",264.00,"574,417.00",18,8.00,9.00,0.00,3.40,1.04,0.00,0.00
4,EBL,-,"1,793.00","1,810.00","1,795.00","1,806.00","1,801.40","4,333.00","1,793.00","7,805,480.00",35,13.00,15.00,0.00,0.84,0.25,0.00,0.00
5,GBIME,-,441.00,451.00,432.00,443.00,438.93,"11,651.00",441.00,"5,113,976.00",72,2.00,19.00,0.00,4.40,0.92,0.00,0.00
6,HBL,-,732.00,739.00,730.00,732.00,735.20,889.00,732.00,"653,590.00",8,0.00,9.00,0.00,1.23,-0.44,0.00,0.00
7,KBL,-,300.00,316.00,301.00,315.00,308.89,"20,268.00",300.00,"6,260,617.00",53,15.00,15.00,0.00,4.98,1.94,0.00,0.00
8,LBL,-,336.00,345.00,339.00,343.00,341.52,"3,567.00",336.00,"1,218,215.00",15,7.00,6.00,0.00,1.77,0.43,0.00,0.00
9,MBL,-,206.00,206.00,202.00,206.00,204.37,"5,439.00",206.00,"1,111,587.00",15,0.00,4.00,0.00,1.98,0.79,0.00,0.00
10,NABIL,-,"1,825.00","1,850.00","1,830.00","1,838.00","1,832.80","1,782.00","1,825.00","3,266,049.00",14,13.00,20.00,0.00,1.09,0.28,0.00,0.00
11,NBB,-,299.00,297.00,288.00,296.00,291.93,"20,994.00",299.00,"6,128,833.00",34,-3.00,9.00,0.00,3.13,1.37,0.00,0.00
12,NBL,-,159.00,163.00,158.00,163.00,161.63,713.00,159.00,"115,239.00",8,4.00,5.00,0.00,3.16,0.84,0.00,0.00
13,NCCB,-,261.00,265.00,260.00,264.00,262.20,"13,948.00",261.00,"3,657,218.00",32,3.00,5.00,0.00,1.92,0.68,0.00,0.00
14,NIB,-,820.00,827.00,815.00,825.00,821.00,"8,904.00",820.00,"7,310,219.00",25,5.00,12.00,0.00,1.47,0.48,0.00,0.00
15,NICA,-,638.00,649.00,632.00,640.00,638.22,"4,023.00",638.00,"2,567,553.00",31,2.00,17.00,0.00,2.69,0.28,0.00,0.00
16,NMB,-,250.00,256.00,251.00,256.00,253.48,"2,328.00",250.00,"590,108.00",7,6.00,5.00,0.00,1.99,0.98,0.00,0.00
17,PCBL,-,311.00,315.00,307.00,312.00,309.09,"3,891.00",311.00,"1,202,654.00",32,1.00,8.00,0.00,2.61,0.93,0.00,0.00
18,SANIMA,-,249.00,260.00,250.00,260.00,253.04,"5,934.00",249.00,"1,501,547.00",19,11.00,10.00,0.00,4.00,2.68,0.00,0.00
19,SBI,-,832.00,845.00,830.00,845.00,835.48,682.00,832.00,"569,800.00",6,13.00,15.00,0.00,1.81,1.13,0.00,0.00
20,SBL,-,370.00,391.00,370.00,387.00,383.17,"18,076.00",370.00,"6,926,117.00",66,17.00,21.00,0.00,5.68,0.99,0.00,0.00
21,SCB,-,"1,835.00","1,840.00","1,821.00","1,840.00","1,831.02","1,211.00","1,835.00","2,217,370.00",19,5.00,19.00,0.00,1.04,0.49,0.00,0.00
22,SRBL,-,228.00,235.00,227.00,235.00,231.71,"3,677.00",228.00,"852,016.00",32,7.00,8.00,0.00,3.52,1.40,0.00,0.00
