S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,690.00,756.00,682.00,756.00,699.46,"15,232.00",690.00,"10,654,212.00",94,66.00,74.00,0.00,10.85,7.48,0.00,0.00
2,CBL,-,336.00,338.00,330.00,330.00,332.68,"36,637.00",336.00,"12,188,470.00",95,-6.00,8.00,0.00,2.42,-0.81,0.00,0.00
3,CCBL,-,329.00,340.00,328.00,331.00,334.03,"22,560.00",329.00,"7,535,735.00",235,2.00,12.00,0.00,3.66,-0.92,0.00,0.00
4,CZBIL,-,530.00,550.00,523.00,539.00,534.04,"40,718.00",530.00,"21,745,228.00",95,9.00,27.00,0.00,5.16,0.92,0.00,0.00
5,EBL,-,"2,675.00","2,740.00","2,600.00","2,631.00","2,656.93","6,693.00","2,675.00","17,782,836.00",40,-44.00,140.00,0.00,5.38,-0.99,0.00,0.00
6,GBIME,-,670.00,695.00,663.00,695.00,672.60,"41,977.00",670.00,"28,233,536.00",148,25.00,32.00,0.00,4.83,3.22,0.00,0.00
7,HBL,-,954.00,960.00,941.00,941.00,950.25,"2,974.00",954.00,"2,826,057.00",6,-13.00,19.00,0.00,2.02,-0.98,0.00,0.00
8,KBL,-,530.00,555.00,534.00,536.00,544.70,"29,586.00",530.00,"16,115,391.00",53,6.00,21.00,0.00,3.93,-1.62,0.00,0.00
9,LBL,-,590.00,600.00,588.00,588.00,594.34,"1,051.00",590.00,"624,656.00",10,-2.00,12.00,0.00,2.04,-1.08,0.00,0.00
10,MBL,-,576.00,595.00,571.00,577.00,582.70,"7,543.00",576.00,"4,395,303.00",30,1.00,24.00,0.00,4.20,-0.99,0.00,0.00
11,MEGA,-,446.00,464.00,439.00,449.00,454.76,"9,783.00",446.00,"4,448,957.00",90,3.00,25.00,0.00,5.69,-1.28,0.00,0.00
12,NABIL,-,"2,538.00","2,574.00","2,515.00","2,535.00","2,549.17","1,482.00","2,538.00","3,777,874.00",15,-3.00,59.00,0.00,2.35,-0.56,0.00,0.00
13,NBB,-,691.00,707.00,695.00,700.00,697.70,"16,605.00",691.00,"11,585,325.00",36,9.00,12.00,0.00,1.73,0.33,0.00,0.00
14,NBL,-,462.00,477.00,450.00,459.00,457.40,"107,124.00",462.00,"48,998,344.00",152,-3.00,27.00,0.00,6.00,0.35,0.00,0.00
15,NCCB,-,637.00,652.00,638.00,642.00,643.82,"17,493.00",637.00,"11,262,347.00",33,5.00,14.00,0.00,2.19,-0.28,0.00,0.00
16,NIB,-,960.00,999.00,965.00,990.00,987.29,"6,557.00",960.00,"6,473,662.00",26,30.00,34.00,0.00,3.52,0.27,0.00,0.00
17,NICA,-,979.00,990.00,968.00,970.00,974.54,"7,162.00",979.00,"6,979,640.00",44,-9.00,22.00,0.00,2.27,-0.47,0.00,0.00
18,NMB,-,517.00,527.00,512.00,515.00,518.22,"11,446.00",517.00,"5,931,525.00",25,-2.00,15.00,0.00,2.93,-0.62,0.00,0.00
19,PCBL,-,575.00,586.00,566.00,583.00,581.52,"7,691.00",575.00,"4,472,501.00",48,8.00,20.00,0.00,3.53,0.25,0.00,0.00
20,SANIMA,-,625.00,640.00,625.00,638.00,629.69,"12,647.00",625.00,"7,963,643.00",42,13.00,15.00,0.00,2.40,1.30,0.00,0.00
21,SBI,-,"1,265.00","1,300.00","1,272.00","1,280.00","1,287.89","8,534.00","1,265.00","10,990,830.00",20,15.00,28.00,0.00,2.20,-0.62,0.00,0.00
22,SBL,-,810.00,835.00,802.00,811.00,814.07,"15,435.00",810.00,"12,565,193.00",34,1.00,33.00,0.00,4.11,-0.38,0.00,0.00
23,SCB,-,"2,775.00","2,830.00","2,750.00","2,799.00","2,798.96","8,189.00","2,775.00","22,920,680.00",44,24.00,80.00,0.00,2.91,0.00,0.00,0.00
24,SRBL,-,508.00,515.00,500.00,510.00,509.24,"5,738.00",508.00,"2,922,024.00",29,2.00,15.00,0.00,3.00,0.15,0.00,0.00
