S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,175.00,176.00,175.00,175.00,175.05,"2,888.00",175.00,"505,550.00",26,0.00,1.00,0.00,0.57,-0.03,0.00,0.00
2,CZBIL,-,186.00,189.00,184.00,188.00,186.58,"3,604.00",186.00,"672,443.00",19,2.00,5.00,0.00,2.72,0.75,0.00,0.00
3,EBL,-,"1,105.00","1,112.00","1,105.00","1,111.00","1,107.27","1,556.00","1,105.00","1,722,907.00",18,6.00,7.00,0.00,0.63,0.34,0.00,0.00
4,GBIME,-,243.00,248.00,242.00,248.00,246.53,"2,854.00",243.00,"703,587.00",22,5.00,6.00,0.00,2.48,0.59,0.00,0.00
5,HBL,-,699.00,700.00,687.00,700.00,688.20,445.00,699.00,"306,248.00",2,1.00,13.00,0.00,1.89,1.69,0.00,0.00
6,KBL,-,233.00,236.00,234.00,236.00,234.42,"3,342.00",233.00,"783,432.00",8,3.00,2.00,0.00,0.85,0.67,0.00,0.00
7,LBL,-,335.00,335.00,331.00,331.00,333.55,69.00,335.00,"23,015.00",2,-4.00,4.00,0.00,1.21,-0.77,0.00,0.00
8,MBL,-,140.00,140.00,138.00,140.00,139.16,"2,251.00",140.00,"313,238.00",4,0.00,2.00,0.00,1.45,0.60,0.00,0.00
9,NABIL,-,"1,402.00","1,413.00","1,375.00","1,385.00","1,394.28","5,576.00","1,402.00","7,774,527.00",67,-17.00,38.00,0.00,2.76,-0.67,0.00,0.00
10,NBB,-,159.00,158.00,152.00,155.00,154.83,"8,763.00",159.00,"1,356,817.00",17,-4.00,6.00,0.00,3.95,0.11,0.00,0.00
11,NCCB,-,120.00,120.00,120.00,120.00,120.00,50.00,120.00,"6,000.00",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12,NIB,-,535.00,538.00,534.00,536.00,536.15,"1,461.00",535.00,"783,315.00",8,1.00,4.00,0.00,0.75,-0.03,0.00,0.00
13,NMB,-,160.00,162.00,162.00,162.00,162.00,44.00,160.00,"7,128.00",1,2.00,0.00,0.00,0.00,0.00,0.00,0.00
14,PCBL,-,222.00,218.00,213.00,216.00,214.17,"3,744.00",222.00,"801,863.00",9,-6.00,5.00,0.00,2.35,0.85,0.00,0.00
15,SANIMA,-,185.00,188.00,185.00,187.00,185.76,"2,556.00",185.00,"474,801.00",8,2.00,3.00,0.00,1.62,0.66,0.00,0.00
16,SBI,-,499.00,490.00,485.00,485.00,485.53,488.00,499.00,"236,940.00",2,-14.00,5.00,0.00,1.03,-0.11,0.00,0.00
17,SBL,-,300.00,300.00,300.00,300.00,300.00,841.00,300.00,"252,300.00",5,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18,SCB,-,"1,705.00","1,720.00","1,705.00","1,710.00","1,709.98",440.00,"1,705.00","752,393.00",9,5.00,15.00,0.00,0.88,0.00,0.00,0.00
19,SRBL,-,140.00,141.00,139.00,140.00,140.10,517.00,140.00,"72,431.00",12,0.00,2.00,0.00,1.44,-0.07,0.00,0.00
