S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,44.69,383.00,390.00,382.00,385.00,384.11,"11,711.00",385.00,"4,498,341.00",74,0.00,8.00,0.00,2.09,0.23,451.00,290.00
2,BOKL,43.45,233.00,236.00,233.00,236.00,234.16,"11,140.00",236.00,"2,608,544.00",68,0.00,3.00,0.00,1.29,0.78,299.00,210.00
3,CBL,56.18,158.00,159.00,153.00,155.00,155.97,"163,045.00",161.00,"25,430,272.00",300,-6.00,6.00,-3.73,3.92,-0.63,175.00,134.00
4,CCBL,48.55,188.00,190.00,187.00,188.00,187.96,"54,078.00",188.00,"10,164,460.00",162,0.00,3.00,0.00,1.60,0.02,197.00,150.00
5,CZBIL,43.07,198.00,199.00,197.00,198.00,198.37,"14,612.00",198.00,"2,898,515.00",77,0.00,2.00,0.00,1.02,-0.18,243.00,178.00
6,EBL,44.77,645.00,646.00,638.00,641.00,640.83,"10,379.00",646.00,"6,651,148.00",69,-5.00,8.00,-0.77,1.25,0.03,707.00,501.00
7,GBIME,48.99,286.00,287.00,282.00,283.00,283.87,"86,132.00",286.00,"24,450,312.00",406,-3.00,5.00,-1.05,1.77,-0.31,331.00,245.00
8,HBL,61.58,532.00,532.00,525.00,529.00,527.90,"7,952.00",532.00,"4,197,882.00",45,-3.00,7.00,-0.56,1.33,0.21,644.00,418.00
9,KBL,47.69,197.00,200.00,197.00,197.00,198.37,"43,764.00",200.00,"8,681,338.00",119,-3.00,3.00,-1.50,1.52,-0.69,269.00,174.00
10,LBL,49.38,227.00,229.00,224.00,227.00,225.59,"15,161.00",229.00,"3,420,176.00",63,-2.00,5.00,-0.87,2.23,0.62,245.00,182.00
11,MBL,42.49,235.00,236.00,233.00,233.00,234.61,"16,068.00",236.00,"3,769,733.00",60,-3.00,3.00,-1.27,1.29,-0.69,295.00,205.00
12,MEGA,50.99,207.00,207.00,205.00,206.00,205.94,"38,652.00",207.00,"7,960,004.00",147,-1.00,2.00,-0.48,0.98,0.03,222.00,155.00
13,NABIL,46.05,735.00,740.00,726.00,726.00,730.35,"15,362.00",734.00,"11,219,692.00",119,-8.00,14.00,-1.09,1.93,-0.60,900.00,660.00
14,NBB,46.34,208.00,211.00,208.00,209.00,209.24,"29,654.00",208.00,"6,204,732.00",91,1.00,3.00,0.48,1.44,-0.11,242.00,180.00
15,NBL,43.26,271.00,274.00,268.00,270.00,270.03,"49,567.00",270.00,"13,384,455.00",131,0.00,6.00,0.00,2.24,-0.01,355.00,262.00
16,NCCB,47.11,199.00,199.00,195.00,196.00,196.18,"24,723.00",198.00,"4,850,049.00",103,-2.00,4.00,-1.01,2.05,-0.09,276.00,191.00
17,NIB,45.28,395.00,396.00,393.00,395.00,394.60,"13,059.00",395.00,"5,153,110.00",111,0.00,3.00,0.00,0.76,0.10,610.00,375.00
18,NICA,46.37,483.00,485.00,479.00,481.00,481.57,"66,736.00",482.00,"32,138,168.00",232,-1.00,6.00,-0.21,1.25,-0.12,515.00,368.00
19,NMB,45.51,366.00,369.00,365.00,366.00,367.45,"26,157.00",367.00,"9,611,294.00",136,-1.00,4.00,-0.27,1.10,-0.40,407.00,300.00
20,PCBL,46.49,282.00,284.00,277.00,277.00,279.66,"41,046.00",282.00,"11,478,870.00",141,-5.00,7.00,-1.77,2.53,-0.96,397.00,233.00
21,PRVU,46.74,248.00,249.00,245.00,245.00,246.44,"135,140.00",250.00,"33,304,408.00",465,-5.00,4.00,-2.00,1.63,-0.59,304.00,205.00
22,SANIMA,46.02,342.00,348.00,342.00,346.00,346.57,"27,650.00",348.00,"9,582,578.00",149,-2.00,6.00,-0.57,1.75,-0.16,371.00,286.00
23,SBI,43.72,425.00,425.00,414.00,414.00,416.97,"2,720.00",421.00,"1,134,170.00",22,-7.00,11.00,-1.66,2.66,-0.72,530.00,344.00
24,SBL,43.14,313.00,315.00,312.00,314.00,313.37,"14,222.00",315.00,"4,456,700.00",89,-1.00,3.00,-0.32,0.96,0.20,361.00,272.00
25,SCB,44.96,620.00,620.00,611.00,612.00,613.07,"8,066.00",615.00,"4,945,033.00",76,-3.00,9.00,-0.49,1.47,-0.18,755.00,520.00
26,SRBL,48.08,252.00,252.00,244.00,247.00,247.96,"33,763.00",252.00,"8,371,856.00",89,-5.00,8.00,-1.98,3.28,-0.39,277.00,203.00
