S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,53.38,450.00,464.00,447.00,451.00,455.73,"91,296.00",450.00,"41,606,231.00",533,1.00,17.00,0.22,3.80,-1.05,576.00,313.00
2,BOKL,50.21,300.00,302.00,294.00,295.00,297.05,"97,816.00",298.00,"29,056,610.00",414,-3.00,8.00,-1.01,2.72,-0.70,344.00,196.00
3,CBL,58.83,237.00,238.00,231.00,233.00,232.81,"314,720.00",235.00,"73,269,304.00",883,-2.00,7.00,-0.85,3.03,0.08,245.00,125.00
4,CCBL,68.45,248.00,268.00,247.00,258.00,257.90,"801,132.00",247.00,"206,615,289.00","1,783",11.00,21.00,4.45,8.50,0.04,268.00,136.00
5,CZBIL,70.23,288.00,311.00,288.00,291.00,298.02,"341,994.00",283.00,"101,921,736.00","1,455",8.00,23.00,2.83,7.99,-2.41,312.00,164.00
6,EBL,49.87,814.00,816.00,780.00,782.00,788.66,"51,488.00",800.00,"40,606,301.00",297,-18.00,36.00,-2.25,4.62,-0.85,932.00,520.00
7,GBIME,72.24,391.00,416.00,389.00,400.00,403.71,"1,506,061.00",381.00,"608,011,040.00","4,705",19.00,27.00,4.99,6.94,-0.93,416.00,211.00
8,HBL,59.85,538.00,544.00,538.00,539.00,540.66,"25,565.00",538.00,"13,822,074.00",199,1.00,6.00,0.19,1.12,-0.31,749.00,452.00
9,KBL,57.09,290.00,302.00,285.00,286.00,290.22,"267,229.00",287.00,"77,554,702.00","1,128",-1.00,17.00,-0.35,5.96,-1.47,310.00,153.00
10,LBL,60.98,275.00,281.00,270.00,278.00,275.34,"149,601.00",271.00,"41,190,731.00",340,7.00,11.00,2.58,4.07,0.96,325.00,184.00
11,MBL,59.32,288.00,291.00,284.00,284.00,287.51,"145,192.00",283.00,"41,744,770.00",365,1.00,7.00,0.35,2.46,-1.24,315.00,199.00
12,MEGA,56.13,288.00,295.00,283.00,288.00,287.78,"161,571.00",286.00,"46,496,532.00",597,2.00,12.00,0.70,4.24,0.08,312.00,182.00
13,NABIL,52.38,"1,150.00","1,160.00","1,110.00","1,120.00","1,122.81","110,383.00","1,129.00","123,939,445.00",767,-9.00,50.00,-0.80,4.50,-0.25,"1,550.00",594.00
14,NBB,61.46,295.00,301.00,290.00,296.00,296.82,"258,282.00",293.00,"76,663,765.00",543,3.00,11.00,1.02,3.79,-0.28,330.00,169.00
15,NBL,64.22,385.00,401.00,384.00,388.00,392.22,"739,561.00",381.00,"290,072,169.00","1,108",7.00,17.00,1.84,4.43,-1.09,427.00,214.00
16,NCCB,56.39,325.00,325.00,312.00,315.00,315.47,"606,171.00",325.00,"191,228,731.00","1,322",-10.00,13.00,-3.08,4.17,-0.15,385.00,163.00
17,NIB,62.43,456.00,460.00,449.00,451.00,453.79,"78,531.00",448.00,"35,636,751.00",502,3.00,11.00,0.67,2.45,-0.62,557.00,335.00
18,NICA,67.60,850.00,915.00,850.00,882.00,887.75,"157,512.00",888.00,"139,831,827.00",859,-6.00,65.00,-0.68,7.65,-0.65,963.00,422.00
19,NMB,61.27,438.00,445.00,430.00,432.00,435.85,"228,356.00",434.00,"99,528,906.00",863,-2.00,15.00,-0.46,3.49,-0.89,517.00,321.00
20,PCBL,57.25,453.00,463.00,451.00,455.00,456.83,"363,316.00",449.00,"165,973,022.00",987,6.00,12.00,1.34,2.66,-0.40,482.00,219.19
21,PRVU,54.77,445.00,454.00,432.00,435.00,441.15,"348,032.00",441.00,"153,534,537.00","1,092",-6.00,22.00,-1.36,5.09,-1.41,474.00,195.00
22,SANIMA,69.47,350.00,364.00,347.00,349.00,354.13,"190,828.00",349.00,"67,576,975.00",704,0.00,17.00,0.00,4.90,-1.47,437.00,287.00
23,SBI,50.83,435.00,437.00,425.00,430.00,429.23,"57,425.00",429.00,"24,648,394.00",207,1.00,12.00,0.23,2.82,0.18,583.00,373.00
24,SBL,60.92,399.00,399.00,375.00,377.00,383.54,"140,977.00",380.00,"54,069,739.00",434,-3.00,24.00,-0.79,6.40,-1.73,479.00,252.00
25,SCB,55.02,635.00,636.00,629.00,631.00,631.97,"38,229.00",631.00,"24,159,396.00",339,0.00,7.00,0.00,1.11,-0.15,850.00,505.00
26,SRBL,58.34,289.00,300.00,287.00,289.00,292.94,"178,268.00",289.00,"52,220,972.00",411,0.00,13.00,0.00,4.53,-1.36,316.00,201.00
