S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,117.00,115.00,113.00,115.00,113.92,"1,249.00",117.00,"142,286.00",15,-2.00,2.00,0.00,1.77,0.94,0.00,0.00
2,CZBIL,-,166.00,165.00,162.00,164.00,162.47,970.00,166.00,"157,600.00",7,-2.00,3.00,0.00,1.85,0.93,0.00,0.00
3,EBL,-,750.00,750.00,718.00,750.00,732.82,234.00,750.00,"171,480.00",9,0.00,32.00,0.00,4.46,2.29,0.00,0.00
4,HBL,-,600.00,490.00,490.00,490.00,490.00,43.00,600.00,"21,070.00",1,-110.00,0.00,0.00,0.00,0.00,0.00,0.00
5,KBL,-,213.00,217.00,213.00,215.00,213.79,823.00,213.00,"175,949.00",5,2.00,4.00,0.00,1.88,0.56,0.00,0.00
6,LBL,-,250.00,252.00,246.00,250.00,248.05,"1,418.00",250.00,"351,740.00",8,0.00,6.00,0.00,2.44,0.78,0.00,0.00
7,MBL,-,109.00,110.00,107.00,107.00,107.38,"14,657.00",109.00,"1,573,830.00",29,-2.00,3.00,0.00,2.80,-0.35,0.00,0.00
8,NABIL,-,840.00,860.00,823.00,823.00,834.65,"1,022.00",840.00,"853,008.00",11,-17.00,37.00,0.00,4.50,-1.42,0.00,0.00
9,NCCB,-,145.00,144.00,142.00,142.00,142.08,520.00,145.00,"73,880.00",2,-3.00,2.00,0.00,1.41,-0.05,0.00,0.00
10,NIB,-,392.00,400.00,389.00,397.00,393.17,"1,244.00",392.00,"489,100.00",12,5.00,11.00,0.00,2.83,0.97,0.00,0.00
11,NMB,-,171.00,168.00,165.00,165.00,167.06,93.00,171.00,"15,537.00",2,-6.00,3.00,0.00,1.82,-1.25,0.00,0.00
12,PCBL,-,190.00,192.00,184.00,184.00,187.77,440.00,190.00,"82,617.00",7,-6.00,8.00,0.00,4.35,-2.05,0.00,0.00
13,SBI,-,425.00,430.00,423.00,423.00,424.92,262.00,425.00,"111,330.00",2,-2.00,7.00,0.00,1.65,-0.45,0.00,0.00
14,SBL,-,233.00,234.00,229.00,230.00,229.81,"3,003.00",233.00,"690,113.00",11,-3.00,5.00,0.00,2.18,0.08,0.00,0.00
15,SCB,-,"1,328.00","1,328.00","1,304.00","1,304.00","1,321.72","1,841.00","1,328.00","2,433,280.00",13,-24.00,24.00,0.00,1.84,-1.36,0.00,0.00
16,SRBL,-,134.00,134.00,132.00,134.00,133.22,761.00,134.00,"101,377.00",13,0.00,2.00,0.00,1.52,0.59,0.00,0.00
