S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,202.00,210.00,199.00,204.00,204.47,"3,585.00",202.00,"733,012.00",40,2.00,11.00,0.00,5.53,-0.23,0.00,0.00
2,CZBIL,-,242.00,262.00,246.00,252.00,254.01,"6,750.00",242.00,"1,714,554.00",32,10.00,16.00,0.00,6.50,-0.80,0.00,0.00
3,EBL,-,"1,200.00","1,260.00","1,180.00","1,252.00","1,239.39","3,478.00","1,200.00","4,310,589.00",39,52.00,80.00,0.00,6.78,1.01,0.00,0.00
4,GBIME,-,318.00,335.00,316.00,333.00,329.47,"7,312.00",318.00,"2,409,100.00",54,15.00,19.00,0.00,6.01,1.06,0.00,0.00
5,HBL,-,860.00,909.00,877.00,900.00,898.27,"4,601.00",860.00,"4,132,956.00",43,40.00,32.00,0.00,3.65,0.19,0.00,0.00
6,KBL,-,283.00,295.00,282.00,290.00,286.41,"8,997.00",283.00,"2,576,804.00",51,7.00,13.00,0.00,4.61,1.24,0.00,0.00
7,LBL,-,350.00,385.00,351.00,357.00,363.37,"4,712.00",350.00,"1,712,179.00",35,7.00,34.00,0.00,9.69,-1.78,0.00,0.00
8,MBL,-,195.00,205.00,193.00,195.00,197.67,"14,402.00",195.00,"2,846,887.00",55,0.00,12.00,0.00,6.22,-1.37,0.00,0.00
9,NABIL,-,"1,503.00","1,572.00","1,529.00","1,550.00","1,547.46","3,483.00","1,503.00","5,389,804.00",25,47.00,43.00,0.00,2.81,0.16,0.00,0.00
10,NBB,-,245.00,269.00,249.00,269.00,268.94,"65,695.00",245.00,"17,668,230.00",67,24.00,20.00,0.00,8.03,0.02,0.00,0.00
11,NCCB,-,177.00,194.00,180.00,194.00,193.21,"26,770.00",177.00,"5,172,300.00",42,17.00,14.00,0.00,7.78,0.41,0.00,0.00
12,NIB,-,732.00,798.00,738.00,775.00,770.89,"21,968.00",732.00,"16,934,848.00",119,43.00,60.00,0.00,8.13,0.53,0.00,0.00
13,NMB,-,243.00,262.00,245.00,246.00,250.64,"10,169.00",243.00,"2,548,715.00",51,3.00,17.00,0.00,6.94,-1.88,0.00,0.00
14,PCBL,-,270.00,297.00,275.00,286.00,286.83,"15,877.00",270.00,"4,554,042.00",72,16.00,22.00,0.00,8.00,-0.29,0.00,0.00
15,SANIMA,-,232.00,250.00,231.00,231.00,239.85,"19,046.00",232.00,"4,568,244.00",61,-1.00,19.00,0.00,8.23,-3.83,0.00,0.00
16,SBI,-,670.00,695.00,670.00,676.00,677.78,"1,632.00",670.00,"1,106,143.00",12,6.00,25.00,0.00,3.73,-0.26,0.00,0.00
17,SBL,-,346.00,366.00,345.00,354.00,352.27,"5,122.00",346.00,"1,804,350.00",46,8.00,21.00,0.00,6.09,0.49,0.00,0.00
18,SCB,-,"2,023.00","2,090.00","2,040.00","2,040.00","2,083.84","1,985.00","2,023.00","4,136,422.00",5,17.00,50.00,0.00,2.45,-2.15,0.00,0.00
19,SRBL,-,177.00,192.00,178.00,183.00,185.01,"11,282.00",177.00,"2,087,293.00",55,6.00,14.00,0.00,7.87,-1.10,0.00,0.00
