S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,58.22,418.00,420.00,415.00,420.00,418.22,"30,112.00",414.00,"12,593,335.00",231,6.00,5.00,1.45,1.20,0.42,475.00,313.00
2,BOKL,57.27,228.00,228.00,225.00,228.00,227.42,"24,846.00",225.00,"5,650,426.00",101,3.00,3.00,1.33,1.33,0.26,296.00,196.00
3,CBL,55.19,143.00,145.00,142.00,143.00,143.52,"59,073.00",144.00,"8,477,996.00",109,-1.00,3.00,-0.69,2.11,-0.36,167.00,125.00
4,CCBL,55.03,171.00,174.00,171.00,174.00,172.68,"40,938.00",171.00,"7,069,336.00",142,3.00,3.00,1.75,1.75,0.76,210.00,136.00
5,CZBIL,53.56,191.00,197.00,191.00,194.00,195.10,"19,219.00",193.00,"3,749,600.00",133,1.00,6.00,0.52,3.14,-0.57,240.00,164.00
6,EBL,53.45,719.00,726.00,716.00,720.00,719.46,"14,184.00",713.00,"10,204,802.00",136,7.00,10.00,0.98,1.40,0.08,932.00,517.00
7,GBIME,57.50,256.00,256.00,247.00,252.00,249.63,"472,810.00",252.00,"118,026,963.00",988,0.00,9.00,0.00,3.64,0.94,331.00,144.48
8,HBL,56.25,550.00,555.00,548.00,552.00,550.42,"6,273.00",548.00,"3,452,790.00",46,4.00,7.00,0.73,1.28,0.29,735.00,452.00
9,KBL,60.41,186.00,189.00,184.00,189.00,186.10,"123,869.00",184.00,"23,052,165.00",339,5.00,5.00,2.72,2.72,1.53,240.00,153.00
10,LBL,57.38,230.00,232.00,229.00,230.00,230.49,"20,004.00",227.00,"4,610,741.00",101,3.00,3.00,1.32,1.31,-0.21,270.00,184.00
11,MBL,57.17,225.00,228.00,224.00,227.00,225.14,"27,039.00",221.00,"6,087,477.00",101,6.00,4.00,2.71,1.79,0.82,295.00,199.00
12,MEGA,59.03,221.00,224.00,218.00,224.00,222.09,"78,613.00",218.00,"17,459,255.00",279,6.00,6.00,2.75,2.75,0.85,279.00,177.00
13,NABIL,53.16,833.00,835.00,825.00,830.00,829.74,"22,795.00",824.00,"18,913,879.00",188,6.00,10.00,0.73,1.21,0.03,"1,000.00",594.00
14,NBB,56.76,197.00,199.00,196.00,198.00,197.30,"28,479.00",195.00,"5,618,878.00",140,3.00,3.00,1.54,1.53,0.35,270.00,169.00
15,NBL,52.57,295.00,295.00,282.00,290.00,285.86,"289,610.00",281.00,"82,788,523.00",573,9.00,13.00,3.20,4.61,1.43,332.00,214.00
16,NCCB,50.35,190.00,192.00,189.00,191.00,190.12,"40,936.00",190.00,"7,782,795.00",109,1.00,3.00,0.53,1.59,0.46,242.00,163.00
17,NIB,56.50,425.00,425.00,417.00,421.00,420.30,"45,059.00",417.00,"18,938,270.00",219,4.00,8.00,0.96,1.92,0.17,532.00,335.00
18,NICA,58.87,570.00,579.00,568.00,574.00,572.88,"99,698.00",565.00,"57,114,758.00",414,9.00,11.00,1.59,1.94,0.20,680.00,372.00
19,NMB,58.94,416.00,423.00,415.00,421.00,419.18,"129,693.00",413.00,"54,364,202.00",452,8.00,8.00,1.94,1.93,0.43,517.00,321.00
20,PCBL,59.78,275.00,280.00,272.00,280.00,277.81,"75,789.00",274.00,"21,055,245.00",325,6.00,8.00,2.19,2.94,0.78,352.00,219.19
21,PRVU,57.74,228.00,231.00,227.00,230.00,229.36,"45,395.00",225.00,"10,411,982.00",208,5.00,4.00,2.22,1.76,0.28,292.00,195.00
22,SANIMA,57.51,335.00,342.00,334.00,341.00,339.37,"24,033.00",334.00,"8,156,188.00",119,7.00,8.00,2.10,2.40,0.48,437.00,287.00
23,SBI,57.62,420.00,424.00,417.00,419.00,420.59,"8,293.00",417.00,"3,487,914.00",75,2.00,7.00,0.48,1.68,-0.38,583.00,344.00
24,SBL,57.82,297.00,300.00,296.00,299.00,298.32,"34,747.00",295.00,"10,365,816.00",153,4.00,4.00,1.36,1.35,0.23,393.00,252.00
25,SCB,53.90,652.00,661.00,640.00,646.00,644.48,"8,530.00",640.00,"5,497,444.00",131,6.00,21.00,0.94,3.28,0.23,850.00,505.00
26,SRBL,57.75,224.00,231.00,224.00,229.00,229.14,"21,168.00",224.00,"4,850,371.00",84,5.00,7.00,2.23,3.13,-0.06,316.00,201.00
