S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,55.41,414.00,419.00,414.00,416.00,416.44,"19,276.00",414.00,"8,027,232.00",92,2.00,5.00,0.48,1.21,-0.10,451.00,290.00
2,BOKL,57.03,263.00,266.00,263.00,265.00,263.65,"32,483.00",266.00,"8,564,286.00",56,-1.00,3.00,-0.38,1.14,0.51,350.00,231.00
3,CBL,48.53,163.00,165.00,162.00,164.00,163.41,"102,736.00",163.00,"16,788,142.00",236,1.00,3.00,0.61,1.85,0.36,188.00,142.00
4,CCBL,42.01,179.00,180.00,178.00,179.00,178.86,"17,165.00",179.00,"3,070,179.00",55,0.00,2.00,0.00,1.12,0.08,203.00,155.00
5,CZBIL,49.65,225.00,231.00,225.00,228.00,227.07,"13,540.00",227.00,"3,074,497.00",49,1.00,6.00,0.44,2.67,0.41,273.00,199.00
6,EBL,57.63,670.00,672.00,666.00,669.00,667.33,"12,403.00",666.00,"8,276,942.00",33,3.00,6.00,0.45,0.90,0.25,707.00,501.00
7,HBL,58.53,560.00,564.00,555.00,562.00,560.30,"6,930.00",566.00,"3,882,875.00",35,-4.00,9.00,-0.71,1.62,0.30,644.00,418.00
8,KBL,46.17,223.00,223.00,221.00,223.00,221.52,"24,172.00",221.00,"5,354,586.00",50,2.00,2.00,0.90,0.90,0.66,269.00,191.00
9,LBL,39.78,227.00,229.00,226.00,227.00,227.78,"5,572.00",227.00,"1,269,177.00",27,0.00,3.00,0.00,1.33,-0.34,279.00,182.00
10,MBL,52.72,272.00,274.00,271.00,271.00,272.00,"9,191.00",272.00,"2,499,971.00",43,-1.00,3.00,-0.37,1.11,-0.37,295.00,200.00
11,MEGA,40.52,216.00,216.00,213.00,214.00,214.31,"30,684.00",214.00,"6,575,822.00",90,0.00,3.00,0.00,1.41,-0.14,222.00,155.00
12,NABIL,58.32,810.00,819.00,803.00,805.00,805.15,"19,698.00",801.00,"15,859,921.00",96,4.00,16.00,0.50,1.99,-0.02,984.00,678.00
13,NBB,55.21,225.00,227.00,225.00,227.00,225.85,"16,379.00",225.00,"3,699,263.00",45,2.00,2.00,0.89,0.89,0.50,242.00,178.00
14,NBL,44.54,342.00,344.00,342.00,343.00,342.59,"32,294.00",342.00,"11,063,592.00",104,1.00,2.00,0.29,0.58,0.12,354.00,280.00
15,NCCB,53.05,250.00,251.00,248.00,250.00,250.06,"20,171.00",248.00,"5,044,041.00",58,2.00,3.00,0.81,1.21,-0.03,276.00,172.00
16,NIB,46.87,516.00,520.00,515.00,515.00,515.92,"17,467.00",516.00,"9,011,625.00",86,-1.00,5.00,-0.19,0.97,-0.18,684.00,499.00
17,NICA,53.19,468.00,468.00,458.00,463.00,462.15,"16,651.00",461.00,"7,695,195.00",72,2.00,10.00,0.43,2.18,0.18,515.00,304.00
18,PCBL,49.93,290.00,290.00,280.00,288.00,285.77,"3,624.00",285.00,"1,035,623.00",33,3.00,10.00,1.05,3.57,0.78,397.00,271.00
19,PRVU,52.63,278.00,280.00,275.00,276.00,276.76,"38,777.00",277.00,"10,731,878.00",107,-1.00,5.00,-0.36,1.82,-0.27,304.00,177.00
20,SANIMA,54.28,355.00,356.00,353.00,355.00,354.68,"17,018.00",355.00,"6,035,886.00",41,0.00,3.00,0.00,0.85,0.09,371.00,286.00
21,SBI,52.37,472.00,476.00,470.00,475.00,473.70,"5,825.00",470.00,"2,759,293.00",40,5.00,6.00,1.06,1.28,0.27,530.00,366.00
22,SBL,52.41,326.00,327.00,323.00,324.00,324.61,"13,483.00",327.00,"4,376,663.00",44,-3.00,4.00,-0.92,1.24,-0.19,361.00,272.00
23,SCB,36.66,674.00,682.00,674.00,679.00,677.14,"4,173.00",674.00,"2,825,723.00",38,5.00,8.00,0.74,1.19,0.27,766.00,520.00
24,SRBL,53.24,255.00,256.00,254.00,255.00,254.37,"6,616.00",256.00,"1,682,901.00",25,-1.00,2.00,-0.39,0.79,0.25,277.00,203.00
