S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,478.00,484.00,469.00,480.00,478.87,"13,779.00",478.00,"6,598,289.00",94,2.00,15.00,0.00,3.20,0.24,0.00,0.00
2,CZBIL,-,480.00,480.00,470.00,476.00,474.72,"19,093.00",480.00,"9,063,771.00",56,-4.00,10.00,0.00,2.13,0.27,0.00,0.00
3,EBL,-,"2,177.00","2,220.00","2,176.00","2,177.00","2,183.68","2,638.00","2,177.00","5,760,543.00",21,0.00,44.00,0.00,2.02,-0.31,0.00,0.00
4,HBL,-,883.00,894.00,880.00,885.00,886.15,"2,527.00",883.00,"2,239,290.00",10,2.00,14.00,0.00,1.59,-0.13,0.00,0.00
5,KBL,-,573.00,573.00,558.00,559.00,562.37,"16,416.00",573.00,"9,231,863.00",49,-14.00,15.00,0.00,2.69,-0.60,0.00,0.00
6,LBL,-,521.00,520.00,510.00,512.00,512.22,"3,709.00",521.00,"1,899,816.00",17,-9.00,10.00,0.00,1.96,-0.04,0.00,0.00
7,MBL,-,465.00,484.00,461.00,464.00,468.14,"18,916.00",465.00,"8,855,292.00",59,-1.00,23.00,0.00,4.99,-0.89,0.00,0.00
8,MEGA,-,450.00,462.00,445.00,458.00,451.59,"10,211.00",450.00,"4,611,234.00",152,8.00,17.00,0.00,3.82,1.40,0.00,0.00
9,NABIL,-,"2,090.00","2,100.00","2,050.00","2,080.00","2,077.02","1,919.00","2,090.00","3,985,802.00",18,-10.00,50.00,0.00,2.44,0.14,0.00,0.00
10,NBB,-,637.00,664.00,641.00,664.00,647.51,"40,277.00",637.00,"26,079,732.00",98,27.00,23.00,0.00,3.59,2.48,0.00,0.00
11,NBL,-,348.00,349.00,334.00,341.00,341.83,"43,757.00",348.00,"14,957,373.00",77,-7.00,15.00,0.00,4.49,-0.24,0.00,0.00
12,NCCB,-,444.00,448.00,439.00,443.00,443.59,"12,915.00",444.00,"5,728,948.00",38,-1.00,9.00,0.00,2.05,-0.13,0.00,0.00
13,NIB,-,999.00,"1,005.00",990.00,992.00,994.34,"1,602.00",999.00,"1,592,927.00",12,-7.00,15.00,0.00,1.52,-0.24,0.00,0.00
14,NICA,-,790.00,790.00,779.00,787.00,786.28,"4,680.00",790.00,"3,679,811.00",32,-3.00,11.00,0.00,1.41,0.09,0.00,0.00
15,NMB,-,408.00,412.00,406.00,406.00,408.73,"3,626.00",408.00,"1,482,072.00",13,-2.00,6.00,0.00,1.48,-0.67,0.00,0.00
16,PCBL,-,491.00,494.00,482.00,486.00,488.01,"2,141.00",491.00,"1,044,838.00",24,-5.00,12.00,0.00,2.49,-0.41,0.00,0.00
17,SANIMA,-,520.00,521.00,506.00,517.00,515.41,"9,493.00",520.00,"4,892,795.00",27,-3.00,15.00,0.00,2.96,0.31,0.00,0.00
18,SBI,-,"1,072.00","1,089.00","1,070.00","1,089.00","1,073.65","2,345.00","1,072.00","2,517,716.00",12,17.00,19.00,0.00,1.78,1.41,0.00,0.00
19,SBL,-,585.00,590.00,580.00,589.00,583.06,"2,566.00",585.00,"1,496,122.00",10,4.00,10.00,0.00,1.72,1.01,0.00,0.00
20,SCB,-,"1,953.00","2,004.00","1,950.00","1,990.00","1,952.95","4,782.00","1,953.00","9,338,983.00",29,37.00,54.00,0.00,2.77,1.86,0.00,0.00
21,SRBL,-,450.00,451.00,440.00,444.00,445.57,"3,738.00",450.00,"1,665,539.00",39,-6.00,11.00,0.00,2.50,-0.35,0.00,0.00
