S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,203.00,208.00,204.00,208.00,205.96,"3,290.00",203.00,"677,622.00",36,5.00,4.00,0.00,1.96,0.98,0.00,0.00
2,CZBIL,-,256.00,258.00,246.00,256.00,254.39,"5,213.00",256.00,"1,326,126.00",29,0.00,12.00,0.00,4.88,0.63,0.00,0.00
3,EBL,-,"1,205.00","1,222.00","1,190.00","1,220.00","1,214.76","2,939.00","1,205.00","3,570,178.00",20,15.00,32.00,0.00,2.69,0.43,0.00,0.00
4,GBIME,-,393.00,397.00,393.00,395.00,394.44,"8,951.00",393.00,"3,530,672.00",43,2.00,4.00,0.00,1.02,0.14,0.00,0.00
5,HBL,-,879.00,796.00,779.00,796.00,787.93,676.00,879.00,"532,643.00",8,-83.00,17.00,0.00,2.18,1.01,0.00,0.00
6,KBL,-,257.00,255.00,253.00,254.00,253.99,438.00,257.00,"111,246.00",3,-3.00,2.00,0.00,0.79,0.01,0.00,0.00
7,LBL,-,362.00,360.00,351.00,355.00,355.03,"6,157.00",362.00,"2,185,893.00",16,-7.00,9.00,0.00,2.56,-0.01,0.00,0.00
8,MBL,-,193.00,197.00,194.00,194.00,194.95,"3,927.00",193.00,"765,581.00",13,1.00,3.00,0.00,1.55,-0.49,0.00,0.00
9,NABIL,-,"1,480.00","1,509.00","1,465.00","1,490.00","1,482.91",601.00,"1,480.00","891,227.00",9,10.00,44.00,0.00,3.00,0.48,0.00,0.00
10,NBB,-,256.00,252.00,246.00,249.00,249.00,"34,480.00",256.00,"8,585,690.00",70,-7.00,6.00,0.00,2.44,-0.00,0.00,0.00
11,NCCB,-,183.00,189.00,185.00,188.00,187.36,"1,930.00",183.00,"361,600.00",9,5.00,4.00,0.00,2.16,0.34,0.00,0.00
12,NIB,-,847.00,865.00,848.00,860.00,853.64,"13,694.00",847.00,"11,689,729.00",71,13.00,17.00,0.00,2.00,0.74,0.00,0.00
13,NMB,-,245.00,243.00,240.00,242.00,240.46,"2,430.00",245.00,"584,325.00",10,-3.00,3.00,0.00,1.25,0.64,0.00,0.00
14,PCBL,-,280.00,280.00,272.00,276.00,275.35,"2,281.00",280.00,"628,080.00",15,-4.00,8.00,0.00,2.94,0.23,0.00,0.00
15,SANIMA,-,250.00,252.00,250.00,252.00,250.25,"7,161.00",250.00,"1,792,042.00",16,2.00,2.00,0.00,0.80,0.69,0.00,0.00
16,SBI,-,699.00,708.00,693.00,705.00,704.33,"2,303.00",699.00,"1,622,080.00",18,6.00,15.00,0.00,2.16,0.09,0.00,0.00
17,SBL,-,315.00,320.00,312.00,319.00,314.62,"3,094.00",315.00,"973,433.00",10,4.00,8.00,0.00,2.56,1.37,0.00,0.00
18,SCB,-,"1,952.00","1,978.00","1,921.00","1,978.00","1,936.96",125.00,"1,952.00","242,120.00",4,26.00,57.00,0.00,2.97,2.07,0.00,0.00
19,SRBL,-,175.00,180.00,170.00,177.00,176.62,"3,834.00",175.00,"677,171.00",25,2.00,10.00,0.00,5.88,0.21,0.00,0.00
