S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,260.00,263.00,257.00,260.00,260.01,"5,405.00",260.00,"1,405,374.00",53,0.00,6.00,0.00,2.33,-0.01,0.00,0.00
2,CBL,-,168.00,173.00,166.00,170.00,169.58,"37,709.00",168.00,"6,394,639.00",229,2.00,7.00,0.00,4.22,0.25,0.00,0.00
3,CZBIL,-,281.00,286.00,281.00,282.00,284.30,"1,926.00",281.00,"547,568.00",16,1.00,5.00,0.00,1.78,-0.82,0.00,0.00
4,EBL,-,"1,589.00","1,618.00","1,588.00","1,598.00","1,597.67","4,034.00","1,589.00","6,445,016.00",30,9.00,30.00,0.00,1.89,0.02,0.00,0.00
5,GBIME,-,495.00,508.00,496.00,500.00,499.64,"8,775.00",495.00,"4,384,337.00",51,5.00,12.00,0.00,2.42,0.07,0.00,0.00
6,HBL,-,803.00,810.00,803.00,803.00,806.07,490.00,803.00,"394,975.00",5,0.00,7.00,0.00,0.87,-0.38,0.00,0.00
7,KBL,-,284.00,289.00,285.00,289.00,287.50,"4,630.00",284.00,"1,331,137.00",23,5.00,4.00,0.00,1.40,0.52,0.00,0.00
8,LBL,-,346.00,355.00,348.00,350.00,352.24,"3,850.00",346.00,"1,356,120.00",16,4.00,7.00,0.00,2.01,-0.64,0.00,0.00
9,MBL,-,237.00,238.00,233.00,236.00,234.78,"7,647.00",237.00,"1,795,384.00",16,-1.00,5.00,0.00,2.15,0.52,0.00,0.00
10,NABIL,-,"1,925.00","1,939.00","1,880.00","1,900.00","1,890.76","2,354.00","1,925.00","4,450,854.00",21,-25.00,59.00,0.00,3.14,0.49,0.00,0.00
11,NBB,-,340.00,345.00,334.00,336.00,337.42,"32,763.00",340.00,"11,054,997.00",80,-4.00,11.00,0.00,3.29,-0.42,0.00,0.00
12,NBL,-,632.00,652.00,630.00,645.00,637.76,"3,483.00",632.00,"2,221,335.00",22,13.00,22.00,0.00,3.49,1.12,0.00,0.00
13,NCCB,-,235.00,242.00,238.00,238.00,239.00,"4,370.00",235.00,"1,044,430.00",16,3.00,4.00,0.00,1.68,-0.42,0.00,0.00
14,NIB,-,798.00,805.00,790.00,791.00,794.62,"3,456.00",798.00,"2,746,201.00",12,-7.00,15.00,0.00,1.90,-0.46,0.00,0.00
15,NMB,-,281.00,283.00,278.00,283.00,280.67,"4,052.00",281.00,"1,137,262.00",13,2.00,5.00,0.00,1.80,0.82,0.00,0.00
16,PCBL,-,330.00,336.00,326.00,333.00,330.03,"3,594.00",330.00,"1,186,124.00",25,3.00,10.00,0.00,3.07,0.89,0.00,0.00
17,SANIMA,-,280.00,285.00,278.00,282.00,280.97,"4,886.00",280.00,"1,372,826.00",18,2.00,7.00,0.00,2.52,0.36,0.00,0.00
18,SBI,-,864.00,875.00,859.00,869.00,866.55,"5,361.00",864.00,"4,645,578.00",17,5.00,16.00,0.00,1.86,0.28,0.00,0.00
19,SBL,-,311.00,317.00,310.00,310.00,312.17,"4,531.00",311.00,"1,414,452.00",16,-1.00,7.00,0.00,2.26,-0.70,0.00,0.00
20,SCB,-,"1,909.00","1,935.00","1,906.00","1,925.00","1,919.00","1,470.00","1,909.00","2,820,937.00",16,16.00,29.00,0.00,1.52,0.31,0.00,0.00
21,SRBL,-,236.00,234.00,229.00,234.00,232.10,"2,911.00",236.00,"675,655.00",27,-2.00,5.00,0.00,2.18,0.81,0.00,0.00
