S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,55.22,470.00,474.00,468.00,472.00,472.01,"33,751.00",471.00,"15,930,716.00",187,1.00,6.00,0.21,1.28,-0.00,483.00,313.00
2,BOKL,65.38,298.00,298.00,291.00,291.00,293.49,"117,724.00",297.00,"34,550,773.00",447,-6.00,7.00,-2.02,2.41,-0.86,301.00,196.00
3,CBL,47.44,173.00,173.00,170.00,172.00,171.70,"72,251.00",172.00,"12,405,301.00",182,0.00,3.00,0.00,1.76,0.18,188.00,125.00
4,CCBL,51.46,195.00,195.00,190.00,191.00,191.81,"108,285.00",194.00,"20,769,652.00",290,-3.00,5.00,-1.55,2.63,-0.42,210.00,136.00
5,CZBIL,53.90,224.00,235.00,224.00,231.00,232.28,"104,025.00",233.00,"24,162,842.00",354,-2.00,11.00,-0.86,4.91,-0.55,253.00,164.00
6,EBL,55.06,638.00,659.00,638.00,647.00,648.74,"149,413.00",671.00,"96,929,469.00",963,-24.00,21.00,-3.58,3.29,-0.27,932.00,517.00
7,GBIME,51.99,292.00,295.00,292.00,293.00,293.31,"141,559.00",294.00,"41,521,235.00",534,-1.00,3.00,-0.34,1.03,-0.11,331.00,144.48
8,HBL,48.50,583.00,588.00,583.00,583.00,584.37,"10,187.00",586.00,"5,952,953.00",68,-3.00,5.00,-0.51,0.86,-0.23,735.00,452.00
9,KBL,58.19,241.00,241.00,236.00,238.00,237.75,"263,246.00",238.00,"62,585,897.00",626,0.00,5.00,0.00,2.12,0.11,250.00,153.00
10,LBL,54.56,268.00,271.00,265.00,266.00,267.32,"57,107.00",268.00,"15,265,772.00",201,-2.00,6.00,-0.75,2.26,-0.50,299.00,184.00
11,MBL,58.52,228.00,229.00,226.00,227.00,227.46,"61,834.00",228.00,"14,064,666.00",139,-1.00,3.00,-0.44,1.33,-0.20,295.00,199.00
12,MEGA,49.21,232.00,239.00,232.00,234.00,234.01,"114,453.00",235.00,"26,783,461.00",293,-1.00,7.00,-0.43,3.02,-0.01,279.00,177.00
13,NABIL,54.53,866.00,872.00,858.00,862.00,863.08,"90,972.00",870.00,"78,516,171.00",640,-8.00,14.00,-0.92,1.63,-0.13,"1,000.00",594.00
14,NBB,47.15,230.00,230.00,225.00,225.00,225.95,"107,417.00",227.00,"24,270,345.00",300,-2.00,5.00,-0.88,2.22,-0.42,270.00,169.00
15,NBL,50.25,350.00,350.00,332.00,333.00,335.12,"170,723.00",336.00,"57,212,011.00",367,-3.00,18.00,-0.89,5.42,-0.64,356.00,214.00
16,NCCB,47.45,232.00,234.00,228.00,229.00,230.28,"55,823.00",231.00,"12,854,748.00",169,-2.00,6.00,-0.87,2.63,-0.56,246.00,163.00
17,NIB,48.85,426.00,426.00,423.00,423.00,424.12,"29,570.00",427.00,"12,541,340.00",213,-4.00,3.00,-0.94,0.71,-0.27,532.00,335.00
18,NICA,51.29,622.00,623.00,617.00,618.00,619.19,"66,336.00",619.00,"41,074,321.00",313,-1.00,6.00,-0.16,0.97,-0.19,680.00,396.00
19,NMB,51.38,399.00,422.00,399.00,415.00,416.06,"125,672.00",419.00,"52,286,894.00",617,-4.00,23.00,-0.95,5.76,-0.26,517.00,321.00
20,PCBL,56.79,346.00,348.00,338.00,338.00,341.98,"150,100.00",346.00,"51,330,713.00",569,-8.00,10.00,-2.31,2.96,-1.18,363.00,219.19
21,PRVU,66.62,270.00,275.00,268.00,270.00,269.77,"304,307.00",268.00,"82,093,059.00",617,2.00,7.00,0.75,2.61,0.08,292.00,195.00
22,SANIMA,57.33,310.00,314.00,307.00,309.00,308.39,"93,281.00",310.00,"28,766,938.00",327,-1.00,7.00,-0.32,2.28,0.20,437.00,287.00
23,SBI,48.98,416.00,421.00,416.00,420.00,418.59,"16,991.00",422.00,"7,112,239.00",104,-2.00,5.00,-0.47,1.20,0.34,583.00,344.00
24,SBL,47.96,343.00,343.00,334.00,335.00,334.83,"42,534.00",337.00,"14,241,465.00",148,-2.00,9.00,-0.59,2.69,0.05,393.00,252.00
25,SCB,55.30,630.00,630.00,621.00,623.00,623.38,"38,131.00",631.00,"23,770,129.00",359,-8.00,9.00,-1.27,1.45,-0.06,850.00,505.00
26,SRBL,44.77,257.00,257.00,255.00,255.00,256.10,"42,299.00",258.00,"10,832,668.00",138,-3.00,2.00,-1.16,0.78,-0.43,316.00,201.00
