S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,"1,065.00","1,058.00","1,040.00","1,054.00","1,050.09","15,717.00","1,065.00","16,504,253.00",90,-11.00,18.00,0.00,1.73,0.37,0.00,0.00
2,CCBL,-,487.00,489.00,470.00,485.00,476.65,"19,208.00",487.00,"9,155,581.00",113,-2.00,19.00,0.00,4.04,1.72,0.00,0.00
3,CZBIL,-,730.00,735.00,713.00,725.00,723.49,"19,551.00",730.00,"14,144,943.00",97,-5.00,22.00,0.00,3.09,0.21,0.00,0.00
4,EBL,-,"3,500.00","3,535.00","3,480.00","3,529.00","3,502.59","23,972.00","3,500.00","83,964,184.00",128,29.00,55.00,0.00,1.58,0.75,0.00,0.00
5,GBIME,-,550.00,552.00,540.00,550.00,543.70,"41,805.00",550.00,"22,729,564.00",112,0.00,12.00,0.00,2.22,1.14,0.00,0.00
6,HBL,-,"1,685.00","1,685.00","1,672.00","1,675.00","1,677.24","4,172.00","1,685.00","6,997,440.00",32,-10.00,13.00,0.00,0.78,-0.13,0.00,0.00
7,LBL,-,897.00,910.00,896.00,903.00,902.03,"10,700.00",897.00,"9,651,677.00",71,6.00,14.00,0.00,1.56,0.11,0.00,0.00
8,MBL,-,888.00,894.00,872.00,885.00,881.04,"30,785.00",888.00,"27,122,736.00",133,-3.00,22.00,0.00,2.52,0.45,0.00,0.00
9,MEGA,-,532.00,540.00,512.00,532.00,527.66,"35,594.00",532.00,"18,781,658.00",156,0.00,28.00,0.00,5.47,0.82,0.00,0.00
10,NABIL,-,"2,468.00","2,469.00","2,430.00","2,438.00","2,446.73","15,550.00","2,468.00","38,046,708.00",164,-30.00,39.00,0.00,1.60,-0.36,0.00,0.00
11,NBB,-,"1,193.00","1,205.00","1,180.00","1,189.00","1,184.98","53,735.00","1,193.00","63,675,036.00",282,-4.00,25.00,0.00,2.12,0.34,0.00,0.00
12,NBL,-,523.00,532.00,522.00,526.00,525.35,"36,663.00",523.00,"19,260,898.00",82,3.00,10.00,0.00,1.92,0.12,0.00,0.00
13,NIB,-,883.00,900.00,870.00,871.00,877.42,"14,941.00",883.00,"13,109,603.00",128,-12.00,30.00,0.00,3.45,-0.74,0.00,0.00
14,NICA,-,895.00,903.00,890.00,903.00,894.90,"17,857.00",895.00,"15,980,225.00",93,8.00,13.00,0.00,1.46,0.90,0.00,0.00
15,NMB,-,900.00,910.00,891.00,891.00,898.37,"25,664.00",900.00,"23,055,662.00",126,-9.00,19.00,0.00,2.13,-0.83,0.00,0.00
16,PCBL,-,715.00,716.00,701.00,713.00,709.26,"12,687.00",715.00,"8,998,421.00",79,-2.00,15.00,0.00,2.14,0.52,0.00,0.00
17,SANIMA,-,769.00,771.00,754.00,760.00,759.45,"31,958.00",769.00,"24,270,576.00",143,-9.00,17.00,0.00,2.25,0.07,0.00,0.00
18,SBI,-,"1,975.00","1,990.00","1,960.00","1,960.00","1,975.22","7,506.00","1,975.00","14,825,985.00",43,-15.00,30.00,0.00,1.53,-0.78,0.00,0.00
19,SBL,-,"1,388.00","1,399.00","1,370.00","1,388.00","1,380.91","20,887.00","1,388.00","28,843,048.00",93,0.00,29.00,0.00,2.12,0.51,0.00,0.00
20,SCB,-,"3,780.00","3,900.00","3,772.00","3,780.00","3,783.60","4,723.00","3,780.00","17,869,956.00",48,0.00,128.00,0.00,3.39,-0.10,0.00,0.00
21,SRBL,-,945.00,960.00,940.00,958.00,950.96,"106,756.00",945.00,"101,520,872.00",334,13.00,20.00,0.00,2.13,0.73,0.00,0.00
