S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,49.39,483.00,498.00,474.00,485.00,485.27,"103,564.00",492.00,"50,256,463.00",579,-7.00,24.00,-1.42,5.06,-0.06,576.00,313.00
2,BOKL,50.39,240.00,249.00,236.00,240.00,239.83,"95,908.00",243.00,"23,001,675.00",337,-3.00,13.00,-1.23,5.51,0.07,301.00,196.00
3,CBL,56.72,170.00,175.00,165.00,171.00,169.66,"104,323.00",172.00,"17,699,833.00",368,-1.00,10.00,-0.58,6.06,0.78,203.00,125.00
4,CCBL,47.56,195.00,205.00,192.00,198.00,195.89,"119,864.00",198.00,"23,479,639.00",449,0.00,13.00,0.00,6.77,1.07,242.00,136.00
5,CZBIL,54.00,226.00,238.00,222.00,232.00,229.96,"140,047.00",230.00,"32,205,655.00",445,2.00,16.00,0.87,7.21,0.88,278.00,164.00
6,EBL,50.39,679.00,700.00,666.00,687.00,684.04,"70,394.00",686.00,"48,152,040.00",360,1.00,34.00,0.15,5.11,0.43,932.00,517.00
7,GBIME,52.83,320.00,337.00,307.00,333.00,323.09,"405,009.00",326.00,"130,854,337.00","1,587",7.00,30.00,2.15,9.77,2.98,383.00,211.00
8,HBL,47.19,608.00,629.00,585.00,629.00,607.53,"21,790.00",618.00,"13,238,081.00",169,11.00,44.00,1.78,7.52,3.41,749.00,452.00
9,KBL,53.29,226.00,232.00,219.00,229.00,226.03,"227,510.00",226.00,"51,423,951.00",658,3.00,13.00,1.33,5.94,1.30,303.00,153.00
10,LBL,47.44,279.00,279.00,259.00,266.00,263.35,"45,685.00",266.00,"12,031,001.00",174,0.00,20.00,0.00,7.72,1.00,325.00,184.00
11,MBL,49.36,230.00,244.00,228.00,240.00,235.72,"91,343.00",236.00,"21,531,143.00",257,4.00,16.00,1.69,7.02,1.78,295.00,199.00
12,MEGA,55.19,261.00,270.00,248.00,265.00,258.06,"298,325.00",261.00,"76,985,593.00",908,4.00,22.00,1.53,8.87,2.62,312.00,181.00
13,NABIL,56.68,"1,180.00","1,236.00","1,160.00","1,231.00","1,203.27","263,971.00","1,207.00","317,629,142.00","1,590",24.00,76.00,1.99,6.55,2.25,"1,293.00",594.00
14,NBB,48.98,258.00,262.00,243.00,259.00,253.85,"158,450.00",261.00,"40,221,741.00",539,-2.00,19.00,-0.77,7.82,1.99,330.00,169.00
15,NBL,48.44,360.00,382.00,355.00,371.00,365.75,"275,556.00",369.00,"100,784,231.00",883,2.00,27.00,0.54,7.61,1.42,427.00,214.00
16,NCCB,59.19,315.00,325.00,298.00,319.00,315.61,"491,062.00",314.00,"154,984,732.00","1,009",5.00,27.00,1.59,9.06,1.06,330.00,163.00
17,NIB,49.21,473.00,509.00,465.00,500.00,491.41,"114,208.00",497.00,"56,122,972.00",748,3.00,44.00,0.60,9.46,1.72,557.00,335.00
18,NICA,72.55,707.00,777.00,699.00,777.00,739.55,"605,883.00",707.00,"448,081,210.00","2,815",70.00,78.00,9.90,11.16,4.82,777.00,405.00
19,NMB,51.95,427.00,442.00,411.00,433.00,426.34,"255,964.00",435.00,"109,127,169.00","1,246",-2.00,31.00,-0.46,7.54,1.54,517.00,321.00
20,PCBL,51.25,374.00,405.00,374.00,400.00,395.03,"288,726.00",393.00,"114,056,505.00","1,110",7.00,31.00,1.78,8.29,1.24,436.00,219.19
21,PRVU,54.60,322.00,356.00,322.00,352.00,342.60,"420,610.00",338.00,"144,100,125.00","1,302",14.00,34.00,4.14,10.56,2.67,400.00,195.00
22,SANIMA,52.53,300.00,311.00,300.00,307.00,304.12,"147,953.00",308.00,"44,995,475.00",495,-1.00,11.00,-0.32,3.67,0.94,437.00,287.00
23,SBI,49.12,402.00,415.00,391.00,410.00,402.50,"36,532.00",410.00,"14,704,066.00",168,0.00,24.00,0.00,6.14,1.83,583.00,348.00
24,SBL,49.14,342.00,353.00,333.00,349.00,342.29,"98,445.00",348.00,"33,696,763.00",359,1.00,20.00,0.29,6.01,1.92,408.00,252.00
25,SCB,52.87,650.00,650.00,614.00,634.00,627.94,"62,424.00",641.00,"39,198,276.00",445,-7.00,36.00,-1.09,5.86,0.96,850.00,505.00
26,SRBL,50.63,246.00,260.00,245.00,253.00,249.60,"108,330.00",251.00,"27,038,808.00",404,2.00,15.00,0.80,6.12,1.35,316.00,201.00
