S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,241.00,246.00,238.00,243.00,241.20,"2,336.00",241.00,"563,436.00",30,2.00,8.00,0.00,3.36,0.74,0.00,0.00
2,CBL,-,161.00,160.00,158.00,160.00,159.72,"22,719.00",161.00,"3,628,596.00",148,-1.00,2.00,0.00,1.27,0.18,0.00,0.00
3,CZBIL,-,272.00,271.00,267.00,270.00,269.91,"2,890.00",272.00,"780,053.00",15,-2.00,4.00,0.00,1.50,0.03,0.00,0.00
4,EBL,-,"1,588.00","1,589.00","1,555.00","1,576.00","1,570.87","3,703.00","1,588.00","5,816,922.00",25,-12.00,34.00,0.00,2.19,0.33,0.00,0.00
5,GBIME,-,520.00,519.00,510.00,517.00,513.95,"9,228.00",520.00,"4,742,734.00",37,-3.00,9.00,0.00,1.76,0.59,0.00,0.00
6,HBL,-,771.00,774.00,760.00,760.00,763.42,738.00,771.00,"563,401.00",5,-11.00,14.00,0.00,1.84,-0.45,0.00,0.00
7,KBL,-,275.00,274.00,270.00,273.00,273.26,"1,468.00",275.00,"401,144.00",8,-2.00,4.00,0.00,1.48,-0.09,0.00,0.00
8,MBL,-,226.00,226.00,225.00,225.00,225.35,"3,272.00",226.00,"737,350.00",10,-1.00,1.00,0.00,0.44,-0.16,0.00,0.00
9,NABIL,-,"1,830.00","1,826.00","1,805.00","1,805.00","1,810.55","1,167.00","1,830.00","2,112,914.00",7,-25.00,21.00,0.00,1.16,-0.31,0.00,0.00
10,NBB,-,320.00,322.00,317.00,318.00,317.93,"5,800.00",320.00,"1,843,970.00",19,-2.00,5.00,0.00,1.58,0.02,0.00,0.00
11,NBL,-,753.00,751.00,738.00,738.00,740.89,738.00,753.00,"546,777.00",8,-15.00,13.00,0.00,1.76,-0.39,0.00,0.00
12,NCCB,-,225.00,224.00,223.00,223.00,223.07,"3,240.00",225.00,"722,740.00",2,-2.00,1.00,0.00,0.45,-0.03,0.00,0.00
13,NIB,-,781.00,775.00,770.00,774.00,770.74,"1,443.00",781.00,"1,112,173.00",5,-7.00,5.00,0.00,0.65,0.42,0.00,0.00
14,NMB,-,267.00,270.00,264.00,264.00,266.53,"4,580.00",267.00,"1,220,720.00",9,-3.00,6.00,0.00,2.27,-0.96,0.00,0.00
15,PCBL,-,328.00,328.00,325.00,326.00,326.25,"2,034.00",328.00,"663,602.00",14,-2.00,3.00,0.00,0.92,-0.08,0.00,0.00
16,SANIMA,-,281.00,279.00,271.00,279.00,272.00,"1,184.00",281.00,"322,049.00",5,-2.00,8.00,0.00,2.95,2.51,0.00,0.00
17,SBI,-,854.00,869.00,845.00,855.00,855.04,"7,596.00",854.00,"6,494,877.00",21,1.00,24.00,0.00,2.84,-0.00,0.00,0.00
18,SBL,-,306.00,304.00,300.00,303.00,302.44,"1,216.00",306.00,"367,771.00",6,-3.00,4.00,0.00,1.33,0.18,0.00,0.00
19,SCB,-,"1,828.00","1,834.00","1,818.00","1,818.00","1,820.56","1,943.00","1,828.00","3,537,354.00",18,-10.00,16.00,0.00,0.88,-0.14,0.00,0.00
20,SRBL,-,229.00,234.00,226.00,230.00,230.28,"5,934.00",229.00,"1,366,458.00",39,1.00,8.00,0.00,3.54,-0.12,0.00,0.00
