S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,148.00,159.00,141.00,150.00,148.94,"8,923.00",148.00,"1,328,959.00",83,2.00,18.00,0.00,12.77,0.71,0.00,0.00
2,CZBIL,-,295.00,298.00,283.00,286.00,287.30,"9,658.00",295.00,"2,774,756.00",56,-9.00,15.00,0.00,5.30,-0.46,0.00,0.00
3,EBL,-,"1,110.00","1,125.00","1,051.00","1,078.00","1,091.29","9,521.00","1,110.00","10,390,189.00",83,-32.00,74.00,0.00,7.04,-1.23,0.00,0.00
4,HBL,-,694.00,718.00,676.00,718.00,696.61,"4,214.00",694.00,"2,935,497.00",38,24.00,42.00,0.00,6.21,2.98,0.00,0.00
5,KBL,-,287.00,300.00,262.00,285.00,286.71,"14,147.00",287.00,"4,056,100.00",71,-2.00,38.00,0.00,14.50,-0.60,0.00,0.00
6,LBL,-,394.00,400.00,376.00,380.00,385.05,"14,603.00",394.00,"5,622,880.00",65,-14.00,24.00,0.00,6.38,-1.33,0.00,0.00
7,NABIL,-,"1,550.00","1,538.00","1,461.00","1,500.00","1,503.63","4,632.00","1,550.00","6,964,792.00",45,-50.00,77.00,0.00,5.27,-0.24,0.00,0.00
8,NBB,-,157.00,161.00,149.00,150.00,154.00,"10,830.00",157.00,"1,667,820.00",40,-7.00,12.00,0.00,8.05,-2.67,0.00,0.00
9,NCCB,-,153.00,153.00,145.00,145.00,150.79,"2,550.00",153.00,"384,520.00",14,-8.00,8.00,0.00,5.52,-3.99,0.00,0.00
10,NIB,-,603.00,599.00,579.00,590.00,588.96,"7,336.00",603.00,"4,320,630.00",43,-13.00,20.00,0.00,3.45,0.18,0.00,0.00
11,NMB,-,255.00,267.00,236.00,240.00,251.17,"9,887.00",255.00,"2,483,350.00",50,-15.00,31.00,0.00,13.14,-4.66,0.00,0.00
12,PCBL,-,298.00,303.00,279.00,291.00,291.60,"21,596.00",298.00,"6,297,379.00",92,-7.00,24.00,0.00,8.60,-0.21,0.00,0.00
13,SANIMA,-,292.00,298.00,270.00,285.00,287.88,"38,288.00",292.00,"11,022,279.00",132,-7.00,28.00,0.00,10.37,-1.01,0.00,0.00
14,SBI,-,712.00,720.00,681.00,696.00,702.41,"5,553.00",712.00,"3,900,471.00",32,-16.00,39.00,0.00,5.73,-0.92,0.00,0.00
15,SBL,-,349.00,366.00,340.00,366.00,352.09,"12,609.00",349.00,"4,439,441.00",56,17.00,26.00,0.00,7.65,3.80,0.00,0.00
16,SCB,-,"2,200.00","2,215.00","2,112.00","2,193.00","2,155.47","2,982.00","2,200.00","6,427,606.00",46,-7.00,103.00,0.00,4.88,1.71,0.00,0.00
17,SRBL,-,203.00,203.00,183.00,187.00,192.10,"7,188.00",203.00,"1,380,783.00",62,-16.00,20.00,0.00,10.93,-2.72,0.00,0.00
