S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,126.00,127.00,124.00,125.00,124.82,"1,475.00",126.00,"184,107.00",22,-1.00,3.00,0.00,2.42,0.15,0.00,0.00
2,CZBIL,-,203.00,215.00,199.00,212.00,203.89,"8,290.00",203.00,"1,690,220.00",30,9.00,16.00,0.00,8.04,3.83,0.00,0.00
3,EBL,-,980.00,"1,009.00",950.00,988.00,967.94,"2,431.00",980.00,"2,353,060.00",23,8.00,59.00,0.00,6.21,2.03,0.00,0.00
4,HBL,-,536.00,558.00,527.00,527.00,543.00,"1,269.00",536.00,"689,066.00",11,-9.00,31.00,0.00,5.88,-3.04,0.00,0.00
5,KBL,-,260.00,279.00,258.00,260.00,268.38,"4,890.00",260.00,"1,312,391.00",30,0.00,21.00,0.00,8.14,-3.22,0.00,0.00
6,LBL,-,285.00,306.00,286.00,306.00,291.13,"5,430.00",285.00,"1,580,816.00",26,21.00,20.00,0.00,6.99,4.86,0.00,0.00
7,MBL,-,118.00,129.00,120.00,129.00,126.19,"3,659.00",118.00,"461,728.00",22,11.00,9.00,0.00,7.50,2.18,0.00,0.00
8,NABIL,-,"1,140.00","1,162.00","1,100.00","1,100.00","1,129.13","1,170.00","1,140.00","1,321,084.00",12,-40.00,62.00,0.00,5.64,-2.65,0.00,0.00
9,NBB,-,127.00,132.00,125.00,132.00,127.53,"1,980.00",127.00,"252,500.00",7,5.00,7.00,0.00,5.60,3.39,0.00,0.00
10,NIB,-,471.00,511.00,465.00,485.00,490.16,"2,083.00",471.00,"1,021,010.00",23,14.00,46.00,0.00,9.89,-1.06,0.00,0.00
11,NMB,-,180.00,188.00,180.00,184.00,185.35,"5,823.00",180.00,"1,079,265.00",20,4.00,8.00,0.00,4.44,-0.73,0.00,0.00
12,PCBL,-,196.00,214.00,198.00,209.00,207.01,"11,798.00",196.00,"2,442,286.00",54,13.00,16.00,0.00,8.08,0.95,0.00,0.00
13,SBI,-,511.00,540.00,510.00,522.00,516.48,"3,733.00",511.00,"1,928,008.00",16,11.00,30.00,0.00,5.88,1.06,0.00,0.00
14,SBL,-,245.00,262.00,244.00,253.00,254.87,"2,264.00",245.00,"577,033.00",22,8.00,18.00,0.00,7.38,-0.74,0.00,0.00
15,SCB,-,"1,580.00","1,620.00","1,575.00","1,615.00","1,585.13","1,721.00","1,580.00","2,728,010.00",10,35.00,45.00,0.00,2.86,1.85,0.00,0.00
16,SRBL,-,139.00,152.00,139.00,152.00,146.43,"1,920.00",139.00,"281,137.00",39,13.00,13.00,0.00,9.35,3.67,0.00,0.00
