S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,117.00,118.00,115.00,117.00,116.57,"4,484.00",117.00,"522,708.00",50,0.00,3.00,0.00,2.61,0.37,0.00,0.00
2,CZBIL,-,175.00,178.00,169.00,169.00,171.41,246.00,175.00,"42,168.00",5,-6.00,9.00,0.00,5.33,-1.43,0.00,0.00
3,EBL,-,687.00,692.00,685.00,685.00,687.99,183.00,687.00,"125,902.00",3,-2.00,7.00,0.00,1.02,-0.44,0.00,0.00
4,HBL,-,460.00,475.00,464.00,475.00,469.69,144.00,460.00,"67,636.00",7,15.00,11.00,0.00,2.37,1.12,0.00,0.00
5,KBL,-,204.00,201.00,200.00,200.00,200.20,240.00,204.00,"48,048.00",4,-4.00,1.00,0.00,0.50,-0.10,0.00,0.00
6,LBL,-,232.00,234.00,230.00,230.00,230.71,884.00,232.00,"203,952.00",7,-2.00,4.00,0.00,1.74,-0.31,0.00,0.00
7,NABIL,-,882.00,870.00,836.00,836.00,860.04,"1,273.00",882.00,"1,094,828.00",6,-46.00,34.00,0.00,4.07,-2.88,0.00,0.00
8,NIB,-,393.00,400.00,395.00,400.00,396.07,"1,068.00",393.00,"423,005.00",5,7.00,5.00,0.00,1.27,0.98,0.00,0.00
9,NMB,-,161.00,158.00,153.00,153.00,154.31,"4,227.00",161.00,"652,285.00",3,-8.00,5.00,0.00,3.27,-0.86,0.00,0.00
10,PCBL,-,186.00,187.00,183.00,184.00,184.54,"1,378.00",186.00,"254,292.00",15,-2.00,4.00,0.00,2.19,-0.29,0.00,0.00
11,SBI,-,445.00,446.00,438.00,445.00,444.64,"1,780.00",445.00,"791,460.00",6,0.00,8.00,0.00,1.83,0.08,0.00,0.00
12,SCB,-,"1,350.00","1,350.00","1,332.00","1,340.00","1,340.07","1,022.00","1,350.00","1,369,552.00",17,-10.00,18.00,0.00,1.35,-0.01,0.00,0.00
13,SRBL,-,129.00,132.00,127.00,128.00,128.82,600.00,129.00,"77,294.00",16,-1.00,5.00,0.00,3.94,-0.64,0.00,0.00
