S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,253.00,258.00,250.00,257.00,254.63,"6,780.00",253.00,"1,726,362.00",50,4.00,8.00,0.00,3.20,0.92,0.00,0.00
2,CBL,-,138.00,139.00,138.00,139.00,138.24,"5,472.00",138.00,"756,476.00",23,1.00,1.00,0.00,0.72,0.54,0.00,0.00
3,CZBIL,-,232.00,235.00,231.00,234.00,232.21,"1,482.00",232.00,"344,141.00",15,2.00,4.00,0.00,1.73,0.76,0.00,0.00
4,EBL,-,"1,465.00","1,466.00","1,450.00","1,450.00","1,457.88","3,367.00","1,465.00","4,908,666.00",20,-15.00,16.00,0.00,1.10,-0.54,0.00,0.00
5,GBIME,-,397.00,401.00,393.00,400.00,396.36,"2,062.00",397.00,"817,288.00",39,3.00,8.00,0.00,2.04,0.91,0.00,0.00
6,HBL,-,671.00,680.00,675.00,675.00,676.26,262.00,671.00,"177,180.00",3,4.00,5.00,0.00,0.74,-0.19,0.00,0.00
7,KBL,-,285.00,287.00,285.00,286.00,285.89,597.00,285.00,"170,676.00",6,1.00,2.00,0.00,0.70,0.04,0.00,0.00
8,LBL,-,336.00,336.00,330.00,336.00,333.25,"1,522.00",336.00,"507,208.00",7,0.00,6.00,0.00,1.82,0.82,0.00,0.00
9,MBL,-,227.00,231.00,226.00,230.00,228.94,"18,192.00",227.00,"4,164,873.00",36,3.00,5.00,0.00,2.21,0.46,0.00,0.00
10,MEGA,-,176.00,177.00,174.00,177.00,176.15,"13,501.00",176.00,"2,378,186.00",315,1.00,3.00,0.00,1.72,0.48,0.00,0.00
11,NABIL,-,"1,975.00","2,012.00","1,974.00","1,980.00","1,976.71","2,887.00","1,975.00","5,706,764.00",19,5.00,38.00,0.00,1.93,0.17,0.00,0.00
12,NBB,-,369.00,369.00,367.00,367.00,367.66,"23,368.00",369.00,"8,591,377.00",54,-2.00,2.00,0.00,0.54,-0.18,0.00,0.00
13,NBL,-,164.00,166.00,157.00,157.00,161.00,"8,349.00",164.00,"1,344,191.00",27,-7.00,9.00,0.00,5.73,-2.55,0.00,0.00
14,NCCB,-,280.00,294.00,275.00,275.00,276.28,"33,232.00",280.00,"9,181,231.00",27,-5.00,19.00,0.00,6.91,-0.46,0.00,0.00
15,NIB,-,828.00,829.00,823.00,823.00,826.28,"2,597.00",828.00,"2,145,855.00",16,-5.00,6.00,0.00,0.73,-0.40,0.00,0.00
16,NICA,-,584.00,589.00,581.00,584.00,585.49,"3,171.00",584.00,"1,856,604.00",30,0.00,8.00,0.00,1.38,-0.26,0.00,0.00
17,NMB,-,245.00,244.00,235.00,244.00,235.99,"11,001.00",245.00,"2,596,176.00",10,-1.00,9.00,0.00,3.83,3.28,0.00,0.00
18,PCBL,-,285.00,300.00,289.00,292.00,292.75,"3,452.00",285.00,"1,010,576.00",28,7.00,11.00,0.00,3.81,-0.26,0.00,0.00
19,SANIMA,-,232.00,235.00,230.00,235.00,230.47,859.00,232.00,"197,976.00",9,3.00,5.00,0.00,2.17,1.93,0.00,0.00
20,SBI,-,710.00,720.00,702.00,720.00,713.95,"1,292.00",710.00,"922,421.00",9,10.00,18.00,0.00,2.56,0.84,0.00,0.00
21,SBL,-,369.00,372.00,364.00,370.00,370.37,"7,281.00",369.00,"2,696,686.00",21,1.00,8.00,0.00,2.20,-0.10,0.00,0.00
22,SCB,-,"1,666.00","1,716.00","1,640.00","1,682.00","1,660.88",532.00,"1,666.00","883,590.00",7,16.00,76.00,0.00,4.63,1.26,0.00,0.00
23,SRBL,-,223.00,227.00,222.00,227.00,224.46,"1,440.00",223.00,"323,225.00",17,4.00,5.00,0.00,2.25,1.12,0.00,0.00
