S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,288.00,286.00,281.00,281.00,283.83,"5,261.00",288.00,"1,493,206.00",34,-7.00,5.00,0.00,1.78,-1.01,0.00,0.00
2,CZBIL,-,268.00,273.00,260.00,264.00,266.26,"3,949.00",268.00,"1,051,446.00",13,-4.00,13.00,0.00,5.00,-0.85,0.00,0.00
3,EBL,-,"1,680.00","1,695.00","1,670.00","1,670.00","1,681.23","3,212.00","1,680.00","5,400,095.00",26,-10.00,25.00,0.00,1.50,-0.67,0.00,0.00
4,GBIME,-,446.00,458.00,442.00,455.00,450.11,"13,555.00",446.00,"6,101,277.00",81,9.00,16.00,0.00,3.62,1.07,0.00,0.00
5,HBL,-,770.00,784.00,762.00,775.00,772.29,"1,661.00",770.00,"1,282,779.00",10,5.00,22.00,0.00,2.89,0.35,0.00,0.00
6,KBL,-,313.00,319.00,305.00,305.00,311.78,"9,152.00",313.00,"2,853,400.00",32,-8.00,14.00,0.00,4.59,-2.22,0.00,0.00
7,LBL,-,357.00,368.00,355.00,356.00,360.28,"5,242.00",357.00,"1,888,580.00",16,-1.00,13.00,0.00,3.66,-1.20,0.00,0.00
8,MBL,-,249.00,256.00,245.00,245.00,248.82,"8,638.00",249.00,"2,149,283.00",30,-4.00,11.00,0.00,4.49,-1.56,0.00,0.00
9,MEGA,-,195.00,209.00,195.00,204.00,202.66,"42,569.00",195.00,"8,627,105.00",483,9.00,14.00,0.00,7.18,0.66,0.00,0.00
10,NABIL,-,"2,150.00","2,240.00","2,124.00","2,200.00","2,203.50","6,354.00","2,150.00","14,001,047.00",54,50.00,116.00,0.00,5.46,-0.16,0.00,0.00
11,NBB,-,400.00,408.00,395.00,399.00,398.08,"31,855.00",400.00,"12,680,720.00",74,-1.00,13.00,0.00,3.29,0.23,0.00,0.00
12,NBL,-,169.00,172.00,165.00,168.00,167.24,"17,977.00",169.00,"3,006,460.00",27,-1.00,7.00,0.00,4.24,0.45,0.00,0.00
13,NCCB,-,298.00,301.00,289.00,289.00,295.59,"16,367.00",298.00,"4,837,856.00",56,-9.00,12.00,0.00,4.15,-2.28,0.00,0.00
14,NIB,-,886.00,911.00,872.00,894.00,897.05,"9,166.00",886.00,"8,222,402.00",55,8.00,39.00,0.00,4.47,-0.34,0.00,0.00
15,NICA,-,660.00,693.00,652.00,666.00,679.79,"9,821.00",660.00,"6,676,177.00",59,6.00,41.00,0.00,6.29,-2.07,0.00,0.00
16,NMB,-,261.00,270.00,261.00,264.00,264.57,"5,057.00",261.00,"1,337,941.00",23,3.00,9.00,0.00,3.45,-0.22,0.00,0.00
17,PCBL,-,333.00,344.00,328.00,330.00,334.25,"10,021.00",333.00,"3,349,554.00",42,-3.00,16.00,0.00,4.88,-1.29,0.00,0.00
18,SANIMA,-,274.00,284.00,270.00,274.00,276.07,"9,238.00",274.00,"2,550,345.00",25,0.00,14.00,0.00,5.19,-0.76,0.00,0.00
19,SBI,-,790.00,802.00,785.00,795.00,797.16,"2,345.00",790.00,"1,869,349.00",10,5.00,17.00,0.00,2.17,-0.27,0.00,0.00
20,SBL,-,400.00,405.00,392.00,400.00,399.77,"12,388.00",400.00,"4,952,302.00",35,0.00,13.00,0.00,3.32,0.06,0.00,0.00
21,SCB,-,"1,800.00","1,860.00","1,801.00","1,815.00","1,836.67",974.00,"1,800.00","1,788,916.00",12,15.00,59.00,0.00,3.28,-1.19,0.00,0.00
22,SRBL,-,239.00,243.00,234.00,241.00,239.99,"6,369.00",239.00,"1,528,488.00",26,2.00,9.00,0.00,3.85,0.42,0.00,0.00
