S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,133.00,135.00,131.00,133.00,133.74,"2,968.00",133.00,"396,926.00",37,0.00,4.00,0.00,3.05,-0.55,0.00,0.00
2,CZBIL,-,242.00,240.00,224.00,229.00,230.07,"5,472.00",242.00,"1,258,930.00",46,-13.00,16.00,0.00,7.14,-0.47,0.00,0.00
3,EBL,-,991.00,972.00,938.00,958.00,943.75,"5,137.00",991.00,"4,848,064.00",58,-33.00,34.00,0.00,3.62,1.49,0.00,0.00
4,HBL,-,648.00,636.00,613.00,613.00,618.85,"1,060.00",648.00,"655,985.00",8,-35.00,23.00,0.00,3.75,-0.95,0.00,0.00
5,KBL,-,233.00,237.00,227.00,228.00,229.46,"1,202.00",233.00,"275,811.00",14,-5.00,10.00,0.00,4.41,-0.64,0.00,0.00
6,LBL,-,316.00,319.00,307.00,319.00,314.79,570.00,316.00,"179,430.00",5,3.00,12.00,0.00,3.91,1.32,0.00,0.00
7,NABIL,-,"1,290.00","1,265.00","1,217.00","1,242.00","1,235.74","1,088.00","1,290.00","1,344,490.00",15,-48.00,48.00,0.00,3.94,0.50,0.00,0.00
8,NBB,-,127.00,127.00,124.00,125.00,125.64,"3,340.00",127.00,"419,635.00",33,-2.00,3.00,0.00,2.42,-0.51,0.00,0.00
9,NCCB,-,123.00,123.00,119.00,121.00,119.60,"3,890.00",123.00,"465,260.00",9,-2.00,4.00,0.00,3.36,1.15,0.00,0.00
10,NIB,-,502.00,498.00,486.00,491.00,491.75,"2,148.00",502.00,"1,056,282.00",19,-11.00,12.00,0.00,2.47,-0.15,0.00,0.00
11,NMB,-,220.00,216.00,204.00,204.00,208.08,"5,794.00",220.00,"1,205,631.00",24,-16.00,12.00,0.00,5.88,-2.00,0.00,0.00
12,PCBL,-,243.00,239.00,225.00,234.00,230.22,"10,471.00",243.00,"2,410,636.00",92,-9.00,14.00,0.00,6.22,1.62,0.00,0.00
13,SANIMA,-,241.00,242.00,226.00,230.00,229.98,"4,701.00",241.00,"1,081,119.00",31,-11.00,16.00,0.00,7.08,0.01,0.00,0.00
14,SBI,-,584.00,573.00,534.00,571.00,555.13,"2,074.00",584.00,"1,151,347.00",18,-13.00,39.00,0.00,7.30,2.78,0.00,0.00
15,SBL,-,325.00,319.00,301.00,312.00,308.83,"6,115.00",325.00,"1,888,468.00",30,-13.00,18.00,0.00,5.98,1.02,0.00,0.00
16,SCB,-,"1,780.00","1,754.00","1,705.00","1,730.00","1,720.28","1,870.00","1,780.00","3,216,930.00",30,-50.00,49.00,0.00,2.87,0.56,0.00,0.00
17,SRBL,-,149.00,150.00,139.00,142.00,142.09,"4,170.00",149.00,"592,506.00",49,-7.00,11.00,0.00,7.91,-0.06,0.00,0.00
