S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,37.01,424.00,424.00,414.00,417.00,418.42,"43,531.00",421.00,"18,214,196.00",164,-4.00,10.00,-0.95,2.42,-0.34,451.00,290.00
2,BOKL,39.69,253.00,257.00,251.00,253.00,253.07,"24,852.00",252.00,"6,289,265.00",104,1.00,6.00,0.40,2.39,-0.03,350.00,231.00
3,CBL,44.28,150.00,150.00,145.00,147.00,146.14,"18,769.00",149.00,"2,742,860.00",64,-2.00,5.00,-1.34,3.45,0.59,188.00,142.00
4,CCBL,48.35,158.00,158.00,157.00,158.00,157.20,"37,877.00",159.00,"5,954,257.00",104,-1.00,1.00,-0.63,0.64,0.51,203.00,155.00
5,CZBIL,40.65,216.00,216.00,215.00,215.00,215.41,"20,342.00",216.00,"4,381,895.00",70,-1.00,1.00,-0.46,0.47,-0.19,273.00,199.00
6,EBL,34.90,630.00,630.00,608.00,613.00,617.20,"8,783.00",630.00,"5,420,829.00",78,-17.00,22.00,-2.70,3.62,-0.68,707.00,501.00
7,HBL,31.42,530.00,530.00,522.00,522.00,525.49,"2,132.00",536.00,"1,120,338.00",24,-14.00,8.00,-2.61,1.53,-0.67,644.00,418.00
8,KBL,46.57,203.00,204.00,200.00,201.00,200.63,"94,195.00",202.00,"18,898,450.00",152,-1.00,4.00,-0.50,2.00,0.18,269.00,200.00
9,LBL,34.05,213.00,213.00,210.00,210.00,210.72,"20,520.00",213.00,"4,323,901.00",66,-3.00,3.00,-1.41,1.43,-0.34,279.00,182.00
10,MBL,31.98,248.00,249.00,244.00,245.00,246.29,"19,989.00",249.00,"4,923,099.00",86,-4.00,5.00,-1.61,2.05,-0.53,295.00,201.00
11,MEGA,35.28,198.00,198.00,195.00,196.00,195.81,"25,386.00",198.00,"4,970,855.00",103,-2.00,3.00,-1.01,1.54,0.10,222.00,155.00
12,NABIL,35.96,769.00,769.00,756.00,758.00,760.67,"6,969.00",769.00,"5,301,083.00",65,-11.00,13.00,-1.43,1.72,-0.35,984.00,678.00
13,NBB,40.15,209.00,210.00,208.00,208.00,208.68,"25,312.00",210.00,"5,282,039.00",51,-2.00,2.00,-0.95,0.96,-0.33,242.00,178.00
14,NBL,37.78,320.00,320.00,314.00,314.00,316.77,"81,020.00",320.00,"25,665,082.00",174,-6.00,6.00,-1.88,1.91,-0.88,355.00,281.00
15,NCCB,43.03,205.00,205.00,198.00,201.00,199.21,"27,681.00",202.00,"5,514,210.00",108,-1.00,7.00,-0.50,3.54,0.89,276.00,179.00
16,NIB,38.96,460.00,460.00,453.00,453.00,456.48,"10,720.00",459.00,"4,893,424.00",107,-6.00,7.00,-1.31,1.55,-0.77,684.00,453.00
17,NICA,36.53,436.00,471.00,435.00,436.00,437.69,"11,942.00",440.00,"5,226,853.00",82,-4.00,36.00,-0.91,8.28,-0.39,515.00,334.00
18,PCBL,39.30,271.00,274.00,266.00,267.00,269.85,"21,073.00",273.00,"5,686,642.00",71,-6.00,8.00,-2.20,3.01,-1.07,397.00,266.00
19,PRVU,34.87,262.00,263.00,258.00,260.00,258.59,"33,046.00",260.00,"8,545,301.00",110,0.00,5.00,0.00,1.94,0.54,304.00,180.00
20,SANIMA,35.43,344.00,346.00,338.00,338.00,342.21,"17,617.00",346.00,"6,028,722.00",93,-8.00,8.00,-2.31,2.37,-1.25,371.00,286.00
21,SBI,34.39,437.00,442.00,432.00,432.00,436.67,"4,586.00",440.00,"2,002,586.00",31,-8.00,10.00,-1.82,2.31,-1.08,530.00,366.00
22,SBL,35.80,312.00,314.00,311.00,312.00,311.67,"16,341.00",314.00,"5,092,938.00",65,-2.00,3.00,-0.64,0.96,0.11,361.00,272.00
23,SCB,40.70,615.00,615.00,602.00,613.00,609.30,"7,256.00",617.00,"4,421,080.00",62,-4.00,13.00,-0.65,2.16,0.60,755.00,520.00
24,SRBL,46.80,230.00,230.00,226.00,230.00,228.37,"13,060.00",230.00,"2,982,454.00",45,0.00,4.00,0.00,1.77,0.71,277.00,203.00
