S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,327.00,335.00,327.00,335.00,329.55,"2,982.00",327.00,"982,730.00",27,8.00,8.00,2.45,2.45,1.63,451.00,283.00
2,BOKL,-,305.00,308.00,302.00,308.00,303.64,"7,850.00",305.00,"2,383,548.00",32,3.00,6.00,0.98,1.99,1.42,433.00,250.00
3,CBL,-,161.00,161.00,158.00,160.00,160.13,"18,587.00",158.00,"2,976,281.00",40,2.00,3.00,1.27,1.90,-0.08,200.00,136.00
4,CCBL,-,172.00,172.00,169.00,171.00,170.46,"9,885.00",170.00,"1,684,979.00",52,1.00,3.00,0.59,1.78,0.32,222.00,155.00
5,CZBIL,-,220.00,226.00,220.00,226.00,223.62,"14,564.00",222.00,"3,256,863.00",52,4.00,6.00,1.80,2.73,1.05,307.00,219.00
6,EBL,-,530.00,536.00,525.00,534.00,528.50,"6,918.00",524.00,"3,656,175.00",37,10.00,11.00,1.91,2.10,1.03,"1,218.00",515.00
7,GBIME,-,314.00,318.00,314.00,317.00,315.53,"16,030.00",314.00,"5,057,961.00",88,3.00,4.00,0.96,1.27,0.46,344.00,275.00
8,HBL,-,481.00,481.00,477.00,480.00,479.38,976.00,477.00,"467,878.00",11,3.00,4.00,0.63,0.84,0.13,873.00,477.00
9,KBL,-,240.00,249.00,240.00,249.00,243.58,"16,601.00",240.00,"4,043,665.00",55,9.00,9.00,3.75,3.75,2.18,309.00,187.00
10,LBL,-,218.00,218.00,214.00,217.00,215.97,"3,520.00",215.00,"760,219.00",19,2.00,4.00,0.93,1.87,0.47,292.00,209.00
11,MBL,-,207.00,210.00,205.00,210.00,207.55,"12,484.00",204.00,"2,591,011.00",32,6.00,5.00,2.94,2.44,1.17,299.00,200.00
12,MEGA,-,186.00,190.00,186.00,190.00,187.08,"21,353.00",186.00,"3,994,759.00",55,4.00,4.00,2.15,2.15,1.54,449.00,150.00
13,NABIL,-,853.00,856.00,850.00,852.00,851.39,"4,171.00",850.00,"3,551,145.00",51,2.00,6.00,0.24,0.71,0.07,"1,176.00",830.00
14,NBB,-,192.00,193.00,191.00,192.00,191.61,"9,687.00",189.00,"1,856,160.00",34,3.00,2.00,1.59,1.05,0.20,303.00,189.00
15,NBL,-,295.00,295.00,292.00,295.00,293.33,"94,368.00",292.00,"27,681,112.00",86,3.00,3.00,1.03,1.03,0.57,384.00,280.00
16,NCCB,-,200.00,203.00,199.00,203.00,200.63,"27,416.00",199.00,"5,500,576.00",69,4.00,4.00,2.01,2.01,1.17,374.00,172.00
17,NIB,-,618.00,621.00,616.00,619.00,617.87,"5,809.00",619.00,"3,589,187.00",75,0.00,5.00,0.00,0.81,0.18,700.00,600.00
18,NICA,-,357.00,375.00,355.00,375.00,364.39,"23,098.00",357.00,"8,416,577.00",73,18.00,20.00,5.04,5.63,2.83,459.00,285.00
19,NMB,-,356.00,359.00,355.00,359.00,357.94,"41,526.00",356.00,"14,863,636.00",161,3.00,4.00,0.84,1.13,0.30,502.00,303.00
20,PCBL,-,315.00,315.00,310.00,313.00,310.85,"7,237.00",315.00,"2,249,620.00",38,-2.00,5.00,-0.63,1.61,0.69,456.00,265.00
21,PRVU,-,241.00,247.00,239.00,246.00,241.59,"71,391.00",240.00,"17,247,232.00",103,6.00,8.00,2.50,3.35,1.79,369.00,175.00
22,SANIMA,-,300.00,303.00,297.00,303.00,300.10,"13,144.00",299.00,"3,944,519.00",54,4.00,6.00,1.34,2.02,0.96,386.00,295.00
23,SBI,-,398.00,398.00,388.00,394.00,390.38,"15,696.00",394.00,"6,127,464.00",46,0.00,10.00,0.00,2.58,0.92,775.00,380.00
24,SBL,-,305.00,305.00,298.00,305.00,301.83,"5,331.00",305.00,"1,609,046.00",36,0.00,7.00,0.00,2.35,1.04,402.00,276.00
25,SCB,-,570.00,583.00,566.00,583.00,574.04,"5,205.00",565.00,"2,987,856.00",67,18.00,17.00,3.19,3.00,1.54,"2,299.00",550.00
26,SRBL,-,217.00,220.00,214.00,220.00,215.85,"8,339.00",216.00,"1,799,938.00",35,4.00,6.00,1.85,2.80,1.89,289.00,212.00
