S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,420.00,422.00,418.00,421.00,420.07,"4,579.00",420.00,"1,923,518.00",33,1.00,4.00,0.00,0.96,0.22,0.00,0.00
2,BOKL,-,402.00,404.00,400.00,404.00,400.44,"31,209.00",402.00,"12,497,478.00",65,2.00,4.00,0.00,1.00,0.88,0.00,0.00
3,CBL,-,227.00,231.00,225.00,227.00,226.29,"112,036.00",227.00,"25,352,904.00",366,0.00,6.00,0.00,2.67,0.31,0.00,0.00
4,CCBL,-,216.00,217.00,214.00,215.00,215.16,"19,943.00",216.00,"4,290,929.00",111,-1.00,3.00,0.00,1.40,-0.07,0.00,0.00
5,CZBIL,-,291.00,293.00,288.00,292.00,290.89,"7,327.00",291.00,"2,131,357.00",40,1.00,5.00,0.00,1.74,0.38,0.00,0.00
6,EBL,-,"1,148.00","1,155.00","1,143.00","1,145.00","1,146.61","23,361.00","1,148.00","26,785,840.00",245,-3.00,12.00,0.00,1.05,-0.14,0.00,0.00
7,GBIME,-,315.00,320.00,309.00,316.00,314.71,"3,287.00",315.00,"1,034,455.00",35,1.00,11.00,0.00,3.56,0.41,0.00,0.00
8,HBL,-,847.00,847.00,836.00,836.00,839.05,"1,794.00",847.00,"1,505,253.00",28,-11.00,11.00,0.00,1.32,-0.36,0.00,0.00
9,KBL,-,293.00,294.00,289.00,290.00,290.32,"29,733.00",293.00,"8,632,097.00",66,-3.00,5.00,0.00,1.73,-0.11,0.00,0.00
10,LBL,-,300.00,301.00,296.00,299.00,298.79,"3,209.00",300.00,"958,833.00",28,-1.00,5.00,0.00,1.69,0.07,0.00,0.00
11,MBL,-,278.00,282.00,278.00,281.00,279.82,"19,561.00",278.00,"5,473,553.00",74,3.00,4.00,0.00,1.44,0.42,0.00,0.00
12,NABIL,-,"1,168.00","1,157.00","1,140.00","1,140.00","1,146.24","11,937.00","1,168.00","13,682,716.00",85,-28.00,17.00,0.00,1.49,-0.55,0.00,0.00
13,NBB,-,283.00,280.00,276.00,276.00,278.45,"12,962.00",283.00,"3,609,237.00",60,-7.00,4.00,0.00,1.45,-0.89,0.00,0.00
14,NBL,-,344.00,346.00,342.00,345.00,342.78,"20,218.00",344.00,"6,930,298.00",49,1.00,4.00,0.00,1.17,0.64,0.00,0.00
15,NCCB,-,341.00,344.00,332.00,340.00,340.05,"16,358.00",341.00,"5,562,598.00",45,-1.00,12.00,0.00,3.61,-0.02,0.00,0.00
16,NIB,-,650.00,659.00,636.00,650.00,640.73,"18,217.00",650.00,"11,672,238.00",115,0.00,23.00,0.00,3.62,1.43,0.00,0.00
17,NICA,-,350.00,352.00,344.00,345.00,346.28,"27,602.00",350.00,"9,557,933.00",63,-5.00,8.00,0.00,2.33,-0.37,0.00,0.00
18,NMB,-,470.00,470.00,465.00,465.00,466.71,"6,428.00",470.00,"3,000,043.00",42,-5.00,5.00,0.00,1.08,-0.37,0.00,0.00
19,PCBL,-,434.00,437.00,430.00,430.00,434.51,"14,464.00",434.00,"6,284,739.00",119,-4.00,7.00,0.00,1.63,-1.05,0.00,0.00
20,PRVU,-,343.00,348.00,340.00,343.00,342.72,"8,597.00",343.00,"2,946,405.00",52,0.00,8.00,0.00,2.35,0.08,0.00,0.00
21,SANIMA,-,347.00,348.00,343.00,347.00,345.66,"10,819.00",347.00,"3,739,642.00",52,0.00,5.00,0.00,1.46,0.39,0.00,0.00
22,SBI,-,730.00,731.00,723.00,731.00,725.89,"4,597.00",730.00,"3,336,931.00",31,1.00,8.00,0.00,1.11,0.70,0.00,0.00
23,SBL,-,380.00,380.00,375.00,377.00,377.21,"4,562.00",380.00,"1,720,850.00",33,-3.00,5.00,0.00,1.33,-0.06,0.00,0.00
24,SCB,-,"2,035.00","2,030.00","2,015.00","2,020.00","2,022.17","8,845.00","2,035.00","17,886,124.00",131,-15.00,15.00,0.00,0.74,-0.11,0.00,0.00
25,SRBL,-,267.00,270.00,267.00,269.00,268.65,"5,495.00",267.00,"1,476,243.00",35,2.00,3.00,0.00,1.12,0.13,0.00,0.00
