S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,130.00,132.00,126.00,132.00,129.10,"1,623.00",130.00,"209,534.00",30,2.00,6.00,0.00,4.76,2.19,0.00,0.00
2,CZBIL,-,196.00,194.00,190.00,193.00,191.60,420.00,196.00,"80,470.00",5,-3.00,4.00,0.00,2.11,0.73,0.00,0.00
3,EBL,-,990.00,"1,000.00",971.00,"1,000.00",986.81,32.00,990.00,"31,578.00",3,10.00,29.00,0.00,2.99,1.32,0.00,0.00
4,HBL,-,550.00,540.00,540.00,540.00,540.00,100.00,550.00,"54,000.00",1,-10.00,0.00,0.00,0.00,0.00,0.00,0.00
5,KBL,-,248.00,244.00,233.00,237.00,236.85,"1,095.00",248.00,"259,351.00",6,-11.00,11.00,0.00,4.72,0.06,0.00,0.00
6,LBL,-,360.00,394.00,365.00,394.00,378.93,836.00,360.00,"316,787.00",18,34.00,29.00,0.00,7.95,3.82,0.00,0.00
7,MBL,-,125.00,125.00,121.00,125.00,123.14,"1,084.00",125.00,"133,487.00",5,0.00,4.00,0.00,3.31,1.49,0.00,0.00
8,NABIL,-,"1,150.00","1,140.00","1,080.00","1,100.00","1,108.62",873.00,"1,150.00","967,825.00",17,-50.00,60.00,0.00,5.56,-0.78,0.00,0.00
9,NBB,-,144.00,142.00,132.00,132.00,133.38,"3,553.00",144.00,"473,886.00",9,-12.00,10.00,0.00,7.58,-1.04,0.00,0.00
10,NIB,-,519.00,515.00,490.00,490.00,498.23,"2,772.00",519.00,"1,381,080.00",23,-29.00,25.00,0.00,5.10,-1.68,0.00,0.00
11,NMB,-,228.00,224.00,212.00,212.00,219.96,"1,043.00",228.00,"229,420.00",4,-16.00,12.00,0.00,5.66,-3.76,0.00,0.00
12,PCBL,-,192.00,196.00,190.00,196.00,192.88,"1,141.00",192.00,"220,074.00",24,4.00,6.00,0.00,3.16,1.59,0.00,0.00
13,SBI,-,500.00,500.00,475.00,475.00,478.52,"3,319.00",500.00,"1,588,194.00",10,-25.00,25.00,0.00,5.26,-0.74,0.00,0.00
14,SBL,-,240.00,238.00,235.00,235.00,236.30,508.00,240.00,"120,042.00",7,-5.00,3.00,0.00,1.28,-0.55,0.00,0.00
15,SCB,-,"1,662.00","1,660.00","1,550.00","1,600.00","1,588.38","1,244.00","1,662.00","1,975,945.00",32,-62.00,110.00,0.00,7.10,0.73,0.00,0.00
16,SRBL,-,131.00,135.00,128.00,132.00,131.44,"1,532.00",131.00,"201,369.00",36,1.00,7.00,0.00,5.47,0.42,0.00,0.00
