S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,433.00,451.00,434.00,442.00,443.65,"18,696.00",433.00,"8,294,486.00",87,9.00,17.00,0.00,3.92,-0.37,0.00,0.00
2,BOKL,-,432.00,448.00,430.00,445.00,429.96,"252,428.00",432.00,"108,534,704.00",85,13.00,18.00,0.00,4.19,3.38,0.00,0.00
3,CBL,-,230.00,239.00,228.00,239.00,233.04,"16,125.00",230.00,"3,757,789.00",60,9.00,11.00,0.00,4.82,2.49,0.00,0.00
4,CCBL,-,223.00,230.00,225.00,229.00,227.19,"14,419.00",223.00,"3,275,808.00",60,6.00,5.00,0.00,2.22,0.79,0.00,0.00
5,CZBIL,-,289.00,303.00,292.00,303.00,296.38,"31,751.00",289.00,"9,410,249.00",101,14.00,11.00,0.00,3.77,2.19,0.00,0.00
6,EBL,-,"1,210.00","1,245.00","1,215.00","1,240.00","1,224.56","4,227.00","1,210.00","5,176,230.00",40,30.00,30.00,0.00,2.47,1.24,0.00,0.00
7,GBIME,-,379.00,395.00,380.00,395.00,384.39,"24,710.00",379.00,"9,498,174.00",103,16.00,15.00,0.00,3.95,2.69,0.00,0.00
8,HBL,-,865.00,880.00,867.00,880.00,871.41,553.00,865.00,"481,892.00",13,15.00,13.00,0.00,1.50,0.98,0.00,0.00
9,KBL,-,295.00,315.00,298.00,315.00,302.54,"35,376.00",295.00,"10,702,777.00",113,20.00,17.00,0.00,5.70,3.95,0.00,0.00
10,LBL,-,314.00,328.00,315.00,328.00,322.98,"6,046.00",314.00,"1,952,738.00",34,14.00,13.00,0.00,4.13,1.53,0.00,0.00
11,MBL,-,313.00,324.00,317.00,324.00,320.81,"8,850.00",313.00,"2,839,188.00",46,11.00,7.00,0.00,2.21,0.98,0.00,0.00
12,NABIL,-,"1,219.00","1,285.00","1,220.00","1,285.00","1,243.40","6,273.00","1,219.00","7,799,850.00",64,66.00,65.00,0.00,5.33,3.24,0.00,0.00
13,NBB,-,320.00,337.00,323.00,337.00,331.70,"25,824.00",320.00,"8,565,926.00",86,17.00,14.00,0.00,4.33,1.57,0.00,0.00
14,NBL,-,349.00,355.00,350.00,355.00,352.87,"39,741.00",349.00,"14,023,294.00",63,6.00,5.00,0.00,1.43,0.60,0.00,0.00
15,NCCB,-,352.00,365.00,354.00,365.00,356.07,"24,093.00",352.00,"8,578,727.00",60,13.00,11.00,0.00,3.11,2.45,0.00,0.00
16,NIB,-,623.00,660.00,624.00,660.00,636.97,"19,195.00",623.00,"12,226,616.00",109,37.00,36.00,0.00,5.77,3.49,0.00,0.00
17,NICA,-,355.00,372.00,355.00,372.00,361.70,"11,856.00",355.00,"4,288,337.00",64,17.00,17.00,0.00,4.79,2.77,0.00,0.00
18,NMB,-,476.00,494.00,480.00,494.00,486.72,"4,979.00",476.00,"2,423,396.00",39,18.00,14.00,0.00,2.92,1.47,0.00,0.00
19,PCBL,-,435.00,445.00,436.00,445.00,440.72,"25,586.00",435.00,"11,276,182.00",108,10.00,9.00,0.00,2.06,0.96,0.00,0.00
20,PRVU,-,365.00,376.00,365.00,376.00,373.25,"12,470.00",365.00,"4,654,405.00",63,11.00,11.00,0.00,3.01,0.73,0.00,0.00
21,SANIMA,-,342.00,351.00,345.00,350.00,347.78,"23,316.00",342.00,"8,108,855.00",118,8.00,6.00,0.00,1.74,0.63,0.00,0.00
22,SBI,-,800.00,830.00,800.00,830.00,803.12,"13,433.00",800.00,"10,788,326.00",75,30.00,30.00,0.00,3.75,3.24,0.00,0.00
23,SBL,-,402.00,417.00,405.00,416.00,412.23,"9,834.00",402.00,"4,053,906.00",61,14.00,12.00,0.00,2.96,0.91,0.00,0.00
24,SCB,-,"2,116.00","2,180.00","2,125.00","2,180.00","2,152.53","3,566.00","2,116.00","7,675,910.00",73,64.00,55.00,0.00,2.59,1.26,0.00,0.00
25,SRBL,-,324.00,348.00,325.00,348.00,335.20,"15,340.00",324.00,"5,141,904.00",76,24.00,23.00,0.00,7.08,3.68,0.00,0.00
