S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,682.00,689.00,657.00,679.00,678.58,"5,751.00",682.00,"3,902,538.00",25,-3.00,32.00,0.00,4.87,0.06,0.00,0.00
2,CCBL,-,415.00,422.00,402.00,417.00,414.46,"33,538.00",415.00,"13,900,230.00",128,2.00,20.00,0.00,4.98,0.61,0.00,0.00
3,CZBIL,-,812.00,840.00,795.00,820.00,810.18,"54,472.00",812.00,"44,132,276.00",156,8.00,45.00,0.00,5.66,1.20,0.00,0.00
4,EBL,-,"2,930.00","2,950.00","2,875.00","2,940.00","2,896.77","16,157.00","2,930.00","46,803,184.00",103,10.00,75.00,0.00,2.61,1.47,0.00,0.00
5,GBIME,-,524.00,525.00,504.00,513.00,511.78,"65,578.00",524.00,"33,561,688.00",167,-11.00,21.00,0.00,4.17,0.24,0.00,0.00
6,HBL,-,"1,471.00","1,500.00","1,440.00","1,460.00","1,459.98","14,736.00","1,471.00","21,514,334.00",83,-11.00,60.00,0.00,4.17,0.00,0.00,0.00
7,LBL,-,759.00,770.00,726.00,750.00,744.05,"20,815.00",759.00,"15,487,436.00",86,-9.00,44.00,0.00,6.06,0.79,0.00,0.00
8,NABIL,-,"2,280.00","2,295.00","2,230.00","2,271.00","2,252.68","21,199.00","2,280.00","47,754,552.00",116,-9.00,65.00,0.00,2.91,0.81,0.00,0.00
9,NBB,-,734.00,749.00,710.00,733.00,728.73,"112,795.00",734.00,"82,196,824.00",313,-1.00,39.00,0.00,5.49,0.58,0.00,0.00
10,NBL,-,483.00,492.00,467.00,483.00,479.03,"90,173.00",483.00,"43,195,232.00",109,0.00,25.00,0.00,5.35,0.82,0.00,0.00
11,NIB,-,"1,080.00","1,080.00","1,050.00","1,073.00","1,063.83","29,659.00","1,080.00","31,552,264.00",115,-7.00,30.00,0.00,2.86,0.85,0.00,0.00
12,NICA,-,771.00,780.00,755.00,772.00,766.19,"37,018.00",771.00,"28,362,774.00",116,1.00,25.00,0.00,3.31,0.75,0.00,0.00
13,NMB,-,697.00,701.00,671.00,685.00,685.50,"60,687.00",697.00,"41,601,084.00",175,-12.00,30.00,0.00,4.47,-0.07,0.00,0.00
14,PCBL,-,680.00,690.00,647.00,681.00,669.64,"44,835.00",680.00,"30,023,200.00",143,1.00,43.00,0.00,6.65,1.67,0.00,0.00
15,SANIMA,-,900.00,910.00,880.00,901.00,899.38,"66,457.00",900.00,"59,770,224.00",140,1.00,30.00,0.00,3.41,0.18,0.00,0.00
16,SBI,-,"1,780.00","1,785.00","1,745.00","1,770.00","1,758.92","4,514.00","1,780.00","7,939,760.00",30,-10.00,40.00,0.00,2.29,0.63,0.00,0.00
17,SCB,-,"2,950.00","2,960.00","2,892.00","2,950.00","2,925.49","6,010.00","2,950.00","17,582,220.00",40,0.00,68.00,0.00,2.35,0.83,0.00,0.00
18,SRBL,-,630.00,635.00,603.00,625.00,622.85,"65,599.00",630.00,"40,858,340.00",166,-5.00,32.00,0.00,5.31,0.34,0.00,0.00
