S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,498.00,511.00,485.00,504.00,499.75,"17,798.00",498.00,"8,894,533.00",90,6.00,26.00,0.00,5.36,0.84,0.00,0.00
2,CBL,-,294.00,310.00,290.00,301.00,303.03,"98,527.00",294.00,"29,856,462.00",235,7.00,20.00,0.00,6.90,-0.67,0.00,0.00
3,CCBL,-,325.00,352.00,319.00,334.00,336.45,"86,587.00",325.00,"29,132,348.00",671,9.00,33.00,0.00,10.34,-0.73,0.00,0.00
4,CZBIL,-,470.00,485.00,463.00,470.00,473.78,"34,351.00",470.00,"16,274,707.00",92,0.00,22.00,0.00,4.75,-0.80,0.00,0.00
5,EBL,-,"2,501.00","2,620.00","2,550.00","2,580.00","2,585.76","5,551.00","2,501.00","14,353,536.00",45,79.00,70.00,0.00,2.75,-0.22,0.00,0.00
6,GBIME,-,600.00,630.00,596.00,627.00,605.58,"72,512.00",600.00,"43,911,500.00",271,27.00,34.00,0.00,5.70,3.42,0.00,0.00
7,HBL,-,930.00,995.00,945.00,995.00,972.04,"3,814.00",930.00,"3,707,361.00",22,65.00,50.00,0.00,5.29,2.31,0.00,0.00
8,KBL,-,475.00,498.00,480.00,485.00,488.56,"29,535.00",475.00,"14,429,520.00",48,10.00,18.00,0.00,3.75,-0.73,0.00,0.00
9,LBL,-,511.00,531.00,515.00,524.00,524.47,"9,468.00",511.00,"4,965,654.00",32,13.00,16.00,0.00,3.11,-0.09,0.00,0.00
10,MBL,-,543.00,555.00,540.00,548.00,548.07,"20,131.00",543.00,"11,033,189.00",60,5.00,15.00,0.00,2.78,-0.01,0.00,0.00
11,MEGA,-,430.00,439.00,430.00,435.00,434.31,"25,390.00",430.00,"11,027,126.00",121,5.00,9.00,0.00,2.09,0.16,0.00,0.00
12,NABIL,-,"2,330.00","2,380.00","2,312.00","2,363.00","2,353.64","11,146.00","2,330.00","26,233,620.00",72,33.00,68.00,0.00,2.94,0.40,0.00,0.00
13,NBB,-,725.00,740.00,720.00,726.00,727.86,"35,087.00",725.00,"25,538,468.00",89,1.00,20.00,0.00,2.78,-0.26,0.00,0.00
14,NBL,-,340.00,356.00,340.00,340.00,348.30,"53,133.00",340.00,"18,506,470.00",68,0.00,16.00,0.00,4.71,-2.44,0.00,0.00
15,NCCB,-,551.00,560.00,544.00,548.00,549.90,"33,753.00",551.00,"18,560,872.00",85,-3.00,16.00,0.00,2.94,-0.35,0.00,0.00
16,NIB,-,925.00,958.00,925.00,950.00,940.55,"10,121.00",925.00,"9,519,314.00",49,25.00,33.00,0.00,3.57,0.99,0.00,0.00
17,NICA,-,890.00,916.00,882.00,900.00,902.65,"25,640.00",890.00,"23,144,072.00",116,10.00,34.00,0.00,3.85,-0.29,0.00,0.00
18,NMB,-,495.00,504.00,491.00,498.00,498.45,"18,878.00",495.00,"9,409,753.00",49,3.00,13.00,0.00,2.65,-0.09,0.00,0.00
19,PCBL,-,523.00,567.00,520.00,567.00,553.85,"71,103.00",523.00,"39,380,080.00",204,44.00,47.00,0.00,9.04,2.32,0.00,0.00
20,SANIMA,-,550.00,581.00,551.00,575.00,564.92,"32,962.00",550.00,"18,620,904.00",83,25.00,30.00,0.00,5.44,1.75,0.00,0.00
21,SBI,-,"1,260.00","1,306.00","1,260.00","1,294.00","1,294.70","8,186.00","1,260.00","10,598,439.00",37,34.00,46.00,0.00,3.65,-0.05,0.00,0.00
22,SBL,-,745.00,754.00,741.00,741.00,749.31,"7,754.00",745.00,"5,810,170.00",40,-4.00,13.00,0.00,1.75,-1.12,0.00,0.00
23,SCB,-,"2,376.00","2,598.00","2,400.00","2,598.00","2,495.41","24,239.00","2,376.00","60,486,364.00",199,222.00,198.00,0.00,8.25,3.95,0.00,0.00
24,SRBL,-,435.00,455.00,435.00,447.00,448.17,"6,424.00",435.00,"2,879,013.00",40,12.00,20.00,0.00,4.60,-0.26,0.00,0.00
