S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,595.00,612.00,570.00,612.00,596.68,"12,148.00",595.00,"7,248,505.00",43,17.00,42.00,0.00,7.37,2.50,0.00,0.00
2,CCBL,-,378.00,383.00,377.00,381.00,380.96,"38,871.00",378.00,"14,808,333.00",135,3.00,6.00,0.00,1.59,0.01,0.00,0.00
3,CZBIL,-,738.00,746.00,739.00,744.00,743.12,"43,903.00",738.00,"32,625,300.00",138,6.00,7.00,0.00,0.95,0.12,0.00,0.00
4,EBL,-,"2,851.00","2,909.00","2,830.00","2,885.00","2,889.04","9,754.00","2,851.00","28,179,704.00",74,34.00,79.00,0.00,2.79,-0.14,0.00,0.00
5,GBIME,-,481.00,490.00,480.00,488.00,485.19,"25,463.00",481.00,"12,354,310.00",117,7.00,10.00,0.00,2.08,0.58,0.00,0.00
6,HBL,-,"1,375.00","1,391.00","1,376.00","1,390.00","1,385.97","12,008.00","1,375.00","16,642,718.00",44,15.00,15.00,0.00,1.09,0.29,0.00,0.00
7,LBL,-,658.00,675.00,657.00,672.00,667.91,"16,841.00",658.00,"11,248,193.00",64,14.00,18.00,0.00,2.74,0.61,0.00,0.00
8,NABIL,-,"2,119.00","2,174.00","2,120.00","2,170.00","2,160.02","19,064.00","2,119.00","41,178,652.00",80,51.00,54.00,0.00,2.55,0.46,0.00,0.00
9,NBB,-,565.00,587.00,568.00,580.00,573.70,"79,605.00",565.00,"45,669,336.00",216,15.00,19.00,0.00,3.35,1.09,0.00,0.00
10,NBL,-,435.00,440.00,430.00,432.00,435.18,"80,749.00",435.00,"35,139,980.00",116,-3.00,10.00,0.00,2.33,-0.74,0.00,0.00
11,NIB,-,"1,100.00","1,115.00","1,100.00","1,111.00","1,106.26","36,900.00","1,100.00","40,821,040.00",100,11.00,15.00,0.00,1.36,0.43,0.00,0.00
12,NICA,-,830.00,877.00,833.00,872.00,847.44,"30,191.00",830.00,"25,585,026.00",110,42.00,44.00,0.00,5.28,2.82,0.00,0.00
13,NMB,-,622.00,638.00,620.00,637.00,628.73,"29,379.00",622.00,"18,471,328.00",106,15.00,18.00,0.00,2.90,1.30,0.00,0.00
14,PCBL,-,590.00,601.00,590.00,595.00,596.72,"23,894.00",590.00,"14,258,116.00",67,5.00,11.00,0.00,1.86,-0.29,0.00,0.00
15,SANIMA,-,824.00,850.00,825.00,848.00,836.29,"56,424.00",824.00,"47,186,680.00",136,24.00,25.00,0.00,3.03,1.38,0.00,0.00
16,SBI,-,"1,680.00","1,749.00","1,683.00","1,735.00","1,726.08","17,424.00","1,680.00","30,075,272.00",95,55.00,66.00,0.00,3.92,0.51,0.00,0.00
17,SCB,-,"3,279.00","3,365.00","3,299.00","3,364.00","3,328.58","9,918.00","3,279.00","33,012,904.00",84,85.00,66.00,0.00,2.00,1.05,0.00,0.00
18,SRBL,-,570.00,571.00,558.00,558.00,567.54,"12,855.00",570.00,"7,295,696.00",51,-12.00,13.00,0.00,2.33,-1.71,0.00,0.00
