S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,136.00,140.00,133.00,140.00,136.64,"1,760.00",136.00,"240,479.00",24,4.00,7.00,0.00,5.26,2.40,0.00,0.00
2,CZBIL,-,224.00,232.00,223.00,232.00,225.68,"1,862.00",224.00,"420,212.00",14,8.00,9.00,0.00,4.04,2.73,0.00,0.00
3,EBL,-,918.00,941.00,911.00,939.00,932.08,"1,492.00",918.00,"1,390,656.00",24,21.00,30.00,0.00,3.29,0.74,0.00,0.00
4,HBL,-,590.00,608.00,590.00,605.00,600.93,718.00,590.00,"431,470.00",8,15.00,18.00,0.00,3.05,0.67,0.00,0.00
5,KBL,-,225.00,237.00,222.00,237.00,231.94,"3,830.00",225.00,"888,349.00",23,12.00,15.00,0.00,6.76,2.13,0.00,0.00
6,LBL,-,310.00,322.00,310.00,322.00,316.83,"2,296.00",310.00,"727,453.00",14,12.00,12.00,0.00,3.87,1.60,0.00,0.00
7,NABIL,-,"1,205.00","1,264.00","1,197.00","1,264.00","1,234.55",721.00,"1,205.00","890,111.00",12,59.00,67.00,0.00,5.60,2.33,0.00,0.00
8,NBB,-,120.00,129.00,121.00,128.00,123.79,605.00,120.00,"74,895.00",19,8.00,8.00,0.00,6.61,3.29,0.00,0.00
9,NCCB,-,121.00,126.00,123.00,126.00,125.16,880.00,121.00,"110,140.00",5,5.00,3.00,0.00,2.44,0.67,0.00,0.00
10,NIB,-,474.00,497.00,479.00,490.00,486.61,676.00,474.00,"328,951.00",10,16.00,18.00,0.00,3.76,0.69,0.00,0.00
11,NMB,-,186.00,198.00,186.00,192.00,193.51,"3,765.00",186.00,"728,553.00",18,6.00,12.00,0.00,6.45,-0.78,0.00,0.00
12,PCBL,-,232.00,244.00,226.00,240.00,235.15,"8,785.00",232.00,"2,065,760.00",46,8.00,18.00,0.00,7.96,2.02,0.00,0.00
13,SANIMA,-,219.00,232.00,215.00,232.00,221.48,"9,134.00",219.00,"2,023,025.00",43,13.00,17.00,0.00,7.91,4.53,0.00,0.00
14,SBI,-,560.00,590.00,562.00,590.00,577.54,901.00,560.00,"520,364.00",16,30.00,28.00,0.00,4.98,2.11,0.00,0.00
15,SBL,-,295.00,313.00,295.00,313.00,302.82,"4,473.00",295.00,"1,354,522.00",31,18.00,18.00,0.00,6.10,3.25,0.00,0.00
16,SCB,-,"1,715.00","1,784.00","1,696.00","1,784.00","1,726.72",472.00,"1,715.00","815,013.00",11,69.00,88.00,0.00,5.19,3.21,0.00,0.00
17,SRBL,-,140.00,147.00,138.00,147.00,141.04,"1,487.00",140.00,"209,727.00",27,7.00,9.00,0.00,6.52,4.05,0.00,0.00
